logFC	P.Value	gene	SE
-0.0338677162566971	0.650367491634501	ENSG00000000419	0.0744425174683132
-0.109606612989496	0.495468305526726	ENSG00000000457	0.1611686467467
-0.0405459446360949	0.81507268916677	ENSG00000000460	0.173836244198585
-0.0548148476844396	0.610121451006758	ENSG00000000938	0.107534640777197
-0.00721663083127754	0.950259408392297	ENSG00000001036	0.115799001656954
-0.278185990766416	0.0427667620866749	ENSG00000001084	0.137258922272972
0.0241632076323718	0.852833267926947	ENSG00000001167	0.130471566972573
0.242393136629157	0.0995736700786023	ENSG00000001461	0.147284328936533
-0.0370869204116035	0.610960106238897	ENSG00000001497	0.0726011721976425
0.213314692788119	0.0708500523554899	ENSG00000001561	0.118001064712614
0.0105003468291173	0.910306841618896	ENSG00000001629	0.0931357210384404
-0.0733439443050754	0.631780567142803	ENSG00000001630	0.153392831324185
0.137142300903183	0.270397532341979	ENSG00000001631	0.124524163472352
-0.0935622692819427	0.550525377935984	ENSG00000002016	0.157083554087019
0.173428384693684	0.136579344776275	ENSG00000002330	0.116474920148063
0.0143722833329464	0.818282142674221	ENSG00000002549	0.0621150924256965
-0.0217498995441608	0.797930631750514	ENSG00000002586	0.0847930588877155
0.110440101256624	0.606986141658761	ENSG00000002586	0.215382604296844
-0.0802293857372084	0.684103876408365	ENSG00000002586	0.197785330562542
0.051960615063576	0.876290121076048	ENSG00000002586	0.335062673533785
-0.191791168285935	0.525699215065716	ENSG00000002586	0.303303556456494
0.12026487521188	0.260771623408647	ENSG00000002822	0.106911940369468
0.0524835983067498	0.674543784822613	ENSG00000002834	0.125153145593043
0.087639704071273	0.32021504705688	ENSG00000002919	0.0879953691251243
-0.150638031239828	0.349242479143079	ENSG00000003056	0.161261153747799
0.22872098234784	0.226591891492013	ENSG00000003249	0.189571446465327
0.0293721278106966	0.849452401031721	ENSG00000003393	0.1551108527797
0.367120362716903	0.0257416346702191	ENSG00000003400	0.164598077050867
0.114092751959547	0.0396242919584503	ENSG00000003402	0.0547558359436272
0.0700750981662215	0.653905947863577	ENSG00000003509	0.156664918501365
0.0869380164137495	0.182570090085424	ENSG00000003756	0.064762821509683
0.105984677208476	0.478589664941147	ENSG00000004059	0.149876046636608
-0.0248350209060538	0.657987280565823	ENSG00000004142	0.0555461579876687
0.032989837362191	0.524855531567555	ENSG00000004455	0.0512385271841124
0.527317641489593	0.000274722735330463	ENSG00000004468	0.144188194931485
0.0732587909794535	0.351537879760507	ENSG00000004478	0.0783740245175267
-0.130789392085513	0.0393604431682192	ENSG00000004487	0.0629021380247586
-0.0564081267990729	0.483427934762042	ENSG00000004534	0.0802653653275075
0.0134274784529119	0.940491368013441	ENSG00000004700	0.180387798114473
-0.0942385254406627	0.490603294998868	ENSG00000004766	0.136930879566927
0.178844815405893	0.213650915364544	ENSG00000004777	0.14399598707254
0.0839141724503099	0.118010281817767	ENSG00000004779	0.0530137635151562
0.122468135603122	0.312183167212561	ENSG00000004864	0.121261639905472
-0.0434694795520702	0.655639221356032	ENSG00000004866	0.0974314004858969
0.0810625143045999	0.226381899660816	ENSG00000004897	0.066581766146932
-0.0565788993772544	0.506168869618964	ENSG00000004961	0.0849295264592434
-0.0735095826637128	0.530600623547716	ENSG00000004975	0.117322098376916
0.0168454610738842	0.844335561630149	ENSG00000005007	0.0856437961487699
-0.0358890569646459	0.675855377769929	ENSG00000005020	0.0856782109137247
-0.071865302408982	0.142445821998567	ENSG00000005022	0.0482430345218704
0.127490479495284	0.150987970831286	ENSG00000005059	0.0885588384646125
0.11298404142772	0.140848695003891	ENSG00000005075	0.0763821522435705
-0.00804675353848932	0.909706795726478	ENSG00000005100	0.0706352362972603
-0.108654607295803	0.431774502808529	ENSG00000005156	0.13843239774762
0.150092386699387	0.206927603937629	ENSG00000005175	0.118957667082945
0.177180306792897	0.316498530802361	ENSG00000005187	0.177288724762839
0.153545990292204	0.278555430946391	ENSG00000005189	0.141904113503767
0.0997959175061364	0.295812484763635	ENSG00000005194	0.0953445693669091
-0.0733751834966804	0.525043724787636	ENSG00000005206	0.115529211792838
0.112708850761447	0.465001379358044	ENSG00000005238	0.154587215318156
0.104791480224255	0.26072038300324	ENSG00000005302	0.0930327098166719
-0.0401866697094105	0.64897498617884	ENSG00000005339	0.0881540181961674
0.0176945280574187	0.918339773034493	ENSG00000005379	0.173066188384897
0.0412503359098326	0.693448818331765	ENSG00000005436	0.104665451763558
-0.0247284631951735	0.765726902467476	ENSG00000005448	0.0828096249296099
-0.0927130519031115	0.507256857092096	ENSG00000005469	0.140061184500814
-0.0506616177907299	0.788152717163551	ENSG00000005471	0.189098190604346
0.167295473383671	0.0262904264227109	ENSG00000005483	0.0748215457438152
-0.0263908652102763	0.803576830781968	ENSG00000005486	0.106140578076392
0.0345839588909786	0.718724125056788	ENSG00000005700	0.0959670147370601
0.0380493220320323	0.676371945073068	ENSG00000005801	0.0910509426968854
-0.163897120989242	0.00533287291664499	ENSG00000005810	0.0580675846821707
-0.1183651401032	0.253334563615652	ENSG00000005812	0.103562701118165
-0.0363875882952675	0.655350826248064	ENSG00000005844	0.0813229021655286
0.236614775113883	0.15443127222501	ENSG00000005884	0.166410609023551
0.0948581902324552	0.420041623665143	ENSG00000005889	0.117723853316363
0.018251267815828	0.824261474199531	ENSG00000005893	0.0820007875039653
0.0751779407040199	0.417764724757954	ENSG00000006007	0.0926645841350364
0.195276201463559	0.0104769414177949	ENSG00000006015	0.0757568440267797
0.116415667723112	0.397486951787634	ENSG00000006025	0.137799488021921
-0.0349760386706919	0.817408771025878	ENSG00000006062	0.151841253657233
-0.129711057720739	0.428834550304323	ENSG00000006118	0.164317412076909
-0.031553070131758	0.728855080369328	ENSG00000006125	0.0909218127807147
0.00867757960948575	0.940159232309183	ENSG00000006194	0.115705459886151
0.741287521966503	1.10831086820912e-06	ENSG00000006282	0.150517177784881
0.258162458638966	0.035884218847605	ENSG00000006432	0.122901675176275
0.0477623326475565	0.554085377497162	ENSG00000006451	0.0805106701105908
-0.376535861539088	0.0393366559071614	ENSG00000006453	0.182830949683519
-0.153564130348813	0.176796969518032	ENSG00000006530	0.113675345477557
-0.0434431432604438	0.55228116098465	ENSG00000006576	0.0727889550217156
-0.112392087240533	0.284991684054231	ENSG00000006607	0.105082996633498
0.0373876444351086	0.637100854753837	ENSG00000006625	0.0790247892879197
-0.0195670848985495	0.828659363963814	ENSG00000006634	0.0903085783941279
0.183667692895034	0.0868632547564144	ENSG00000006652	0.107142341917803
-0.296956257973526	0.146229791354339	ENSG00000006659	0.204791570055859
0.203374685138603	0.100026618166027	ENSG00000006695	0.123636886412532
-0.242824967187913	0.150410069940386	ENSG00000006704	0.169116585143467
0.0409536067583478	0.677281672176348	ENSG00000006712	0.0983676976499945
-0.188982654980398	0.0639244088613175	ENSG00000006715	0.101811068891856
-0.256042213475505	0.15045991836041	ENSG00000006740	0.178371273319666
-0.0457060184859971	0.530822464847672	ENSG00000006744	0.0726164545219436
-0.156005515305146	0.394920708076162	ENSG00000006756	0.183845816561273
-0.0155357624539275	0.922030895451709	ENSG00000006757	0.159127488582313
0.116180997350752	0.176588602826257	ENSG00000006831	0.0857418128460619
0.355390043270958	0.012018317267467	ENSG00000007047	0.141292247898035
-0.0110059271933888	0.909627220956556	ENSG00000007080	0.0969200977269976
0.582137820912537	0.00116763185697768	ENSG00000007129	0.178766096175879
-0.0966707639958101	0.103120280336935	ENSG00000007168	0.0587307881467128
-0.0717694507779525	0.306931760526142	ENSG00000007202	0.0698777959599441
-0.506758797720081	3.71994881427339e-05	ENSG00000007237	0.121871739555553
0.136303240972928	0.13513945805538	ENSG00000007255	0.0910178395720335
0.119262040863911	0.0830688642956271	ENSG00000007312	0.0683492643036032
-0.0497274223800455	0.755681823394619	ENSG00000007341	0.160211819214001
-0.0229974915074115	0.79931927519735	ENSG00000007376	0.0903561651493914
-0.0991545416477288	0.280992606588631	ENSG00000007392	0.0918261290523943
-0.0410967044825436	0.80003844744489	ENSG00000007520	0.162661048795712
0.0488930833107555	0.686279859334333	ENSG00000007541	0.121191381696347
-0.0572768687182876	0.716896094701432	ENSG00000007545	0.158339920196177
-0.0480474290328179	0.766416773337249	ENSG00000007944	0.162149383572811
0.021944361434954	0.895920806243768	ENSG00000007952	0.16820039245354
0.240077381211095	0.0959176438055085	ENSG00000007968	0.144278567516948
-0.0944997023420023	0.0216037956353015	ENSG00000008018	0.0401078629732566
-0.0933002682715126	0.469266269632141	ENSG00000008083	0.129096443036837
0.296722452571934	0.0982011788966567	ENSG00000008086	0.179681091944247
-0.322280946598463	0.00126310713180107	ENSG00000008130	0.0993600930433499
0.042685605701636	0.792240736988345	ENSG00000008256	0.162467533702318
-0.119489112856711	0.462769532938245	ENSG00000008277	0.163100293086223
0.0213699104137997	0.803909971593161	ENSG00000008282	0.085921160945632
0.188021484866612	0.24959803270626	ENSG00000008283	0.163613874304296
-0.0389065596532906	0.699924398319908	ENSG00000008294	0.100931458884729
-0.173465243025014	0.0107779310875541	ENSG00000008324	0.0674240542931116
-0.118311153016003	0.34765680348716	ENSG00000008382	0.126103238347903
0.350706873064765	0.0104472690874676	ENSG00000008394	0.136719833244618
-0.217972379191361	0.208310039316146	ENSG00000008405	0.173568504589556
0.0416292469462525	0.768954193634229	ENSG00000008513	0.142006535271632
-0.492208882040385	0.00131695138260046	ENSG00000008517	0.152710767274366
-0.181112070857692	0.108709599501633	ENSG00000008710	0.112840481079557
0.0372899118876656	0.573295544985782	ENSG00000008838	0.0658153499440951
-0.0903774468446357	0.586120293091852	ENSG00000008853	0.166407096845642
-0.00819323202484433	0.955692249462303	ENSG00000008869	0.147795847010043
0.0498349074431501	0.315025024396452	ENSG00000008952	0.0488918498830623
-0.105512446000685	0.0161478233474184	ENSG00000008988	0.0428937361592439
-0.0966510444430613	0.0271243456346253	ENSG00000009307	0.0427902729869077
-0.0656430775830395	0.465012190802883	ENSG00000009335	0.0897124482189455
0.107691245289901	0.325702227790601	ENSG00000009413	0.109581569131966
-0.300191980586453	0.0194882264080817	ENSG00000009780	0.128316837992288
-0.0825586605402926	0.625961394337162	ENSG00000009790	0.169818446238267
0.0735287089461869	0.651375592906871	ENSG00000009830	0.163131667935819
-0.0208270050180342	0.813294362390141	ENSG00000009844	0.0880577831521171
-0.0331323798555017	0.623710328878277	ENSG00000009954	0.0671611781943092
0.0683226656408148	0.454881042132255	ENSG00000010017	0.0913057540222998
0.12517276682104	0.519030372038813	ENSG00000010030	0.194669055172961
-0.0922059268140629	0.560172129754869	ENSG00000010072	0.158636352366136
-0.0181801383443827	0.817667722398598	ENSG00000010165	0.0786327801933226
-0.334112173021336	0.00291014491426203	ENSG00000010219	0.111758335747741
0.00849322405289111	0.856630831092663	ENSG00000010244	0.0462692731057799
0.0208991893190384	0.660989525718859	ENSG00000010256	0.04692513793511
-0.024971273112177	0.790386247617397	ENSG00000010270	0.0938729913863942
0.0573538529172547	0.728952082117077	ENSG00000010278	0.165942024474498
-0.012256259976646	0.862441920623031	ENSG00000010292	0.0704143757020199
0.201881500782343	0.144592865408829	ENSG00000010295	0.138486415457214
0.376868417518267	0.0298120872071292	ENSG00000010310	0.17349380353967
-0.317340192249097	0.0634943348796612	ENSG00000010318	0.171149137836112
0.0162224742080438	0.865546028127844	ENSG00000010322	0.0957581967145946
0.0199150828588049	0.786906125763859	ENSG00000010404	0.0733829602678655
-0.161889414514717	0.275121169442171	ENSG00000010539	0.148576055020515
-0.466106654775314	0.0121478137805257	ENSG00000010626	0.185763223441675
0.301695569009835	0.00261488021361468	ENSG00000010671	0.0997204424542336
-0.140707681872045	0.418666876862357	ENSG00000010704	0.17440920494612
-0.0145973160834348	0.904876384659159	ENSG00000010803	0.122309156314912
-0.722248873532298	1.17225896784451e-05	ENSG00000010810	0.163464851315385
0.0474585203274559	0.728598750332106	ENSG00000010818	0.137023972067815
-0.174285256825492	0.153701049714601	ENSG00000010932	0.122191560058108
-0.067686037084927	0.454515066336268	ENSG00000011007	0.0903717635898936
-0.115175066168396	0.168171857752427	ENSG00000011009	0.0833159290906437
-0.0342027477553138	0.823861459499849	ENSG00000011021	0.154028237125554
0.2441101838237	0.0324790737907948	ENSG00000011114	0.11396121126083
0.348249625088487	0.0217546290456699	ENSG00000011132	0.151677711225673
-0.238188097714405	0.122121734954715	ENSG00000011143	0.154239466487165
-0.174929384147658	0.287292433217936	ENSG00000011198	0.164723569410783
0.066309246799591	0.657202302639726	ENSG00000011258	0.149745232019769
-0.0156774436252318	0.831277000377045	ENSG00000011260	0.0732944700883021
0.0310664652950683	0.705740310540359	ENSG00000011275	0.0820866014677862
0.0401154084621954	0.687514846405238	ENSG00000011295	0.0997076761330784
-0.0338277168700206	0.396977008474975	ENSG00000011304	0.0389783273172498
-0.153397294906854	0.190406302496069	ENSG00000011376	0.117164288693185
0.0678896542605899	0.534963899413605	ENSG00000011405	0.109461555168315
-0.044288048607997	0.800414849183817	ENSG00000011422	0.175671690140255
-0.0639676100853923	0.611085391736225	ENSG00000011426	0.125958803787366
0.146255445399457	0.260222449895315	ENSG00000011451	0.130027798661477
-0.0549596050689098	0.54772116227928	ENSG00000011454	0.0913098685998197
0.0721635514358909	0.619800071387584	ENSG00000011478	0.145749098125413
0.180146312968632	0.288950119856736	ENSG00000011485	0.170238679633801
0.10927820639523	0.437258278211487	ENSG00000011523	0.140910956116021
-0.0634637370509728	0.666449191542432	ENSG00000011566	0.147551908045288
0.0652821872155837	0.463420787888864	ENSG00000011590	0.0888929016577433
0.00177355049952012	0.987712805129215	ENSG00000011638	0.115272160471831
-0.0436453644191807	0.477349650597888	ENSG00000012048	0.0609495700672737
0.11452240182716	0.280235759862702	ENSG00000012061	0.106028073569
-0.0879878306268756	0.285622188804482	ENSG00000012124	0.0821676223002584
-0.0572639845295461	0.705613642023544	ENSG00000012174	0.15193438054086
-0.0837443034346897	0.584565455078005	ENSG00000012211	0.153513315390372
-0.352255664458398	0.0147253572911756	ENSG00000012232	0.144253029115024
-0.0565070609552338	0.485077781084951	ENSG00000012660	0.0807165135315479
0.0232168130779634	0.827680268166426	ENSG00000012779	0.106696327550658
-0.00599189439233491	0.970780449272291	ENSG00000012822	0.164009013252086
0.123110688855663	0.168781894898866	ENSG00000012963	0.0892562986686913
-0.09230724012267	0.466498641431287	ENSG00000012983	0.126918617794528
0.0425493259972238	0.433563083396948	ENSG00000013275	0.0537341334714966
0.131805906498021	0.290188016676125	ENSG00000013288	0.124714635021969
-0.0800131014184376	0.17279498338879	ENSG00000013306	0.0581288534400721
0.228523852312762	0.00327485297573239	ENSG00000013364	0.0770985878521211
-0.22245419898768	0.00882992977904129	ENSG00000013374	0.0844700390933185
-0.124927014322589	0.33776240357372	ENSG00000013375	0.130473815895777
0.167548057606975	0.284019796685874	ENSG00000013392	0.156676773789474
-0.12778556716113	0.0497340423531728	ENSG00000013441	0.0645819063932391
-0.150064396198211	0.360765792328278	ENSG00000013503	0.164555838214844
-0.0712948687523839	0.634711203366085	ENSG00000013523	0.150388115893656
-0.0159198055506043	0.905464179263982	ENSG00000013561	0.134290394761057
-0.0886045021530224	0.252482851193572	ENSG00000013573	0.0771332504880004
-0.0173019623007428	0.764356728323204	ENSG00000013810	0.0571973937645449
0.0766462476004785	0.452193579265079	ENSG00000014123	0.101926309564222
0.136893497454352	0.0719633029709378	ENSG00000014138	0.0756867967807305
0.315045065721195	0.027503365403226	ENSG00000014164	0.142836055013245
0.0223033089371658	0.777444137944693	ENSG00000014216	0.0786826994364699
-0.0835359227945612	0.169440400722567	ENSG00000014641	0.0602666940693618
-0.0456522319987176	0.627860924346175	ENSG00000014824	0.0941009141924358
0.135949517648479	0.102788401463329	ENSG00000014919	0.0830315422795588
0.0450739093612162	0.607922551743873	ENSG00000015133	0.087717217704067
-0.0558324711780375	0.478746807042437	ENSG00000015153	0.0785794059489482
-0.0475334366660948	0.695443378631479	ENSG00000015171	0.121565079616467
0.0140791390092331	0.890811273457422	ENSG00000015285	0.102566829313607
-0.0188089183615587	0.81455374726227	ENSG00000015475	0.0799803079881767
-0.452241431697395	0.01561807890499	ENSG00000015479	0.187003587169441
0.0176001629954416	0.891502267012648	ENSG00000015532	0.129237755847123
-0.0765392578518554	0.33512109203881	ENSG00000015676	0.0791528929978547
0.133679768311328	0.339533456436509	ENSG00000016391	0.140176719235951
0.275971992254035	0.0077101522404372	ENSG00000016864	0.103178554979389
0.0365360042929682	0.61674217992658	ENSG00000017260	0.072700911848627
0.379249683614724	0.0550802718986271	ENSG00000017427	0.197919866158604
-0.0650641405207567	0.556313431836271	ENSG00000017483	0.110644269181472
-0.0859509398319709	0.412251366099032	ENSG00000017797	0.104813955991403
-0.299263337090634	0.0799039336534362	ENSG00000018189	0.171063753488332
0.270777025986552	0.0880724119574837	ENSG00000018408	0.158893605621961
0.174390554578743	0.0471617989099184	ENSG00000018510	0.0875407941295952
0.0133282886971706	0.90509257518268	ENSG00000018610	0.111867878148139
-0.146884554837205	0.154522866436147	ENSG00000018699	0.103064728390401
-0.160983791966943	0.000556702980401354	ENSG00000019582	0.0455702398978739
0.180081251071563	0.0492905017190141	ENSG00000020129	0.0913062446322504
-0.105567314455223	0.40814767389959	ENSG00000020256	0.127777014807463
0.0831531591810924	0.450613422647429	ENSG00000020426	0.110261013308157
-0.345432527726111	0.0518639330834853	ENSG00000020577	0.177801602644356
-0.0479153920474541	0.368051688504842	ENSG00000020633	0.0526046589181366
0.0571692403939028	0.536485881220535	ENSG00000020922	0.0923854464013025
0.0125178546117132	0.935497436466447	ENSG00000021355	0.155048604755496
-0.0900910821213402	0.447840464328158	ENSG00000021574	0.118791001370975
0.0594624586073413	0.540220626933569	ENSG00000021776	0.0970252767294894
0.0539099968760828	0.429034957909648	ENSG00000022277	0.06778819492148
0.356364346679634	0.0879387074264621	ENSG00000022556	0.209182115011638
-0.296395938105804	0.0686907954170262	ENSG00000022567	0.162936651785012
-0.101861516166424	0.167293088892723	ENSG00000022840	0.0734002759007397
-0.0913391038294132	0.363119542896022	ENSG00000023041	0.100378490992633
-0.00674990827197203	0.971996718976637	ENSG00000023171	0.192872380117209
-0.039237392962199	0.691191397539648	ENSG00000023191	0.0987424258870753
-0.0122127745658985	0.841931988036946	ENSG00000023228	0.0607804869859348
0.161190586557757	0.125335542777884	ENSG00000023287	0.105055472663126
-0.0480775811815825	0.506764262246377	ENSG00000023318	0.0721014775666384
-0.0422742493270388	0.669525125159375	ENSG00000023330	0.0990174694533998
0.0795745622044882	0.195266303123617	ENSG00000023445	0.0609264147853063
0.234905137077678	0.0119584968508447	ENSG00000023516	0.0930592416649364
0.0318867473116295	0.800433910442564	ENSG00000023572	0.12632588515199
-0.0709038303263606	0.612247316257653	ENSG00000023608	0.140147646533599
0.172575945470029	0.0865675585632087	ENSG00000023697	0.100525309709646
0.082691501297274	0.154622756818723	ENSG00000023734	0.0575166070631771
0.047414255148671	0.473800016741703	ENSG00000023892	0.0657899286898954
-0.095180960737986	0.100368195222828	ENSG00000023902	0.0573258057960374
0.0795057015761903	0.470711463358445	ENSG00000023909	0.110260928375872
0.0562363879600835	0.674233207261556	ENSG00000024048	0.134014284336872
-0.192276219740196	0.125148263440763	ENSG00000024526	0.125401035405622
0.343730148997594	0.00884902198842073	ENSG00000024862	0.131024791966788
0.364378013762589	0.0061801495393364	ENSG00000025039	0.132757386496457
-0.217631466496986	0.0856216817544786	ENSG00000025156	0.126589375538757
0.0644216509440682	0.32927773711681	ENSG00000025293	0.0656139002846774
-0.211001890922255	0.230965350210897	ENSG00000025434	0.1765059296037
0.12472094531618	0.195804371210912	ENSG00000025708	0.0962784048427926
0.0650193951610153	0.435233389309174	ENSG00000025770	0.0831284181601438
-0.192992314773806	0.0471706611624482	ENSG00000025772	0.0969844184289838
-0.0552536285534497	0.428600210850512	ENSG00000025796	0.069442987862451
-0.0109186674189818	0.874387027254225	ENSG00000025800	0.0687226648246505
0.218580571009975	0.00832495604763576	ENSG00000026025	0.0823380060329192
0.0818145782552721	0.422247698938679	ENSG00000026103	0.101912492004992
0.0789805377032042	0.14952265811074	ENSG00000026297	0.054164905533275
0.135313118175209	0.0354060098540766	ENSG00000026508	0.063750683588003
0.0320001766249395	0.589939475080681	ENSG00000026751	0.0588786860184085
0.0491385173529639	0.740381311031065	ENSG00000026950	0.148624727329965
0.029911290153591	0.819402513113203	ENSG00000027001	0.131228469878584
-0.16307440071517	0.407983841109459	ENSG00000027075	0.197621990998513
-0.0118313262292263	0.921962303975014	ENSG00000027697	0.12092434170591
0.0439692907089438	0.712115311181656	ENSG00000027847	0.119282248752237
0.228633899891091	0.19824069201177	ENSG00000027869	0.178051615207731
0.336844295235664	0.00725508244807028	ENSG00000028116	0.125136976270303
-0.149771910328135	0.0391271948447519	ENSG00000028137	0.0721338840150779
0.0711178673182107	0.344410980242091	ENSG00000028203	0.0749160606517675
0.136163895418197	0.0199706910254956	ENSG00000028277	0.0578341027149158
-2.8416172829944e-05	0.999771733181801	ENSG00000028310	0.0993066218090939
-0.00138772123411601	0.986156622809395	ENSG00000028528	0.0797702605762702
-0.115470110095472	0.237586694746304	ENSG00000028839	0.0976603404903693
0.000341142634922859	0.996458841550553	ENSG00000029153	0.0766202623542143
-0.0354602547853158	0.597681997070475	ENSG00000029363	0.0668134678261452
0.0717679026832852	0.505232502286188	ENSG00000029364	0.107738498241658
0.0997253431259236	0.586695439298319	ENSG00000029534	0.18395418477365
0.0119475056152384	0.92111465470989	ENSG00000029639	0.120794625361032
-0.209315437501567	0.00321896158173872	ENSG00000029725	0.0703867060828323
-0.194368277689948	0.0072137688446761	ENSG00000029993	0.0717477730400405
-0.185794370411087	0.0410870748880855	ENSG00000030066	0.0906488615495273
0.105353794021658	0.286094538937111	ENSG00000030110	0.098676203654032
-0.0306926805122995	0.616912830005937	ENSG00000030419	0.0608915555595475
-0.0469904052497678	0.400038024745277	ENSG00000030582	0.0552630645927049
-0.157484738134943	0.0744525196336355	ENSG00000031003	0.0880055043674195
0.102432707361491	0.405724099489929	ENSG00000031081	0.123319303556781
-0.216829875133005	0.115308848914152	ENSG00000031691	0.13776591391973
-0.115008614186594	0.0404302506269318	ENSG00000031698	0.0554398504706161
0.0268703623167217	0.755994495676037	ENSG00000031823	0.086326016109343
-0.132773661125168	0.273178229195906	ENSG00000032219	0.121241007275073
-0.0587112766078501	0.459141013345941	ENSG00000032389	0.0790703725295926
-0.149522240891908	0.116366068265309	ENSG00000032444	0.0950367558138255
-0.138402515590329	0.411672631711231	ENSG00000032742	0.16898110404811
-0.24047195378841	0.14952337366525	ENSG00000033011	0.167106765265198
0.10555276884236	0.410547541227911	ENSG00000033030	0.12841962053281
-0.0872545582023152	0.227819155990975	ENSG00000033050	0.0719914053035815
0.00406610352292112	0.977677856329971	ENSG00000033100	0.145636584279053
0.00668650913503532	0.948407299562541	ENSG00000033170	0.103349861483933
0.00479802140387498	0.956001451033539	ENSG00000033178	0.0868295950088926
0.267517002883452	0.0915244855777568	ENSG00000033327	0.158682609917468
-0.0317289434801786	0.67188948119248	ENSG00000033627	0.0746350630077685
-0.158060157954143	0.12782521670637	ENSG00000033800	0.103684190484444
-0.163291884499447	0.205953534278322	ENSG00000033867	0.129201896189817
0.056567829228136	0.552959001036541	ENSG00000034152	0.0952655579100099
0.0108255294762486	0.811663770223773	ENSG00000034510	0.044649490112632
-0.246408651919572	0.117522479522742	ENSG00000034533	0.157599297895378
-0.178639390592127	0.0860686825668577	ENSG00000034677	0.103920545996217
-0.101541468451063	0.360051240924451	ENSG00000034693	0.110966292060843
-0.110275977669077	0.13274274617573	ENSG00000034713	0.0729716947760284
0.0607471483136954	0.676021549616178	ENSG00000035115	0.145666053976155
-0.0277864441766594	0.699014533741229	ENSG00000035141	0.0715521053162742
-0.208354368403768	0.115828867231436	ENSG00000035403	0.132546108440286
-0.125901489357815	0.2629084207985	ENSG00000035499	0.11246725576701
-0.0832131694552961	0.659418287641813	ENSG00000035664	0.18936394294151
0.116832421728792	0.222786751108241	ENSG00000035681	0.0957006710206816
-0.0827937741235264	0.301307330685771	ENSG00000035687	0.0798437836537979
-0.0616610827166014	0.646649699543544	ENSG00000035720	0.134737778778236
-0.0140510432265149	0.838530723969104	ENSG00000035928	0.0686080314440038
0.100885297169776	0.442565677539341	ENSG00000036054	0.131565444608149
-0.0283982299330268	0.751741701373077	ENSG00000036257	0.0896578807124674
-0.0401271284935371	0.698328219209278	ENSG00000036549	0.103540841918518
0.142483942704799	0.33169898884435	ENSG00000037042	0.147033509172363
-0.153619251131308	0.0813579961352133	ENSG00000037241	0.0878685213306621
-0.0378306554881622	0.617006240593477	ENSG00000037474	0.0753765656716021
