Treatment_logFC	Ancestry_logFC	P.Value	gene	SE
0.0214033603012394	-0.0368129669885528	0.89148387373775	ENSG00000002919	0.105372913426137
0.072811157556661	-0.140390789588189	0.528833471016708	ENSG00000003056	0.167379067930199
0.0397449266271236	0.340555904697859	0.141522208122087	ENSG00000003249	0.208327470359613
0.255515049424035	0.0817586431015218	0.248823730185843	ENSG00000003393	0.161479337470552
-0.0356134435174816	0.0834889432443921	0.799154268394755	ENSG00000003400	0.163114931730408
-0.00370185308329182	-0.0652736600223294	0.555731360495823	ENSG00000003402	0.0723542417466158
0.0167379163395628	-0.148509012637747	0.560106621975256	ENSG00000003509	0.168734713775301
-0.0864888407351359	-0.0194050713343234	0.555203551145835	ENSG00000003756	0.0812831582524178
0.549836707343244	-0.335121349407446	9.63267146732248e-05	ENSG00000004059	0.162354563187903
-0.0290176040106077	0.0306319948500678	0.652110258344867	ENSG00000004142	0.0516712290951183
-0.0894368701970832	0.0601642148229393	0.0968201275398276	ENSG00000004455	0.0541941441065392
-0.0448747990650584	0.273982334719847	0.113453249424254	ENSG00000004468	0.1615434501252
-0.0258759431168197	0.102924221298283	0.374591472033956	ENSG00000004478	0.0915646673936599
-0.247111177334781	-0.0823941248355125	0.000580111154080443	ENSG00000004487	0.0669047569823166
-0.171903311551209	-0.151784546073354	0.00758186050862073	ENSG00000004534	0.0776164167562969
0.303608203337797	0.000448149140792153	0.234390621196944	ENSG00000004700	0.178772808638499
-0.05543807262195	-0.103778489326242	0.679796746990817	ENSG00000004766	0.153114059045778
0.283546236840033	0.113106326819577	0.120618839129249	ENSG00000004777	0.149825904763721
-0.299439955680069	0.0796737826149382	2.44786692460765e-09	ENSG00000004779	0.0492959124392549
0.0495113988988423	0.0209743189047046	0.918789956451982	ENSG00000004864	0.132350021193321
-0.273581125874412	-0.0122952148915399	0.0374757521175478	ENSG00000004866	0.106467897713866
0.0380466925701614	0.00581302932692254	0.88786011516627	ENSG00000004897	0.0783946446427792
-0.227753708375035	-0.0515494067555349	0.0387393876705736	ENSG00000004961	0.0910156117297491
0.0507524080260688	-0.0573594679966534	0.750529753880935	ENSG00000004975	0.116645939431227
-0.0175686761575126	-0.139447653735328	0.158344809353469	ENSG00000005007	0.0874932789746804
-0.0947545553897088	0.0317337033597897	0.476403202563573	ENSG00000005020	0.0855131755307356
0.0376243418716913	-0.113328903788183	0.0617326890093734	ENSG00000005022	0.0604770931225847
0.0483296723253139	-0.0131932865020307	0.864655781509745	ENSG00000005059	0.0960390054336402
0.146220545056869	-0.108322859001849	0.0771654750930394	ENSG00000005075	0.0889203776878369
0.00624421221439823	-0.0169524586142821	0.952762123670768	ENSG00000005100	0.0696427728461808
-0.0624488658865298	0.0289593096563565	0.883247820964991	ENSG00000005156	0.147633487978066
0.195458673466365	-0.0388498549351648	0.230577206487637	ENSG00000005175	0.1190247418704
0.165341163491222	0.0687537554184396	0.609074911674889	ENSG00000005187	0.182178294343727
-0.167829684453383	0.0413662699218441	0.516200198762698	ENSG00000005189	0.155150606939053
0.022998288627749	-0.11056587094467	0.421465792707018	ENSG00000005194	0.10411334976351
0.36253298027215	-0.195842271323468	0.0030146984493541	ENSG00000005206	0.13006956176901
-0.136507639523382	0.0973707039456418	0.579129282497131	ENSG00000005238	0.177862718580674
-0.136133709194929	-0.0253032771299154	0.30579943502808	ENSG00000005302	0.0894489528460794
0.194603610915837	0.152458187888203	0.0232432327837307	ENSG00000005339	0.0945778070217393
0.0907984035824076	-0.010215709119282	0.868806200221734	ENSG00000005379	0.174826036517838
-0.164380392159515	0.130851177523527	0.140907540690366	ENSG00000005436	0.118519099630213
-0.176983130136236	0.0543051686453695	0.0285253492631979	ENSG00000005448	0.0716534201537377
-0.108903571285636	-0.18931132468793	0.235924729964958	ENSG00000005469	0.145941052637106
-0.0863386266996253	-0.297614042859261	0.147564800663218	ENSG00000005471	0.186916615613018
-0.035279386228351	0.0574928584392416	0.617543558371228	ENSG00000005483	0.0810071613004137
0.0314955986165994	0.0832917050509714	0.620009164741068	ENSG00000005486	0.10613066304436
-0.158358394007052	0.0321119587355072	0.270249642095003	ENSG00000005700	0.102154669507345
0.0652553689322	0.0433537216337051	0.702090584287408	ENSG00000005801	0.0967028213775107
-0.00472018177695213	0.0619970564487895	0.488679089638135	ENSG00000005810	0.0625142983018872
-0.114000304993148	-0.244694322377179	0.0206292201215435	ENSG00000005812	0.111294904773192
0.0609768529423555	-0.0957432847615366	0.19509777082784	ENSG00000005844	0.0737011771667772
0.0320909335606012	0.409256740053955	0.0270180927155329	ENSG00000005884	0.183759544350817
0.0775995635947618	0.0802996140617306	0.63722271435897	ENSG00000005889	0.127411994569846
-0.00598522257305525	0.170812262269323	0.0932673804171384	ENSG00000005893	0.094746063084357
-0.0737967584875663	0.026243422615844	0.762359263887944	ENSG00000006007	0.111486266091176
-0.00320456149580497	0.203217638342942	0.0193704472879577	ENSG00000006015	0.0871145496230271
0.0300701911898271	0.0550744835876776	0.899875471514124	ENSG00000006025	0.155985222015701
0.0967428398126046	-0.00830873644787445	0.826880432373102	ENSG00000006062	0.15927866483102
0.214978592914648	0.159171371431262	0.2969146260303	ENSG00000006118	0.180257233764411
-0.0947647225574263	-0.00977641987954055	0.528143934448918	ENSG00000006125	0.0838333886600465
0.0790998154446312	0.047691680214076	0.746289956542199	ENSG00000006194	0.124668684849889
0.28843752168735	0.903071115487568	3.15021666863893e-10	ENSG00000006282	0.165488362513902
-0.40459853772224	0.0321900326264083	0.00905115805582808	ENSG00000006432	0.133110815222936
-0.00255386001379402	0.00188716630993866	0.999317790352473	ENSG00000006451	0.0953296900209146
0.340942011519143	0.0856261955138547	0.173816421151643	ENSG00000006453	0.187939847357543
-0.0902682926099101	0.134916950255532	0.218520922656104	ENSG00000006530	0.109418295449853
-0.246314435155869	-0.0703071078889015	0.0127776873952229	ENSG00000006576	0.0863095641503676
0.129523251124899	-0.249207403582898	0.0141080606103167	ENSG00000006607	0.114357361377098
-0.00842084413125712	-0.059526377445767	0.687012466185547	ENSG00000006625	0.0828632751140126
0.0540104232700754	-0.0193290991292817	0.808769676250913	ENSG00000006634	0.0922133336758117
-0.0497087916568742	-0.0800212517380884	0.64606961944721	ENSG00000006652	0.113700609848196
-0.224535045320798	-0.096395839929189	0.498350414652133	ENSG00000006659	0.210058858724267
-0.259051926784751	0.141031912991926	0.0585881730807503	ENSG00000006695	0.133623621469571
0.454600094567063	-0.401781987772284	0.00071172232547018	ENSG00000006704	0.179169797950446
-0.029816264909506	0.0263666068266345	0.901712603381936	ENSG00000006712	0.0987017570666873
-0.095851201285268	-0.0110954616612929	0.630093531996999	ENSG00000006715	0.0999989161266952
-0.0918880913277172	0.225384723301485	0.244619627745856	ENSG00000006740	0.174612872393073
0.11330064430033	0.124912827727091	0.0413186258984249	ENSG00000006744	0.0722335602660554
-0.0754734200094347	-0.221986298944684	0.342928978545799	ENSG00000006756	0.18807975344353
0.0935990176031466	-0.14773320503363	0.490737697390923	ENSG00000006757	0.173372254004211
0.0198009198022583	0.0278761110828187	0.923042379047202	ENSG00000006831	0.0951620820627905
-0.0112413464235111	0.075898567859579	0.823933047755466	ENSG00000007047	0.149885985783261
-0.0127088607641565	-0.138504480575938	0.256798348391685	ENSG00000007080	0.101276173485709
-0.170536146651412	0.224675112810242	0.240786102280639	ENSG00000007129	0.195352791969168
0.0209238632748982	-0.0142583016698296	0.939098005924862	ENSG00000007168	0.0784436603110333
-0.439940284484461	-0.0612785173191367	3.93683664207369e-09	ENSG00000007202	0.0695997565360392
-0.186257160043223	-0.454726692728867	0.000399414132629505	ENSG00000007237	0.143464336103337
-0.0938031734654183	-0.182992374419194	0.0732827165034111	ENSG00000007255	0.102707940554894
-0.100218391714215	0.168616466602297	0.00498014797259494	ENSG00000007312	0.0706981504761459
-0.0174447273442697	0.107708194176674	0.741204827862053	ENSG00000007341	0.171465416381491
0.303661600529852	-0.00628737314458167	0.0145306327289452	ENSG00000007376	0.104357353976771
-0.0607985683600516	-0.03107491081829	0.78941380889448	ENSG00000007392	0.101311353733202
0.987764755839933	-0.09081424298952	4.52021120213183e-07	ENSG00000007520	0.183448323124448
0.0545695417096504	-0.0268275961359989	0.884339403406144	ENSG00000007541	0.131578781520206
0.0868201388190061	0.314942858405428	0.0555833842376664	ENSG00000007545	0.160412616855097
-0.0355793756564279	-0.113704518536299	0.704500497177734	ENSG00000007944	0.167679373962884
-0.164360327471941	-0.0631542859269999	0.607090853030181	ENSG00000007952	0.178024367607747
-0.219059901836556	-0.0458421674784032	0.307601084832159	ENSG00000007968	0.145504052820295
-0.115753795705438	-0.0306042891064808	0.0345807048074359	ENSG00000008018	0.0452271242954241
-0.0397030173959961	0.162265811306173	0.319098802916468	ENSG00000008083	0.134008614867199
0.149383348743444	-0.22643869903834	0.277055714421391	ENSG00000008086	0.199762339595798
-0.123942985751694	-0.182868081330862	0.0450061966373631	ENSG00000008130	0.0989904840120275
0.0906885000072564	0.313829948014999	0.0530820358964951	ENSG00000008256	0.158875966459677
-0.098767012208488	0.139590531733397	0.480345183082648	ENSG00000008277	0.16585929295397
0.0532317687386527	-0.00501182934653707	0.855781113758986	ENSG00000008282	0.0967023549567236
-0.204211424959166	-0.0391291356492637	0.541025298584471	ENSG00000008283	0.187442474459694
0.0466757346532244	-0.0825982767518031	0.6595552909971	ENSG00000008294	0.123612046483615
0.0673969166974485	-0.0409955458605149	0.43549302411531	ENSG00000008324	0.0662788223687882
0.121804437086153	-0.0664369112801929	0.572972286225087	ENSG00000008382	0.142220535321465
-0.276187487890161	0.414553153481503	0.000436193027896408	ENSG00000008394	0.148330627793096
-0.0654318084374672	-0.106457551334349	0.742961952014329	ENSG00000008405	0.183442938977879
0.15045535537636	0.149637623797528	0.460218011690383	ENSG00000008513	0.183980868475344
-0.0851737894649814	-0.187412709421712	0.325732812369738	ENSG00000008517	0.158787346560973
0.194132489422642	-0.0920637576347199	0.20117659941758	ENSG00000008710	0.128178600956276
0.0525175774929623	0.0209524525458768	0.732039620340018	ENSG00000008838	0.071915159438805
0.139609993637495	-0.291988346560526	0.0652034567222849	ENSG00000008853	0.165685417845433
-0.287630590596145	-0.228767028203368	0.0271841856588443	ENSG00000008869	0.144238226247731
-0.0532162299317516	-0.0160089652494808	0.629121751360904	ENSG00000008952	0.0572646411914441
0.0481367109925982	-0.0950429359390557	0.0225808670305645	ENSG00000008988	0.0452589232755948
-0.131941039250693	-0.0655922574322919	0.00248791654791388	ENSG00000009307	0.0422917265149097
-0.108735310114235	0.0633788102258246	0.444573728884048	ENSG00000009335	0.107336139064846
0.268735684478187	-0.0779942718612763	0.0529961729039981	ENSG00000009413	0.119578022942977
-0.312911342162644	-0.164346952788039	0.031428660149121	ENSG00000009780	0.137187088725046
0.15288329110082	0.200653492127233	0.255722049711542	ENSG00000009790	0.16939373917366
0.179732596349128	0.207902622407322	0.168104211666475	ENSG00000009830	0.159341876885848
-0.154386314570765	-0.223750969522806	0.00261403301286342	ENSG00000009844	0.0874939198256006
-0.0192037252182363	0.0954066843728066	0.366921755021025	ENSG00000009954	0.0830990541877123
-0.165454040487125	-0.0365749670019867	0.309554113481447	ENSG00000010017	0.110333437545145
-0.251557433522278	-0.608412647050901	0.00178612668992985	ENSG00000010030	0.214176999698672
0.180352731304761	0.0441833990767788	0.505713250126766	ENSG00000010072	0.15906760413969
-0.162347186305112	0.00132977807176263	0.219313652362071	ENSG00000010165	0.0931982542547495
-0.195235130223137	-0.0249343315583327	0.237662320041228	ENSG00000010219	0.115656558674745
-0.0617521304161848	-0.156708407415927	0.000684351413110883	ENSG00000010244	0.0503378949678753
-0.278291033410698	0.0168726293030036	5.94238577132223e-07	ENSG00000010256	0.0511190023624602
-0.00375365869567839	-0.0542568619455789	0.828202274630645	ENSG00000010270	0.106679997416733
-0.493001469622997	-0.489097257928081	7.51261551197823e-05	ENSG00000010278	0.170725597579499
0.0223427833138774	-0.0945209311287518	0.341051363938329	ENSG00000010292	0.0799605103719161
0.139142428566778	0.0727296328208257	0.515573720767851	ENSG00000010295	0.13958555096276
-0.0995261965198145	-0.0138311485866814	0.816541590354369	ENSG00000010310	0.157612669006278
0.00312469421065157	0.045646502530223	0.957569396563416	ENSG00000010318	0.187645161993616
-0.0346021376370103	0.133703717281182	0.283248010759119	ENSG00000010322	0.105211987662521
-0.251623900718132	-0.103584479934009	0.00426004064285438	ENSG00000010404	0.0826206283387271
0.154283527042421	0.0783296720495518	0.49900061203998	ENSG00000010539	0.149964735967313
0.0167327759318609	-0.211051267273709	0.386734096372957	ENSG00000010626	0.186597689807191
0.0764239512336603	0.221341582322701	0.0445471920397165	ENSG00000010671	0.109633996124717
-0.0159425433501681	0.029957538902996	0.976814337980618	ENSG00000010704	0.187120126317137
0.163586910144535	0.110162359930801	0.340607934660176	ENSG00000010803	0.139903697344992
0.21608922612806	-0.35255573480261	0.0304167342587029	ENSG00000010810	0.184984325683472
-0.222344303822592	0.242625206083658	0.0405389014292879	ENSG00000010818	0.149334643476285
0.00728809583365732	-0.231678991664195	0.107341647809876	ENSG00000010932	0.132790015059909
-0.173747233867475	0.0328961359502214	0.188738803376898	ENSG00000011007	0.098789723942191
-0.203102424241215	0.0314734292277161	0.0238438187779809	ENSG00000011009	0.0759826706547067
0.102335453913904	-0.402235910753294	0.00323607534404598	ENSG00000011021	0.148033433302052
-0.0217042965261759	0.0479837723458699	0.858056583103523	ENSG00000011114	0.114136659174342
-0.014881473137427	-0.0793208540387618	0.781445510088149	ENSG00000011132	0.137207698288884
-0.0696172886067495	-0.102571495608094	0.668458853578883	ENSG00000011143	0.154883329560053
-0.0735467647828116	-0.183609863092104	0.407621251260573	ENSG00000011198	0.171886661294378
0.163162080230173	0.392404216557388	0.00531752946285383	ENSG00000011258	0.15192702125361
-0.0457988287215668	0.0501739658974197	0.641824898976112	ENSG00000011260	0.0827463962355093
0.160983264506002	-0.0327323661978855	0.182042620283322	ENSG00000011275	0.0908974021958171
-0.0424440210990246	0.162954796403053	0.185034911589853	ENSG00000011295	0.110916560008883
-0.199321811830371	0.0150746101134529	8.2692401884986e-06	ENSG00000011304	0.0403251388571914
-0.0688394654271693	-0.0881889329438254	0.643084375816578	ENSG00000011376	0.13170747513929
-0.0836867564101524	-0.000249235837315322	0.776984894745872	ENSG00000011405	0.11806103461461
0.197605854286527	-0.0846935491520101	0.463146731508154	ENSG00000011422	0.184168011006564
0.0141073078271124	-0.0565587595412542	0.85525813191796	ENSG00000011426	0.126445518495329
-0.0963004765784008	-0.0917909533473082	0.588492486214443	ENSG00000011451	0.138866626913968
-0.160569764324964	0.112062144944758	0.0910908560295987	ENSG00000011454	0.0985064632047817
-0.0737005869031097	0.134090062514257	0.5178315571839	ENSG00000011478	0.158891064345759
0.59797167880944	-0.0283062107083753	0.00157813323299974	ENSG00000011485	0.167032356019516
-0.0387171679941181	0.0629070600863715	0.87502176285843	ENSG00000011523	0.169439079976811
0.0254789805518939	-0.271514992287159	0.106218799809483	ENSG00000011566	0.156234335926939
-0.0260743692819767	-0.036930600039095	0.898642232879497	ENSG00000011590	0.109093793706252
0.143314641702345	-0.0281616444151649	0.529055875395107	ENSG00000011638	0.132559654107692
-0.129598055547865	-0.176812352841513	0.0128269175444774	ENSG00000012048	0.0820380652873368
0.0638354443703089	-0.204997295667381	0.0718145227162985	ENSG00000012061	0.112888112517676
-0.140374554562532	-0.208870864545259	0.000905997443190039	ENSG00000012124	0.0745674439832564
0.100231270582704	0.0445892776444482	0.784823118134133	ENSG00000012174	0.16008234014861
0.149187277529274	-0.0455051723390305	0.58217681270518	ENSG00000012211	0.156201084905391
0.131858330174095	-0.00402785545768491	0.666095122854727	ENSG00000012232	0.147174475423364
-0.0265220961858498	0.0576161108898891	0.673824776596174	ENSG00000012660	0.0853069766590432
0.144583341515894	-0.206164824211305	0.0198957872980041	ENSG00000012779	0.105189193932955
0.119635699132081	0.0956328107400004	0.609276470405363	ENSG00000012822	0.162737241906947
0.0595941618456944	0.11130780898146	0.297728652222402	ENSG00000012963	0.0923538085260774
-0.0931428353517778	0.107118942916198	0.456821088590889	ENSG00000012983	0.131058929518235
-0.256366568626077	-0.0340382866698645	0.0003222320130273	ENSG00000013275	0.0633906585111538
-0.122690632985992	0.00657183887552787	0.663242726085689	ENSG00000013288	0.136586362468694
0.0945385959808711	-0.0650995708673655	0.117644829512447	ENSG00000013306	0.0605953245818371
-0.053907881227411	-0.00816663299714292	0.825688527674873	ENSG00000013364	0.0876308443827059
0.0523729589363043	-0.225084811866661	0.0132630947364072	ENSG00000013374	0.0948310470082549
0.0745064484784251	0.00369397546695715	0.85573659543232	ENSG00000013375	0.13367919624587
-0.179793309665144	-0.171697509567367	0.265639135874685	ENSG00000013392	0.164132566471828
0.110060386714455	-0.0363152870753754	0.316063536873424	ENSG00000013441	0.0794098941633157
0.143003818548925	-0.161150865362836	0.295994749063637	ENSG00000013503	0.159382798460154
-0.188041969069965	-0.138690360329074	0.319154073489182	ENSG00000013523	0.162263981895878
-0.125143444165705	-0.0397206885254046	0.643778657173412	ENSG00000013561	0.140469036637135
0.0492334369604675	0.0310020442532557	0.790973498943391	ENSG00000013573	0.0877602401501802
0.04727168870589	0.0142050608119449	0.706318401744057	ENSG00000013810	0.0587652232309984
-0.203495673889769	0.164742594120637	0.0202796564433376	ENSG00000014123	0.104612573913593
0.106053951789175	0.130321193948038	0.112157512205467	ENSG00000014138	0.0880932553612726
-0.202037403181144	0.0334985295049781	0.380032156850682	ENSG00000014164	0.150193817793502
-0.0283336100514879	-0.00882044566738458	0.936980895675154	ENSG00000014216	0.0822266847599967
-0.0389882717766252	-0.158073593321785	0.0146140414724764	ENSG00000014641	0.0657054666429969
0.104046426248479	-0.247172014649883	0.00545178685727628	ENSG00000014824	0.0992804024921297
-0.141407484030318	0.0122821544792075	0.336080479170871	ENSG00000014919	0.0968662754477718
0.0608028502650605	-0.0762770767118633	0.485096611383586	ENSG00000015133	0.0941439353739173
-0.0817830664158942	-0.0210199633087238	0.761895476195301	ENSG00000015153	0.114454481966655
0.0467415176761919	-0.0301541259702656	0.871701551601736	ENSG00000015171	0.116435800084478
-0.322332834031051	0.173769354069071	0.00291314574880441	ENSG00000015285	0.115148808011864
0.0653921567405897	-0.000253558978652861	0.725925844100928	ENSG00000015475	0.0816377612245126
-0.340342009284556	-0.275655195506956	0.0635830027150122	ENSG00000015479	0.197283251122314
-0.0939732962405995	0.00400737908365591	0.765668216270609	ENSG00000015532	0.129521982236059
0.0339269711650722	0.198946325295158	0.0254614507837513	ENSG00000015676	0.0885309572190886
-0.0295381112755758	0.0157310792816366	0.973065166221454	ENSG00000016391	0.154746671447402
0.0822201118060864	0.0903129475167292	0.401906426428545	ENSG00000016864	0.0983421147157296
0.0126280673531748	-0.0262931079295788	0.915760924962497	ENSG00000017260	0.0829609453499177
-0.0339965847216801	0.214546495325541	0.436247015340223	ENSG00000017427	0.20510219578176
-0.606770938894574	0.166590726771409	8.94331197252217e-08	ENSG00000017483	0.112739215253693
0.171563527615949	0.107485729032437	0.165142518061307	ENSG00000017797	0.110225467120337
-0.0548152175425733	0.0188051732612078	0.933488221709804	ENSG00000018189	0.163788065663989
-0.757276021557469	-0.142604910434786	7.50119646698921e-05	ENSG00000018408	0.175242716373389
0.0348393620745037	-0.0520940888972809	0.723802697289763	ENSG00000018510	0.0915881389693388
-0.00458748160114061	-0.0294236121439891	0.951240275936205	ENSG00000018610	0.112689839569462
-0.0807125188260837	0.109731608393235	0.343635870236001	ENSG00000018699	0.108922008244823
-0.0542796082700769	-0.0786211766081366	0.0675107177328712	ENSG00000019582	0.0451042579596177
-0.278753624387273	0.0839914081040676	0.00172830067071914	ENSG00000020129	0.0841778721994196
0.0464516081416849	-0.124944979029989	0.476218545944423	ENSG00000020256	0.131976939965901
0.0477051194348817	0.0554155960284455	0.791417649955515	ENSG00000020426	0.117088036919413
0.0487927297482268	-0.231399899922258	0.253400819096391	ENSG00000020577	0.173321507836721
-0.0246780007247176	-0.0475216572544379	0.473343919324135	ENSG00000020633	0.0493601736220445
0.0230638631724995	-0.0288093119522227	0.8961540339992	ENSG00000020922	0.0914807114379478
-0.135961062720645	-0.196418290532939	0.323561804061402	ENSG00000021355	0.177972152946843
-0.0814949646126536	-0.0218871513710549	0.818253978622642	ENSG00000021574	0.133376691605848
-0.120225064016055	0.0374113806050225	0.342054062258512	ENSG00000021776	0.0892604992589988
-0.191257699852934	0.0283308335830373	0.0175269177157848	ENSG00000022277	0.068509430933393
-0.085022985768051	0.286305524752611	0.262823576036872	ENSG00000022556	0.22140451449192
-0.170560143539533	0.153816437326898	0.326320521314381	ENSG00000022567	0.173794685508706
-0.0760117137286783	-0.022360204913444	0.657073429127785	ENSG00000022840	0.0863656954145793
0.119463093393593	-0.108651509816349	0.180812297294633	ENSG00000023041	0.0986037088577461
-0.0418309239471251	-0.041549650138602	0.942861891568205	ENSG00000023171	0.185754266325227
0.213938338644272	-0.158397224314777	0.0160779048018953	ENSG00000023191	0.10243173325207
0.0427773200774878	-0.028341005865555	0.733994139960964	ENSG00000023228	0.071355704719565
-0.0377613159052548	-0.012613039435428	0.947573449806729	ENSG00000023287	0.121903994733372
0.192189543375253	0.0470852412242294	0.0334444374763248	ENSG00000023318	0.0753005070870503
0.0389953895150574	-0.170453840331469	0.108672114536187	ENSG00000023330	0.100386088489509
-0.0483266650736176	-0.0236684053991159	0.713250028916252	ENSG00000023445	0.0662558791083628
-0.0284465776354176	-0.0662536345646741	0.686018611586305	ENSG00000023516	0.0960532011271998
0.117270146577412	-0.009273247935056	0.668010825851826	ENSG00000023572	0.132236194679573
-0.0709789140355391	-0.0209009502143042	0.895661172976314	ENSG00000023608	0.158142974199412
-0.0801709846794571	-0.024600807828383	0.744205725183451	ENSG00000023697	0.10932173333069
-0.0720038925468021	0.0795697292692378	0.164780810346264	ENSG00000023734	0.064528908498085
0.0291031750975755	0.139904553151523	0.0811999783284353	ENSG00000023892	0.0754262717014504
-0.0128196605760459	-0.0435497340251473	0.632117242572408	ENSG00000023902	0.0552566658672567
-0.0922020935926717	0.00776322278917338	0.722439365771695	ENSG00000023909	0.115848203806267
-0.123842699572154	-0.208844085545683	0.122314550677222	ENSG00000024048	0.13406206445564
-0.0385476516747025	-0.110475236268435	0.497733622846276	ENSG00000024526	0.115919862927948
0.0229967384105697	-0.0899052318530177	0.761590523381978	ENSG00000024862	0.152607906250515
-0.0611749268004814	0.00971616651088509	0.915770556129567	ENSG00000025039	0.150616126415908
0.0857862093248696	-0.0202095753607382	0.797543078668772	ENSG00000025156	0.135007627588473
0.00978337231785493	0.0856349335912164	0.43857681416059	ENSG00000025293	0.080298381473754
-0.0358435398595964	0.145789492144825	0.592554441719262	ENSG00000025434	0.178209540081448
-0.0329416126415917	0.115390927245711	0.345100785246595	ENSG00000025708	0.0994178863561479
0.0968471427775584	-0.132983763036566	0.104769405099146	ENSG00000025770	0.0903337731710169
-0.0377995220819544	-0.0595352883512176	0.709550400267826	ENSG00000025772	0.0957405773338603
-0.0310078804597702	0.0894614220030503	0.334688504604484	ENSG00000025796	0.0768891527497206
-0.0467183067506908	-0.0693661291819382	0.396867073019951	ENSG00000025800	0.0684879709686803
-0.0824146678306435	0.189684237079504	0.0142622822512345	ENSG00000026025	0.0846370332114538
0.0988174075492522	-0.108536271748193	0.250876204181829	ENSG00000026103	0.101397324989106
0.0495253252856336	0.0325867278996006	0.71365321576699	ENSG00000026297	0.0746377519756295
0.0293641053695826	0.0723056731836016	0.344548471126458	ENSG00000026508	0.0615712621814219
-0.0769397447193299	-0.00746390277168852	0.419922116789524	ENSG00000026751	0.0579556346676662
-0.0635990164917544	0.0457566602726637	0.836985144107487	ENSG00000026950	0.145672390592225
-0.17541492511836	0.226786060894979	0.05378633713794	ENSG00000027001	0.138065449649916
0.31606083053237	0.219567884989136	0.169599326181243	ENSG00000027075	0.213370191921566
0.0852227250337492	-0.00638984286382498	0.78476805841535	ENSG00000027697	0.12387131722426
0.268544227033042	0.128319557825685	0.058423587923116	ENSG00000027847	0.126871189688327
-0.0463825388135098	0.00384385847328309	0.970001887706293	ENSG00000027869	0.190798279337742
0.126307807897682	0.159574425008533	0.35073805106158	ENSG00000028116	0.155345654683094
-0.123316624129678	-0.123421914692455	0.0839761843534076	ENSG00000028137	0.0841847111340249
-0.13169275646502	-0.101707938538539	0.118580220588389	ENSG00000028203	0.0844655937655754
0.00149642887021701	0.152508697015479	0.00637333328480236	ENSG00000028277	0.0571856816812419
0.189409613722681	-0.038152059494703	0.127601460523228	ENSG00000028310	0.0972543332956637
-0.0228199889606159	-0.132986192810322	0.150200922334165	ENSG00000028528	0.0824106330191696
0.168891692076986	-0.000873315911792209	0.299708442381457	ENSG00000028839	0.108946529822521
0.0258130754641435	0.0526261409486521	0.678970947576048	ENSG00000029153	0.0761887715222433
0.0681852511950931	0.0264114463929382	0.554711135833424	ENSG00000029363	0.0674986117877837
-0.214114359476862	0.00280057375137052	0.102565252313625	ENSG00000029364	0.100373462168331
-0.0471472592677226	0.239654313246642	0.31619121577697	ENSG00000029534	0.195606560028976
0.0455124039203998	-0.0860208464312244	0.725393758771351	ENSG00000029639	0.144934629963224
0.0408557888662428	-0.205369011892088	0.0224461677985448	ENSG00000029725	0.0917606352259266
-0.273905005248164	-0.0587781779875813	0.00439254207436361	ENSG00000029993	0.0842342716185295
-0.0174751258113436	-0.0877566319189023	0.509654399411052	ENSG00000030066	0.0916125060530255
-0.109449989352907	0.000846010099414397	0.62586029375375	ENSG00000030110	0.113339215159354
0.0406827041979581	-0.119387229685476	0.0960299733967679	ENSG00000030419	0.0698421534061911
