logFC	P.Value	gene	SE
-0.0317133204294605	0.780686721673946	ENSG00000006652	0.113988980620584
-0.0715087510213206	0.72782488851782	ENSG00000006659	0.206153797798074
0.0154412920733661	0.900239505940182	ENSG00000006695	0.123340926865807
-0.403291437543039	0.0163611245379399	ENSG00000006704	0.167898420996165
0.069010411210774	0.457616732360677	ENSG00000006712	0.0927786632889284
0.0983810969446706	0.331591264149476	ENSG00000006715	0.101254343357935
0.00210097212277502	0.989676500467122	ENSG00000006740	0.162813466262567
-0.01417343115151	0.849808688842345	ENSG00000006744	0.0745378829105907
-0.110508922699656	0.555540730423454	ENSG00000006756	0.188022670794627
0.155666745653092	0.313582781172636	ENSG00000006757	0.154768164422198
-0.0757543678024208	0.439738634941388	ENSG00000006831	0.0979633211880491
-0.267971496719451	0.0630747313239724	ENSG00000007047	0.144203748544284
0.191657965855176	0.0330669160096739	ENSG00000007080	0.0895584028376357
0.152161960905295	0.387611883497538	ENSG00000007129	0.176569457597335
0.000402457642453375	0.995228033673521	ENSG00000007168	0.0668751501893826
0.0802288410098889	0.26457285584564	ENSG00000007202	0.0715115160073601
-0.42420499118451	0.00182209093568507	ENSG00000007237	0.135555287333806
0.0589728547437071	0.550756031670527	ENSG00000007255	0.0987813122327823
0.213968603874015	0.000872141506685334	ENSG00000007312	0.0633977131473153
0.0121091735217539	0.944382737128542	ENSG00000007341	0.17408439014814
0.066154607269996	0.467415180716843	ENSG00000007376	0.0908879678566789
0.0295639854124608	0.748906270809446	ENSG00000007392	0.0922525344231948
-0.148331695836537	0.366787388172982	ENSG00000007520	0.164727919780861
0.00876122547777013	0.945732660217586	ENSG00000007541	0.12892252985129
-0.332886011249873	0.0326834352903128	ENSG00000007545	0.155833636988021
-0.390348580335468	0.00832852776678531	ENSG00000007944	0.147693783184182
-0.0881227253461598	0.600165547000959	ENSG00000007952	0.168568186078566
0.156501841682618	0.273371346341082	ENSG00000007968	0.143090328904094
0.000785225646174136	0.98540454483737	ENSG00000008018	0.0419781941655937
0.0118825182314016	0.920562826263767	ENSG00000008083	0.119286189638103
-0.122411234605726	0.484618175674526	ENSG00000008086	0.175617676179116
0.0554089962509041	0.56401299417551	ENSG00000008130	0.095960113006265
0.18958920103709	0.244916711126105	ENSG00000008256	0.163361970383883
0.169411681189166	0.266503119006834	ENSG00000008277	0.152729512409964
-0.182520310393429	0.0531968880150512	ENSG00000008282	0.0941178566468789
0.330896470474841	0.0478199108650585	ENSG00000008283	0.167296416596186
-0.102032211066259	0.375694927206273	ENSG00000008294	0.115228533642867
-0.213374682401837	0.00207186551940496	ENSG00000008324	0.0685142093155981
-0.0662506138639063	0.65611595800976	ENSG00000008382	0.149115335834705
0.567098623276839	9.16056662259961e-05	ENSG00000008394	0.144012081564557
-0.210583846006731	0.20219616015671	ENSG00000008405	0.165422199479803
0.016749192523432	0.921255499858955	ENSG00000008513	0.169917571594892
-0.308405681169185	0.0384208455157614	ENSG00000008517	0.14894488968476
-0.000418197415274493	0.996963415092306	ENSG00000008710	0.109941558210176
0.0352514953752701	0.63240080736379	ENSG00000008838	0.0733599075670794
-0.473762864234028	0.00235483327760101	ENSG00000008853	0.155333845946092
-0.268164870818335	0.0617936641165685	ENSG00000008869	0.143598405630422
0.0215814698081068	0.671306732959744	ENSG00000008952	0.0501240306010781
-0.0891462044648801	0.0460262728350556	ENSG00000008988	0.0436850738805888
-0.0170892130764277	0.714414511290665	ENSG00000009307	0.045862994807793
-0.0802495163108446	0.420089825387237	ENSG00000009335	0.0994594364273801
-0.0849982026475921	0.502047043508137	ENSG00000009413	0.126781077948388
0.0503164038184086	0.711777685287382	ENSG00000009780	0.136436483159009
0.0150646740836281	0.926478246499301	ENSG00000009790	0.163698024223731
-0.0525957087309169	0.728682920160867	ENSG00000009830	0.151983252360693
0.024033392606128	0.778464225652706	ENSG00000009844	0.0852465910127218
-0.0789695322267407	0.29403186648318	ENSG00000009954	0.0749064570127553
-0.210256988636279	0.0358068254014219	ENSG00000010017	0.0998792301024396
-0.530091798222488	0.00905248377105135	ENSG00000010030	0.202977786125034
-0.0607262273258075	0.64451146026245	ENSG00000010072	0.131825375803246
-0.131187678832814	0.160597893344871	ENSG00000010165	0.0932998086119821
-0.0495360410035329	0.649239293381587	ENSG00000010219	0.108949740762368
-0.0711461990962301	0.114596111393817	ENSG00000010244	0.044144608392292
0.0482316995524654	0.355364507958962	ENSG00000010256	0.0514625832751061
-0.154672405178016	0.103286353484979	ENSG00000010270	0.0947159186495611
0.085400859123507	0.598490628489036	ENSG00000010278	0.162593035914634
-0.106348772270553	0.162324960947541	ENSG00000010292	0.0757318482724284
0.183695734394302	0.223621968852207	ENSG00000010295	0.151181287837948
-0.0910336795331629	0.583912646864944	ENSG00000010310	0.166650490152856
-0.268640645023689	0.112429923833482	ENSG00000010318	0.169471097873321
-0.0869159121271742	0.32396122868463	ENSG00000010322	0.0879184920974089
0.0626467438747315	0.414948416136315	ENSG00000010404	0.0765343832190882
0.195065504165368	0.161096802483482	ENSG00000010539	0.139318966565632
-0.368184072577011	0.0330606808736773	ENSG00000010626	0.172796201079428
0.261664145118779	0.00856595361400389	ENSG00000010671	0.0990991819588682
0.0210796568568392	0.909567729355461	ENSG00000010704	0.186165478450206
0.0631953821915622	0.611605074325855	ENSG00000010803	0.124609870056057
-0.353264552647634	0.0481362858360365	ENSG00000010810	0.178898538947558
-0.0587276965353585	0.685667581312532	ENSG00000010818	0.145409508600612
-0.127767716074957	0.305938038280264	ENSG00000010932	0.124901671209232
-0.0617724711795512	0.494878664156963	ENSG00000011007	0.0903502716764478
0.111244391478721	0.105360746798807	ENSG00000011009	0.0681945466041103
-0.117989827655405	0.409801793159205	ENSG00000011021	0.143403732875791
0.323206688860075	0.0018983850423549	ENSG00000011114	0.103494210611411
-0.0685235441691582	0.611263233587042	ENSG00000011132	0.135048712104233
-0.101746795707467	0.47290902802375	ENSG00000011143	0.14201592020439
-0.21439738687756	0.18522160905521	ENSG00000011198	0.162097865414634
0.106881523415009	0.491210710197698	ENSG00000011258	0.155613566366499
-0.0430858097845394	0.639505110287905	ENSG00000011260	0.0918654938809543
-0.165596456469571	0.0634564829926412	ENSG00000011275	0.088906185887971
0.0262370863713062	0.811562158651379	ENSG00000011295	0.110104938386598
0.0254635142634602	0.516105125407069	ENSG00000011304	0.0381303078391696
-0.2201468429969	0.0867943691438852	ENSG00000011376	0.128536556237924
0.302791752500304	0.00800190288698712	ENSG00000011405	0.1138037933599
0.0996932399741932	0.600256608291473	ENSG00000011422	0.190820122967656
-0.267510803778983	0.0294020780914575	ENSG00000011426	0.122646282930887
-0.0933260494462068	0.467725255012748	ENSG00000011451	0.128682055290086
-0.13204911439839	0.206467942375042	ENSG00000011454	0.104437812169726
0.172972873809115	0.266757990264697	ENSG00000011478	0.15603682358291
-0.244782412521746	0.13145550319556	ENSG00000011485	0.162504482907013
0.0325205530871546	0.824609911944516	ENSG00000011523	0.147071285246973
-0.122010178476814	0.447872955035412	ENSG00000011566	0.161132253528407
0.136444647334818	0.122831237425584	ENSG00000011590	0.0881589180832455
-0.0608399813118402	0.629117336095034	ENSG00000011638	0.126140267580036
-0.073476427591177	0.333095331855591	ENSG00000012048	0.0755773060686532
0.0300285770675239	0.785039428634088	ENSG00000012061	0.110146947152571
-0.0277137506009786	0.680432547076107	ENSG00000012124	0.0668640467431819
-0.141551525912354	0.320004774876886	ENSG00000012174	0.142565362431131
-0.0372595544911042	0.79900818635314	ENSG00000012211	0.146654540969468
0.26753060200697	0.0673881311895007	ENSG00000012232	0.14631424745589
-0.127659181713739	0.136227946956239	ENSG00000012660	0.0853903847832285
-0.161348383732939	0.136451385091307	ENSG00000012779	0.108255272113343
0.14238159034551	0.393282536282045	ENSG00000012822	0.167180989933144
0.0188456777232575	0.835829940101667	ENSG00000012963	0.0908179534272133
-0.0328551875169755	0.790417303054917	ENSG00000012983	0.123786871411093
0.132066624741737	0.0117102579306342	ENSG00000013275	0.0515039601398651
0.00810135736666742	0.950317997019945	ENSG00000013288	0.13023899139122
0.0117368903793489	0.836154193901862	ENSG00000013306	0.0561493103698904
0.044621711956513	0.621753120791929	ENSG00000013364	0.0903047299693261
-0.314414027874413	0.00126074196495985	ENSG00000013374	0.0968571357806662
-0.00370763068863453	0.976649532489183	ENSG00000013375	0.126863402811016
0.26704973974309	0.0953765411594582	ENSG00000013392	0.160296982110489
-0.0847230935311418	0.240232675640626	ENSG00000013441	0.0717378326479914
0.196776187682956	0.161228319987711	ENSG00000013503	0.140591290941604
-0.265479307990502	0.0719310530717896	ENSG00000013523	0.147589139293388
-0.0705739855415399	0.582696184184001	ENSG00000013561	0.128627433314188
-0.0886046695331194	0.339143832045656	ENSG00000013573	0.0925448829230241
-0.0159944211163995	0.778985532216136	ENSG00000013810	0.0563946649063879
-0.100774121630184	0.284499033941579	ENSG00000014123	0.094007670418206
0.0220430597634368	0.786823456831192	ENSG00000014138	0.0812801232466479
0.107951742636405	0.460878948718376	ENSG00000014164	0.146681764447769
-0.0805689636831724	0.298323964625775	ENSG00000014216	0.0771440928755263
-0.196610065934825	0.00184714007108862	ENSG00000014641	0.0623015935959312
-0.0194962415717117	0.81970580996406	ENSG00000014824	0.0853572222224105
-0.0331624858489118	0.693113771229622	ENSG00000014919	0.0838303415208864
-0.069355967644411	0.430820748484088	ENSG00000015133	0.0878558634678994
-0.198462315932242	0.0534155192218194	ENSG00000015153	0.102520074792884
0.0837520981087784	0.500052541373298	ENSG00000015171	0.124326603262401
0.195704114700422	0.0459763503507923	ENSG00000015285	0.097791433456532
-0.23241989666885	0.00574542772527164	ENSG00000015475	0.0835827896724025
-0.0720081955607032	0.70467615072726	ENSG00000015479	0.190577552473498
0.182341894780242	0.16875729312004	ENSG00000015532	0.132585800643757
0.0511070285346928	0.550815629061735	ENSG00000015676	0.0854776674347598
0.196192096929526	0.14745748677261	ENSG00000016391	0.135530335178431
0.129280575732686	0.216774299728602	ENSG00000016864	0.104587044333525
-0.014887805830434	0.840400192612235	ENSG00000017260	0.073605606002774
0.336297741775385	0.0835705306766107	ENSG00000017427	0.194649388276144
0.183841357764736	0.091461384587196	ENSG00000017483	0.108797033141547
-0.0476597213824961	0.645082125351151	ENSG00000017797	0.103460322111041
0.00955198874566078	0.954680590706213	ENSG00000018189	0.168553259550493
-0.095453518596044	0.58082219134493	ENSG00000018408	0.173338154929299
0.0557222835114706	0.520001413324861	ENSG00000018510	0.0864259522270408
-0.0145245635706485	0.90308617553633	ENSG00000018610	0.119418639359228
0.00941669696568632	0.922317350215663	ENSG00000018699	0.0965021856864657
-0.0874509628654527	0.0672082049837888	ENSG00000019582	0.0468811564420032
0.14049984974919	0.0999205792405882	ENSG00000020129	0.0850831913413667
0.0135844818002243	0.918089567439116	ENSG00000020256	0.132324131546797
-0.14860867823575	0.159043389439778	ENSG00000020426	0.105421849726705
-0.284703691406508	0.0972248466029659	ENSG00000020577	0.171890521812959
0.0118013534051082	0.80979671147876	ENSG00000020633	0.0482577061836306
-0.0696961553298699	0.488853858308797	ENSG00000020922	0.100645181776272
-0.183377901021745	0.233610345394879	ENSG00000021355	0.154212371823366
0.0312861779507912	0.807052748063196	ENSG00000021574	0.128299604361673
-0.139371939792408	0.139499081361603	ENSG00000021776	0.0941138848757653
-0.00708169489439644	0.923050164772794	ENSG00000022277	0.0729856266932402
0.219482650801792	0.307786829046335	ENSG00000022556	0.215825673843676
-0.0124329617388384	0.943700151765292	ENSG00000022567	0.17657653277174
0.125951294979425	0.11153981143949	ENSG00000022840	0.0787791183092333
-0.0592590353648525	0.595184051051405	ENSG00000023041	0.111580931445419
-0.270147462498316	0.121952403636469	ENSG00000023171	0.174941179318134
-0.209728199197066	0.0320346598702431	ENSG00000023191	0.0975095080441094
-0.00772593162107609	0.911566774149596	ENSG00000023228	0.0691810318914902
0.0851896949163428	0.413921652238156	ENSG00000023287	0.104237704667322
0.0447906752516438	0.475117453040598	ENSG00000023318	0.0622074508746702
-0.21670025718969	0.0179477440296081	ENSG00000023330	0.091150734206427
0.060019297869712	0.305434452896339	ENSG00000023445	0.0579632651130739
-0.103975721109121	0.257144970583549	ENSG00000023516	0.0915764784604301
0.0185832423620738	0.875178010603168	ENSG00000023572	0.118425975510677
-0.335873072422149	0.0174499544026192	ENSG00000023608	0.141132023006718
-0.0672380001814249	0.581411019036905	ENSG00000023697	0.122091486734863
-0.0260972642873281	0.674944744120185	ENSG00000023734	0.0617244435986724
0.157776458503186	0.0140534874979234	ENSG00000023892	0.0635530339967715
-0.0120781293422216	0.82286369982649	ENSG00000023902	0.0532938538565715
0.144028433268035	0.194413295552984	ENSG00000023909	0.110951721591179
-0.020664523639573	0.881416677186535	ENSG00000024048	0.138803300103241
0.0408486196363871	0.715829767632369	ENSG00000024526	0.112278332844093
0.178335407634399	0.208554290725049	ENSG00000024862	0.141983284850813
0.249551203178436	0.0743631166683173	ENSG00000025039	0.139883806888592
-0.0893072638280423	0.51353607679657	ENSG00000025156	0.13692466962275
0.0119478370580265	0.878143745796689	ENSG00000025293	0.0776560183341411
0.16186315270139	0.370079522729491	ENSG00000025434	0.181051756072639
0.204670781848754	0.0183103356125312	ENSG00000025708	0.0863055547178746
0.0693057639447564	0.392456302885608	ENSG00000025770	0.0807779123646934
-0.158865337751144	0.131474829312977	ENSG00000025772	0.105205385339506
-0.0210949944043916	0.773962363404727	ENSG00000025796	0.0731206415338197
-0.0145371861689632	0.841717675240484	ENSG00000025800	0.0724581884453177
0.223138394167578	0.00473829287984009	ENSG00000026025	0.0783845151705301
0.0374205552040401	0.697682027596386	ENSG00000026103	0.0962581017040681
0.21632456175375	0.00193331232831945	ENSG00000026297	0.0690056783248007
0.130058538781421	0.0333745591501236	ENSG00000026508	0.0604511082756428
-0.0794285764520265	0.215477633788628	ENSG00000026751	0.0636012923902505
0.129282438305343	0.402247647414744	ENSG00000026950	0.154669305463858
0.237373444027151	0.0782176424759807	ENSG00000027001	0.13479510777996
-0.0217580965941838	0.914334922171522	ENSG00000027075	0.20294042815243
-0.0702472896155779	0.561372403691175	ENSG00000027697	0.1210726090376
0.0967835437785895	0.389307403605651	ENSG00000027847	0.11245538509771
-0.132123788333119	0.4738064574302	ENSG00000027869	0.184971876136044
0.327671942740028	0.00970627451635496	ENSG00000028116	0.126405828359958
-0.0163495887265466	0.852904288831684	ENSG00000028137	0.0880272763125347
0.0434645928279882	0.554073894011044	ENSG00000028203	0.0731190204968028
0.167969380880984	0.00155314609092032	ENSG00000028277	0.0520894003497838
-0.122991193870468	0.208443608045505	ENSG00000028310	0.0976365201644333
0.0678874556521832	0.420537195471986	ENSG00000028528	0.084056226802094
-0.230935927856982	0.0444495513004728	ENSG00000028839	0.114734037321072
0.106349799224065	0.220384455389771	ENSG00000029153	0.086539566243275
0.0280631488476916	0.62757964957785	ENSG00000029363	0.0572594637759398
-0.0482714771891815	0.615739124708122	ENSG00000029364	0.0960961254027412
-0.0555248971285232	0.768228889913382	ENSG00000029534	0.189003775590732
0.140780852700177	0.332861623128316	ENSG00000029639	0.145626805247761
-0.150311666395793	0.0417121636727537	ENSG00000029725	0.0733123994816867
-0.0655748803488084	0.422767465739487	ENSG00000029993	0.0815497098091818
0.0373784286585123	0.658505437486727	ENSG00000030066	0.0843715941227923
-0.0082803225944878	0.935557559414089	ENSG00000030110	0.102400947667191
-0.167184580616612	0.00811366378518579	ENSG00000030419	0.0624113952560741
0.0450872163300001	0.392618520057718	ENSG00000030582	0.0520341543571927
-0.206394703748302	0.0396441675151615	ENSG00000031003	0.100042113301164
0.266544790005927	0.0296647126929608	ENSG00000031081	0.122400406361329
-0.0707448172616783	0.594144520583443	ENSG00000031691	0.132984726487004
-0.0234994193663351	0.680786867880449	ENSG00000031698	0.0565238372971452
0.0469518682516783	0.620784911291237	ENSG00000031823	0.094808754483691
0.215283305017037	0.0701091551529181	ENSG00000032219	0.118767569645681
-0.0379464807337158	0.691859332330678	ENSG00000032389	0.0956632942178154
0.0704242782384665	0.434187658244326	ENSG00000032444	0.0898895626534612
-0.315074702002935	0.0382518788937321	ENSG00000032742	0.152045561345412
-0.0966029478860756	0.561061501952354	ENSG00000033011	0.166623525327181
0.0549068053759749	0.653507343506808	ENSG00000033030	0.122459780983799
0.110166494142748	0.174743376403709	ENSG00000033050	0.0808606403944658
0.00328871572997366	0.98061912294799	ENSG00000033100	0.135634615412713
0.0479350188503951	0.620995184882152	ENSG00000033170	0.0968741348283243
0.149298901810031	0.0910090018385854	ENSG00000033178	0.0880427702367609
-0.107329214486569	0.517681325206962	ENSG00000033327	0.166326931688533
0.0786382929041171	0.363860570788446	ENSG00000033627	0.0863944215549539
0.0314028809723479	0.753787273687139	ENSG00000033800	0.100085352682742
0.110337691225835	0.337565484892423	ENSG00000033867	0.115095960536842
0.0618310698331275	0.517394163661171	ENSG00000034152	0.0954141405939313
0.0659885694026888	0.179655964606016	ENSG00000034510	0.0483578175354707
0.13993369135377	0.392593039544771	ENSG00000034533	0.164056399907256
-0.195343738508314	0.063427962353615	ENSG00000034677	0.105046404653124
0.150397174322988	0.243531543481015	ENSG00000034693	0.12907048007722
-0.11157844471113	0.171190715029228	ENSG00000034713	0.0812264654230858
0.256175960450346	0.101888155316045	ENSG00000035115	0.156767247700329
0.131530494756382	0.0613562201961395	ENSG00000035141	0.0697876309673557
-0.251869125605356	0.0571493382203657	ENSG00000035403	0.13236896025844
-0.198232960841765	0.079702459458698	ENSG00000035499	0.113003341085308
-0.269992452992369	0.152265997401641	ENSG00000035664	0.188972857142933
0.0198757334529291	0.831286918623301	ENSG00000035681	0.0931919952033205
-0.16667372782582	0.0658969087403348	ENSG00000035687	0.0903249597558967
-0.0879622519439971	0.493268337165699	ENSG00000035720	0.128559560261722
0.0289869809830554	0.730435348978957	ENSG00000035928	0.0839303402526714
0.144881775394684	0.271543430903986	ENSG00000036054	0.131906410813564
-0.0204667992828772	0.795149868827006	ENSG00000036257	0.0785701442374229
-0.0890125969096827	0.366399747375991	ENSG00000036549	0.0984569756386486
-0.114629731002636	0.433453561933357	ENSG00000037042	0.146623365241221
-0.126397341696212	0.188499781670789	ENSG00000037241	0.0959527738764833
-0.0512383369267944	0.501953053583321	ENSG00000037474	0.0760038624801258
-0.0582548755821393	0.626487834291013	ENSG00000037637	0.119821132207328
-0.12947765018209	0.359794389153327	ENSG00000037757	0.141618458630735
0.0644370246611968	0.627685503325747	ENSG00000037897	0.133083113750522
0.138523583857521	0.294957322868598	ENSG00000038002	0.132415761794439
0.0487722742944205	0.563343657795388	ENSG00000038210	0.0841902809514404
0.0142408244921909	0.857126555146794	ENSG00000038219	0.078845307210355
0.167773065799692	0.0475525714461929	ENSG00000038274	0.0842947210214843
-0.0591046923033652	0.601460201261463	ENSG00000038382	0.11322913770294
0.0775623063173809	0.571129545159738	ENSG00000038532	0.137183545023976
0.200849592340287	0.258062278676017	ENSG00000039068	0.177989288541923
0.0105025669926376	0.924750628990683	ENSG00000039123	0.111263537345247
0.0953732126372594	0.512264318384056	ENSG00000039319	0.145828539521125
0.121004689636591	0.410109448626059	ENSG00000039523	0.147182219977655
-0.0166378355670598	0.865756931436927	ENSG00000039650	0.09837172537304
-0.173688466356958	0.217732670325676	ENSG00000040199	0.141085841462193
0.110623267576558	0.281609341654573	ENSG00000040275	0.102667130144685
0.167876043777407	0.184712561985084	ENSG00000040341	0.126628954929788
-0.142511313514966	0.307552709473613	ENSG00000040487	0.139868457260189
-0.393106803889633	0.00737447850226831	ENSG00000040531	0.146438038882747
-0.0314042920026638	0.733009685175626	ENSG00000040633	0.0919459041458545
-0.107567164565537	0.284714758759807	ENSG00000040933	0.100457380124382
0.0496555730050458	0.385520953290634	ENSG00000041357	0.0566062932389932
0.130461858706374	0.147006117847952	ENSG00000041802	0.0897214347189311
0.0258974776210788	0.850175036023904	ENSG00000041880	0.137365228053828
0.129848969943503	0.335103567748172	ENSG00000041988	0.134892937922986
-0.273736092847151	0.00738012107918334	ENSG00000042088	0.101735409088767
0.0380149287116532	0.675837921091236	ENSG00000042286	0.0907823086641509
0.0689618043702291	0.503243654431608	ENSG00000042429	0.102991271389436
-0.0272719893572056	0.819816061183865	ENSG00000042445	0.11986342203839
0.227827232624488	0.0247416589825847	ENSG00000042493	0.101149458702091
0.0187786344127403	0.783610402913829	ENSG00000042753	0.0679783227989668
-0.0183385570287975	0.861218525775238	ENSG00000043093	0.10490970272788
0.0606419341260865	0.47702603328809	ENSG00000043143	0.0850730454821442
-0.195841033295905	0.239055273883917	ENSG00000043462	0.166669749053236
-0.075474331930235	0.60271728333134	ENSG00000043514	0.145304970561228
0.0220030289545465	0.881239730133234	ENSG00000044090	0.147614978855433
-0.0959546312795915	0.16081149839262	ENSG00000044115	0.0679466391857525
-0.162047820269198	0.227817513715702	ENSG00000044446	0.134503624881004
-0.0897336994882895	0.650201591849528	ENSG00000044459	0.198505370934549
0.0929753522729163	0.0899595905709225	ENSG00000044574	0.054101452332274
-0.0367507503666313	0.812214044174321	ENSG00000046604	0.155076977226515
0.100701396274218	0.498603120189182	ENSG00000046647	0.149124522742476
0.0962881493947345	0.330224594515579	ENSG00000046651	0.0987969770331986
0.0185055423641787	0.901598861873411	ENSG00000047056	0.150024083109555
0.0699732016029262	0.567022907281649	ENSG00000047188	0.12237121345412
-0.204075165078175	0.162996783391836	ENSG00000047230	0.146451145872339
