logFC	P.Value	gene	SE
-0.035292717860942	0.663637181398715	ENSG00000000419	0.0808889627678848
0.0912143339551265	0.570580496929296	ENSG00000000457	0.161221210507165
-0.426979137990981	0.0156306019959528	ENSG00000000460	0.176578293156459
0.0590595623896801	0.605187318213465	ENSG00000000938	0.11431327428269
-0.0931031572023785	0.454399238861051	ENSG00000001036	0.124583629794669
-0.0881501952024716	0.543082116366267	ENSG00000001084	0.145240681879385
-0.119274734217105	0.330021395978364	ENSG00000001167	0.122538169002412
0.145736385006208	0.366191667012306	ENSG00000001461	0.161641813876918
-0.172158315442197	0.0363236041056567	ENSG00000001497	0.0817972507400646
-0.125929059551662	0.342666215544977	ENSG00000001561	0.132876312674062
-0.00762694164787512	0.927366326657663	ENSG00000001629	0.0834428614164057
-0.255260278712944	0.0922667428031485	ENSG00000001630	0.15174786629262
-0.000736817044771952	0.99586357128457	ENSG00000001631	0.142430369419762
-0.0593018600642287	0.700374330651694	ENSG00000002016	0.154480941080674
-0.0794936998413235	0.508590018947524	ENSG00000002330	0.1203630010542
0.0673908809726714	0.289947541263266	ENSG00000002549	0.063129263121081
0.194445311411444	0.0343231863311522	ENSG00000002586	0.0915185246985023
0.247129928101006	0.23463147205883	ENSG00000002586	0.208493615525051
0.131878929412784	0.485598263687197	ENSG00000002586	0.189683630419313
0.184563546102345	0.562089047453297	ENSG00000002586	0.319625472523539
-0.044644738254191	0.88215617361706	ENSG00000002586	0.302410035400757
-0.047271365584844	0.68563362874956	ENSG00000002822	0.116877101775496
0.0498967066163414	0.683143090041045	ENSG00000002834	0.12238363489658
-0.0550043889103218	0.595822012069881	ENSG00000002919	0.103673695639498
-0.205778088798483	0.195410116875827	ENSG00000003056	0.159204926016621
0.442328932607498	0.0245910066090216	ENSG00000003249	0.196884758301309
0.123610197929287	0.436367613194866	ENSG00000003393	0.159178811401787
0.185447247009457	0.230926696715003	ENSG00000003400	0.155068575624479
-0.0674415856487688	0.321762199047759	ENSG00000003402	0.0675878503594739
-0.0380021088903531	0.809192687646327	ENSG00000003509	0.157785910934927
0.00424325881966344	0.955231367121814	ENSG00000003756	0.0752578027231006
-0.369074998910989	0.0195309380796259	ENSG00000004059	0.157973740536811
0.0467050987763011	0.356487385521111	ENSG00000004142	0.0498415287726124
0.0292389737922904	0.561299709606111	ENSG00000004455	0.0495293804565435
0.31738754748025	0.0444925541901307	ENSG00000004468	0.15800382551243
0.129354633192387	0.142542002337296	ENSG00000004478	0.0879350783889707
-0.0874707182959975	0.168067339356251	ENSG00000004487	0.062871125871128
-0.181552159846484	0.0157645511217844	ENSG00000004534	0.0746152503296813
-0.0559931623229716	0.736589490522352	ENSG00000004700	0.166922579274423
-0.0846348059126034	0.569909012244967	ENSG00000004766	0.149282463450185
-0.000554111380269804	0.996866238210437	ENSG00000004777	0.141378708723004
0.0575165396828161	0.23200997286299	ENSG00000004779	0.0472309209957874
0.0793494031176405	0.520379934639554	ENSG00000004864	0.123584581048885
-0.0367791031928067	0.707784832779058	ENSG00000004866	0.098049269684241
-0.0112046160554469	0.884210007237708	ENSG00000004897	0.0766266616149182
-0.128738579936972	0.144826263120492	ENSG00000004961	0.0880190958122698
-0.0456876034758398	0.686116884199514	ENSG00000004975	0.113116425840573
-0.145961911779159	0.0855975380764409	ENSG00000005007	0.0845551969473205
0.0538618076046268	0.514030207907411	ENSG00000005020	0.0822803398283638
-0.146737730960362	0.0101659804469081	ENSG00000005022	0.056238933045492
-0.0478317560677752	0.604194457148076	ENSG00000005059	0.0921327355032063
-0.066810767116928	0.44146456557682	ENSG00000005075	0.0865830975666212
-0.0141184814110805	0.8291134208232	ENSG00000005100	0.0649280934857361
0.0161348776696134	0.909978461778975	ENSG00000005156	0.143011486622028
-0.058596610145685	0.607992962347667	ENSG00000005175	0.114305145546488
0.107597429117373	0.527318637984073	ENSG00000005187	0.170678692825223
0.127091689428107	0.391228396072708	ENSG00000005189	0.148517167023169
-0.0616606703544821	0.532464211307739	ENSG00000005194	0.0986962195428706
-0.111636462513494	0.385188399499787	ENSG00000005206	0.128705681616934
0.186176277273995	0.274763205647028	ENSG00000005238	0.170848941976548
0.0235976903974009	0.777546234692002	ENSG00000005302	0.0832976001444515
0.138067682243277	0.140729464534056	ENSG00000005339	0.0935019943420952
0.00608751688328925	0.970504554365065	ENSG00000005379	0.165096271034779
0.107368080266856	0.347699956328943	ENSG00000005436	0.114364867761513
0.0678369204106313	0.333087045031853	ENSG00000005448	0.0696408975469608
-0.351623800629254	0.0110356078100863	ENSG00000005469	0.13811994045335
-0.314456068652101	0.0760774842047342	ENSG00000005471	0.177492326222487
0.0471156623785294	0.55007988200824	ENSG00000005483	0.0785362480333999
0.0808764478174939	0.433540438577637	ENSG00000005486	0.103221179575968
