logFC	P.Value	gene	SE
0.0798157018472678	0.401199932729576	ENSG00000000419	0.0926336348153142
0.272567652817429	0.30723865540158	ENSG00000000457	0.268525251653119
-0.521792714335116	0.0509036201624862	ENSG00000000460	0.267297568111316
-0.239326590107799	0.205715080098708	ENSG00000000938	0.189147815662202
-0.174893232088422	0.364244602797128	ENSG00000001036	0.193166070904306
-0.549950348645232	0.0194076090543939	ENSG00000001084	0.234152107050636
-0.411277685019044	0.0297691986032424	ENSG00000001167	0.188035106942352
0.343148484985303	0.216218420329135	ENSG00000001461	0.278929772734835
-0.00469133464460988	0.962159912653382	ENSG00000001497	0.0967718151450624
0.214269660203572	0.351064764245188	ENSG00000001561	0.230838698743558
-0.0212661795923432	0.858384318564047	ENSG00000001629	0.117910852320861
-0.215157240310842	0.423178038844584	ENSG00000001630	0.270461731942531
0.091264618203773	0.697452746818877	ENSG00000001631	0.236262067027641
0.21452657014669	0.389761654768691	ENSG00000002016	0.250895412681274
-0.0601001693342563	0.772434875451065	ENSG00000002330	0.208840021163268
-0.0404611805460042	0.650536999431851	ENSG00000002549	0.086667961513602
-0.349497778704891	0.0160082305977558	ENSG00000002586	0.142879896546069
0.496798962662692	0.267045446878605	ENSG00000002586	0.451400120327675
-0.0399093025141031	0.907881356387486	ENSG00000002586	0.348318064695067
0.806387438853481	0.244421154282744	ENSG00000002586	0.699117506127338
-1.0258584236421	0.0997327477446943	ENSG00000002586	0.627032771643139
-0.139998957625545	0.378498136317237	ENSG00000002822	0.158652927811843
-0.177580169729032	0.257579975439678	ENSG00000002834	0.156318860802282
0.208175259781752	0.118682726201383	ENSG00000002919	0.131943850938257
-0.156634921339132	0.564991287313902	ENSG00000003056	0.274256363720595
0.0695273849532816	0.843375633785048	ENSG00000003249	0.355401736925788
-0.0432180577507187	0.867962043926005	ENSG00000003393	0.261981748719866
-0.209428016480681	0.415709133888318	ENSG00000003400	0.258948375848043
0.0291100846524302	0.816773261121749	ENSG00000003402	0.124586488601673
-0.165912396145698	0.514781015286477	ENSG00000003509	0.256411776636525
0.0558194634889454	0.654724866339083	ENSG00000003756	0.123698654486334
0.0373759945155928	0.850551121198443	ENSG00000004059	0.199214967842657
-0.0716607827700142	0.417832813444299	ENSG00000004142	0.0856667036129482
-0.0391327235028098	0.620707342827782	ENSG00000004455	0.0757912168617629
-0.302670280067907	0.24295318303649	ENSG00000004468	0.26049581249925
0.0269108273114436	0.798746251886054	ENSG00000004478	0.103723135663471
-0.130500284940447	0.173044747127093	ENSG00000004487	0.0931327546351817
0.145487915042871	0.239895882617084	ENSG00000004534	0.122327285503866
0.244383850203527	0.470458543042652	ENSG00000004700	0.341563252948851
-0.146322659994925	0.481012852190089	ENSG00000004766	0.208480255953657
0.25363483656323	0.27705742534947	ENSG00000004777	0.234317907062909
0.0764822550064666	0.318676751139025	ENSG00000004779	0.0731132980517587
0.284300240695604	0.132403176634752	ENSG00000004864	0.18869715934021
-0.129938799106107	0.316735824985736	ENSG00000004866	0.128607983844041
0.135457757152081	0.196187533886741	ENSG00000004897	0.102587128367059
0.233171401639487	0.0307090135681108	ENSG00000004961	0.105119934634814
-0.135051830657353	0.407393418759891	ENSG00000004975	0.162820910944181
-0.112646382398203	0.365828673644188	ENSG00000005007	0.123273616390826
-0.153927822149945	0.289690328169178	ENSG00000005020	0.144609333158713
-0.0208430585607024	0.806664138062979	ENSG00000005022	0.0823054381988487
-0.122326502241615	0.369431512595616	ENSG00000005059	0.135364360410795
0.0677540581886365	0.588247220999609	ENSG00000005075	0.124018574730907
0.0795865815677212	0.523529054229942	ENSG00000005100	0.123584413293076
-0.198753802449296	0.339886908461042	ENSG00000005156	0.208917018885455
-0.208855868234295	0.1969677607139	ENSG00000005175	0.161322851209439
-0.0469391142772531	0.884790323315671	ENSG00000005187	0.327024779960715
