Treatment_logFC	Ancestry_logFC	P.Value	gene	SE
0.0608295727660097	-0.00586857791947623	0.655939580212375	ENSG00000000419	0.0664742690275511
-0.157755495221262	-0.012670214111115	0.535587646386485	ENSG00000000457	0.141829805778199
0.411250651919496	-0.261319504232041	0.00615377649046492	ENSG00000000460	0.156650712020363
0.0334659536310573	-0.00657811493930779	0.944918651648897	ENSG00000000938	0.101924839347353
-0.202862752300112	-0.0767046528515114	0.147378150723915	ENSG00000001036	0.111520794528385
-0.110714460016232	-0.106518255900423	0.458020423171867	ENSG00000001084	0.127055524370652
0.17402932770669	-0.0817279158324518	0.20184178473604	ENSG00000001167	0.109451200942272
0.0637687788839356	0.156556731088808	0.428789156819579	ENSG00000001461	0.138180642386555
0.0137650853396809	-0.142596237694943	0.0972870874817442	ENSG00000001497	0.0711849923153902
0.170008447161975	-0.0498817926018202	0.307974167619144	ENSG00000001561	0.11658438055871
-0.0993089338549766	-0.117623296791501	0.140171844717514	ENSG00000001629	0.0805954406281319
-0.339605832829105	-0.163050283586795	0.0158955397087175	ENSG00000001630	0.13212117659556
-0.141092922313139	-0.00404776306770181	0.512558537964925	ENSG00000001631	0.122216629436502
-0.218446780313964	-0.0339485666160238	0.284659040754936	ENSG00000002016	0.139665074471358
0.0467285113514232	-0.0463581925961103	0.828452229917217	ENSG00000002330	0.11212666490675
-0.0357886511917891	0.0647777919536753	0.347888896838042	ENSG00000002549	0.0537922176544203
-0.117671716212085	0.10955677144432	0.125123967871378	ENSG00000002586	0.0819466923846335
-0.676127991752229	0.194748046427583	0.00100700124675181	ENSG00000002586	0.19061620935657
-0.741708010195752	0.12258775632856	0.000114561015247952	ENSG00000002586	0.176390918169388
-1.3001642857359	0.207779031311822	5.7900464156309e-05	ENSG00000002586	0.297891059973015
1.10843873652996	-0.136582334901058	0.000279742197457981	ENSG00000002586	0.275936072348656
-0.074226509635148	0.00447721868611233	0.76448276979139	ENSG00000002822	0.101641511290416
0.0902027171010694	0.0233068241876574	0.678598047300297	ENSG00000002834	0.106141184970533
-0.00316566980312441	-0.0599332567784557	0.766886561037263	ENSG00000002919	0.0885862649451275
0.0347727785143528	-0.209929792975633	0.26576982008132	ENSG00000003056	0.140798083087535
0.286353104750298	0.261456324684912	0.07044306907607	ENSG00000003249	0.17352392789125
0.0754434410482317	0.292041213503291	0.0789135240408953	ENSG00000003393	0.143142132250811
-0.13461226909323	0.0668800070735462	0.555704566316555	ENSG00000003400	0.141667635312229
-0.00327049024407257	-0.0323142517099473	0.846133808050278	ENSG00000003402	0.0601273327167691
0.228358375943893	-0.0822912517567856	0.204015153120864	ENSG00000003509	0.137970849555661
-0.0623592247208642	-0.021255906427827	0.622084928814213	ENSG00000003756	0.0677692547442586
0.0895255087889936	-0.31859515758626	0.0470851472382956	ENSG00000004059	0.143687245908293
-0.0366915531062096	-0.0561838711637988	0.395469373303466	ENSG00000004142	0.0513117331344594
0.0771099441880511	-0.0120413280582505	0.224049802015518	ENSG00000004455	0.044786322839375
-0.0282576641602433	0.321764493268273	0.0420561135523454	ENSG00000004468	0.138087956407183
0.0703720789556335	0.125210696721852	0.150126808256987	ENSG00000004478	0.0775541047521009
-0.134870045598852	-0.0879740372054942	0.0136833695686824	ENSG00000004487	0.0555056881649718
-0.261925046052164	-0.181308557556002	2.62444173243457e-05	ENSG00000004534	0.0700566862711836
0.271642622402438	-0.129426545954729	0.137534599124723	ENSG00000004700	0.154029042768182
0.0421928676051265	-0.0721715734790594	0.786322734707512	ENSG00000004766	0.128245888316619
-0.0989069840474569	0.00126647069533657	0.726775833740539	ENSG00000004777	0.124031600475835
-0.159286115604519	0.0511674788176492	0.000872292824470068	ENSG00000004779	0.0443463761408403
-0.00306262884072842	0.00941900885811276	0.995270345730252	ENSG00000004864	0.109197341634701
-0.117191827480719	-0.0823716861325969	0.227937808321747	ENSG00000004866	0.0849227396891305
0.0110454904545773	-0.0156523595581288	0.95318770936922	ENSG00000004897	0.0651681707975555
-0.180018852982994	-0.0938716631260172	0.0405637775827466	ENSG00000004961	0.0809414294898437
0.0251690792208196	-0.0467420900093579	0.852226851493158	ENSG00000004975	0.0999437246385596
0.0763150985399799	-0.0767656569844922	0.298188225491183	ENSG00000005007	0.072479431553456
-0.00709087200149905	0.0457310709200757	0.795390515015725	ENSG00000005020	0.0734737318682731
0.0437959488358863	-0.110847956607684	0.0267493700834082	ENSG00000005022	0.046832975204845
-0.00404168548906585	-0.0595406964752665	0.735811686703925	ENSG00000005059	0.0818596512054024
0.0575250940956213	0.010691554378458	0.72630311287284	ENSG00000005075	0.0730886751381514
-0.0854070503427201	-0.0675979630876125	0.174957208014165	ENSG00000005100	0.0594639131854938
0.0680752055585586	-0.0781308574806746	0.690542287173011	ENSG00000005156	0.126544115473393
0.155740956123153	0.00304665833167247	0.2985615405915	ENSG00000005175	0.100165187261121
-0.144207365132691	0.140969509589616	0.381358143951002	ENSG00000005187	0.151760033986046
-0.0911148249292514	0.0368633472319486	0.740652592796086	ENSG00000005189	0.128948437796597
-0.0563002355022952	0.0377415956774455	0.721507675277659	ENSG00000005194	0.0863086156176095
0.190436910965138	-0.11393712131567	0.110558971683068	ENSG00000005206	0.108377675003564
-0.0584973072171271	0.084674384237023	0.769772621477603	ENSG00000005238	0.150709643631119
0.0430936951993473	0.038616728954729	0.731234711452371	ENSG00000005302	0.0751760774654973
0.10146102680514	0.0710385987288882	0.27053920098628	ENSG00000005339	0.0780398250441715
-0.118392162259728	0.0142005023173083	0.705885845774055	ENSG00000005379	0.14350481793445
-0.205290525225181	0.0624968488853039	0.0879926862319149	ENSG00000005436	0.0981696334449116
-0.0924549364974398	0.0392667902791614	0.298424822376919	ENSG00000005448	0.06537660436972
-0.0890549237291703	-0.292313695975138	0.0326281523789836	ENSG00000005469	0.12453718063101
0.0568868141591672	-0.278932755404016	0.146689672396738	ENSG00000005471	0.156385717658056
0.0592297395618084	0.0838645454900549	0.303510447111451	ENSG00000005483	0.0693790900307057
-0.100048956037415	-0.0127804205761025	0.552439567711089	ENSG00000005486	0.0925757991128629
-0.0714346514861611	-0.0238015649338646	0.707997022647991	ENSG00000005700	0.0910322481681022
-0.053446291640236	0.0560326291758658	0.608320139157627	ENSG00000005801	0.0811485541749777
-0.0645455603981068	0.0197587368782556	0.489657094396956	ENSG00000005810	0.0567339701432853
-0.122845373530787	-0.200937957522597	0.0220614351804202	ENSG00000005812	0.089414945668202
-0.0607293830736405	-0.107386032406309	0.152447409341596	ENSG00000005844	0.0667683389092056
-0.205675870863007	0.503144011096627	0.000699683420016281	ENSG00000005884	0.151980932934832
-0.044996654222844	0.0524558932919324	0.799154303246022	ENSG00000005889	0.108461115381972
0.019685848176682	0.115440175548338	0.297615703035337	ENSG00000005893	0.0805457288596269
0.0643178633105042	-0.0256391344095436	0.727601734874231	ENSG00000006007	0.0880680438627128
0.0670479956191786	0.221986697974225	0.00523100851062243	ENSG00000006015	0.0759581946818779
0.0509290854749964	0.0952316836433986	0.676968026879275	ENSG00000006025	0.129258490060983
-0.56316807878317	0.078653782461042	0.00023881047530146	ENSG00000006062	0.139060425145127
0.307408013469158	-0.00891954554641673	0.113116140982315	ENSG00000006118	0.147466621386347
-0.274947140783583	0.0401138531195792	0.000847161555214011	ENSG00000006125	0.0736029142912972
-0.0601864491527385	0.0215131523378846	0.83215109635216	ENSG00000006194	0.106854901315366
0.0512141244515323	0.961004307341813	2.24155208673318e-12	ENSG00000006282	0.138690306340244
-0.23991529294528	-0.0174064504849776	0.0974804195761814	ENSG00000006432	0.111395914336672
-0.0385470381203545	-0.0185026089169307	0.860582164411295	ENSG00000006451	0.0787797386514722
0.197360941713054	-0.0167219061418636	0.455132361994835	ENSG00000006453	0.158399873236987
0.0619549647339498	0.12143727319054	0.340305032129277	ENSG00000006530	0.0981160121516735
-0.111910067500099	-0.0744010650168185	0.156312664939357	ENSG00000006576	0.070853804568233
0.0562985318148518	-0.2962846873941	0.00674066116175367	ENSG00000006607	0.102281123750345
0.0426646884151192	-0.0786752292533188	0.379719269997684	ENSG00000006625	0.0682030152218416
0.0093312637676689	-0.0519118881921182	0.762814705950205	ENSG00000006634	0.0770093335719344
-0.0630778206145247	-0.0637065745422338	0.635417748751016	ENSG00000006652	0.0973730679915891
-0.0107611320486327	-0.0476396894453027	0.95861036621351	ENSG00000006659	0.180302994676189
-0.21138066441567	0.22554357002465	0.0181776813058096	ENSG00000006695	0.114078558397236
0.223114350536372	-0.290525958926662	0.0378140293284438	ENSG00000006704	0.150780374443855
0.00525266853817218	0.022785582726562	0.958213329153545	ENSG00000006712	0.085642720065443
-0.213724558173224	-0.110599248818452	0.0285098815317623	ENSG00000006715	0.0910999962684167
-0.280424455395579	0.00762209232159732	0.165149919893581	ENSG00000006740	0.148016004633802
0.0653739252952907	0.20304522220299	0.0019386254222938	ENSG00000006744	0.0638505380678172
0.080048410437909	-0.151511830579355	0.525398050716123	ENSG00000006756	0.161076825307102
0.189684982549009	-0.256469741646051	0.0685757747817142	ENSG00000006757	0.145381713916308
0.0836485683977941	0.0328479633060511	0.523346378301678	ENSG00000006831	0.0794176770446244
0.025320166110136	0.117664069570348	0.57250862751486	ENSG00000007047	0.122200605490576
0.0206265558092062	-0.048986755873689	0.801783716815073	ENSG00000007080	0.0854344761530691
-0.0524100228059975	0.170799568077891	0.49569185268165	ENSG00000007129	0.162095314580887
0.0471946974703805	-0.0124207269346754	0.751468603843201	ENSG00000007168	0.0648615952367908
-0.241139032915455	-0.0839103456914085	0.000399914300601691	ENSG00000007202	0.0642956479084706
0.0444553522497835	-0.391392263398598	0.00301085291037129	ENSG00000007237	0.124103404678218
-0.0898674892321776	-0.114194341724514	0.227758684866176	ENSG00000007255	0.0879912678487893
