"keep"	"Quant_Varia"	"Pst_Values"
1467	"V75"	0.793298625299845
1480	"V76"	0.780268751069487
1484	"V77"	0.833482113880294
1487	"V78"	0.86311465635018
1505	"V79"	0.811201811797292
1510	"V80"	0.834584801203024
1511	"V81"	0.914740921602173
1518	"V82"	0.841457962102026
1534	"V83"	0.8491549860524
1536	"V84"	0.842589165388713
1539	"V85"	0.812802807011763
1561	"V86"	0.840907445125659
1562	"V87"	0.785809090725765
1567	"V88"	0.852735964825237
1570	"V89"	0.85296960727069
1628	"V90"	0.843784100892428
1659	"V91"	0.884510794617738
1666	"V92"	0.840960079244408
1687	"V93"	0.794962725365665
1694	"V94"	0.816823475505851
1698	"V95"	0.862454704303652
1737	"V96"	0.821895579850152
1739	"V97"	0.796717115388882
1748	"V98"	0.871899830627211
1756	"V99"	0.846596389906226
1774	"V100"	0.92339542131777
1782	"V101"	0.845385341325497
1790	"V102"	0.780433526143048
1797	"V103"	0.799929587479996
1819	"V104"	0.795449359524375
1835	"V105"	0.822771564131073
1853	"V106"	0.80274363148497
1901	"V107"	0.827001198998923
1908	"V108"	0.83830979255444
1936	"V109"	0.828464136714219
1965	"V110"	0.810343064140683
2036	"V111"	0.822857508334014
2053	"V112"	0.785637306853331
2055	"V113"	0.828490236830116
2061	"V114"	0.939347618467632
2062	"V115"	0.789257523794818
2064	"V116"	0.838949257652393
2089	"V117"	0.814138594292641
2093	"V118"	0.903059054690608
2100	"V119"	0.840197843843539
2121	"V120"	0.789501533565491
2146	"V121"	0.780734482869809
2202	"V122"	0.795339918071191
2203	"V123"	0.837536670076349
2220	"V124"	0.833127713978456
2227	"V125"	0.805133784367107
2246	"V126"	0.827088190392803
2259	"V127"	0.81571289435021
2273	"V128"	0.849639181685606
2287	"V129"	0.901305562690053
2289	"V130"	0.784598246881961
2297	"V131"	0.839358924403601
2316	"V132"	0.783355776741389
2345	"V133"	0.794085261272702
2346	"V134"	0.938893166892119
2354	"V135"	0.82280789801038
2380	"V136"	0.813420888049119
2401	"V137"	0.831336823769647
2411	"V138"	0.90597116624993
2432	"V139"	0.821226899239705
2440	"V140"	0.811350262757731
2447	"V141"	0.807193117709169
2467	"V142"	0.808896476759505
2471	"V143"	0.781430066709456
2483	"V144"	0.816522986473783
2494	"V145"	0.840905468148002
2507	"V146"	0.811023523865242
2516	"V147"	0.824161241850738
2526	"V148"	0.886588756880164
2535	"V149"	0.904000751913581
2542	"V150"	0.829085708263367
2564	"V151"	0.939366541890842
2581	"V152"	0.872105034507378
2582	"V153"	0.816101129681516
2591	"V154"	0.803602116603855
2593	"V155"	0.79342821393747
2651	"V156"	0.780948265779844
2689	"V157"	0.811667929493241
2759	"V158"	0.789530463415858
2822	"V159"	0.798532825709574
2824	"V160"	0.800545812482138
2845	"V161"	0.780565014146703
2871	"V162"	0.802036661126743
2874	"V163"	0.908257483855896
2875	"V164"	0.827574014199665
2879	"V165"	0.856737203335645
2888	"V166"	0.784610626212386
2896	"V167"	0.812386036259202
2922	"V168"	0.80856536353667
2928	"V169"	0.798843847923408
3022	"V170"	0.799758849887259
3034	"V171"	0.804193062528039
3085	"V172"	0.937614314191603
3092	"V173"	0.831775162293288
3098	"V174"	0.820927643068546
3111	"V175"	0.956232602930196
3142	"V176"	0.903100811461128
3145	"V177"	0.782583720532495
3153	"V178"	0.806168799717224
3174	"V179"	0.793231409656828
3188	"V180"	0.835154572611966
3193	"V181"	0.815216183084581
3201	"V182"	0.856519683040662
3206	"V183"	0.784732229008314
3218	"V184"	0.789293755821898
3247	"V185"	0.794920483179775
3258	"V186"	0.903594081647244
3275	"V187"	0.792017045034565
3306	"V188"	0.793357206104289
3318	"V189"	0.784182700879798
3326	"V190"	0.79167378229438
3351	"V191"	0.800751775509
3388	"V192"	0.863207483514347
3402	"V193"	0.854495869138317
3426	"V194"	0.792519133284642
3435	"V195"	0.884934174244177
3469	"V196"	0.938418752663139
3501	"V197"	0.793251252260349
3516	"V198"	0.781161097980301
3526	"V199"	0.904657293663091
3554	"V200"	0.877434409481571
3565	"V201"	0.792860663143122
