"keep"	"Quant_Varia"	"Pst_Values"
3472	"V140"	0.804726460853347
3504	"V141"	0.817760737375446
3554	"V142"	0.881511838501807
3564	"V143"	0.860035227123356
3574	"V144"	0.91772539949531
3611	"V145"	0.810162454032762
3613	"V146"	0.834593410156128
3657	"V147"	0.908326586015857
3687	"V148"	0.805526718680306
3723	"V149"	0.819322272767343
3745	"V150"	0.835135253695896
3753	"V151"	0.870311335925852
3755	"V152"	0.888454279115374
3757	"V153"	0.844686649591331
3780	"V154"	0.91338987556013
3781	"V155"	0.813786860231929
3823	"V156"	0.832127947626688
3850	"V157"	0.912254738319242
3854	"V158"	0.912019042604162
3909	"V159"	0.809217061236258
3999	"V160"	0.822245903390822
4026	"V161"	0.837010051756206
4046	"V162"	0.903071743804728
4054	"V163"	0.815900425541499
4081	"V164"	0.868736850041174
4091	"V165"	0.865662108622789
4097	"V166"	0.872134712226738
4109	"V167"	0.815643266658516
4116	"V168"	0.938760784764139
4151	"V169"	0.890077003133051
4156	"V170"	0.847777695861607
4184	"V171"	0.818136327740911
4232	"V172"	0.830518228427402
4247	"V173"	0.817698419016832
4255	"V174"	0.809806460250089
4256	"V175"	0.820378651198172
4276	"V176"	0.808940633039719
4328	"V177"	0.831217604429054
4353	"V178"	0.841897289666621
4382	"V179"	0.795600728080005
4392	"V180"	0.825482064082065
4432	"V181"	0.819204102585786
4447	"V182"	0.867973814192129
4480	"V183"	0.816087964587569
4504	"V184"	0.865630952661044
4513	"V185"	0.799625330028974
4523	"V186"	0.829900613186473
4529	"V187"	0.847200405227148
4530	"V188"	0.81186110833507
4547	"V189"	0.818221054037307
4549	"V190"	0.858196412893095
4555	"V191"	0.858196577698016
4562	"V192"	0.822288141626038
4574	"V193"	0.866658226684775
4596	"V194"	0.84746633485603
4620	"V195"	0.804651847667468
4622	"V196"	0.79537650057056
4638	"V197"	0.823166043396419
4704	"V198"	0.816533883098024
4710	"V199"	0.968370626204306
4714	"V200"	0.86403667863063
4731	"V201"	0.887148288907637
4737	"V202"	0.845673479521599
4748	"V203"	0.885645650479075
4751	"V204"	0.843142959235411
4777	"V205"	0.898935101907086
4787	"V206"	0.907506591306429
4788	"V207"	0.8962405205583
4864	"V208"	0.892111031214665
4871	"V209"	0.834573679986319
4873	"V210"	0.844816522599559
4880	"V211"	0.876136153168715
4881	"V212"	0.836192171667112
4889	"V213"	0.813209360195984
4913	"V214"	0.902711969962161
4927	"V215"	0.910127308081098
4939	"V216"	0.904031995114163
4944	"V217"	0.901468875220855
4998	"V218"	0.809990022705942
5013	"V219"	0.889932496860023
5020	"V220"	0.829198900147021
5046	"V221"	0.792246693525269
5064	"V222"	0.825350497865317
5110	"V223"	0.833370621948112
5140	"V224"	0.88175656475375
5168	"V225"	0.866371737845688
5174	"V226"	0.833105963364783
5196	"V227"	0.829337125657511
5201	"V228"	0.800246878794106
5202	"V229"	0.796158942703234
5214	"V230"	0.842538565727826
5257	"V231"	0.853922411074729
5293	"V232"	0.863433340469318
5297	"V233"	0.879972128902048
5324	"V234"	0.819061529900826
5325	"V235"	0.812133550927871
5330	"V236"	0.855584007848685
5384	"V237"	0.83480359968679
5403	"V238"	0.851496977877806
5413	"V239"	0.842776321695558
5432	"V240"	0.799359689680199
5438	"V241"	0.938558233466341
5445	"V242"	0.851434826865585
5474	"V243"	0.901949327729502
5483	"V244"	0.921402903619566
5588	"V245"	0.961270298892939
5592	"V246"	0.798775314020887
5595	"V247"	0.802600899854897
5598	"V248"	0.919640233439254
5616	"V249"	0.888020172199071
5655	"V250"	0.803176707450192
5682	"V251"	0.861055075742927
5735	"V252"	0.817225611796109
5781	"V253"	0.811597966135362
5825	"V254"	0.828030706629915
5887	"V255"	0.82699237409523
5892	"V256"	0.812743164019213
5916	"V257"	0.831754488223251
5918	"V258"	0.886337369146308
5924	"V259"	0.808750296219859
5927	"V260"	0.8206291661589
5948	"V261"	0.833975849074123
6002	"V262"	0.831120070959652
6012	"V263"	0.793093841928462
6035	"V264"	0.881885683850038
6037	"V265"	0.810276088613144
6151	"V266"	0.806012297196593
6199	"V267"	0.903889123621692
6206	"V268"	0.860509710626337
6228	"V269"	0.839452254062446
6253	"V270"	0.842211597250337
6288	"V271"	0.91536414043031
6289	"V272"	0.813854728372684
6299	"V273"	0.843611727725167
6310	"V274"	0.872227269904927
6315	"V275"	0.799956620431718
6332	"V276"	0.925079759190012
6361	"V277"	0.842462481794133
6363	"V278"	0.816389073990079
6368	"V279"	0.817190061503297
6372	"V280"	0.841534433971517
6386	"V281"	0.913321732340419
6392	"V282"	0.891880330336951
6427	"V283"	0.798319549537843
6449	"V284"	0.875505743870513
6465	"V285"	0.866878293505935
6468	"V286"	0.854820125486574
6501	"V287"	0.941149595255876
6542	"V288"	0.890962881790571
6549	"V289"	0.874131073169684
6580	"V290"	0.839578692549738
6583	"V291"	0.809509374047915
6620	"V292"	0.826199275995352
6626	"V293"	0.827071484826561
6627	"V294"	0.798151646518089
6632	"V295"	0.88323864028885
6642	"V296"	0.840077984249452
6643	"V297"	0.937575017599934
6656	"V298"	0.845265216098771
6684	"V299"	0.80955416007712
6696	"V300"	0.817404307758861
