V(G)/Vp	0.000001	0.712123	1
V(G)/Vp	0.037211	0.174605	2
V(G)/Vp	0.000001	0.212507	3
V(G)/Vp	0.999999	0.920222	4
V(G)/Vp	0.999999	0.922107	5
V(G)/Vp	0.000001	0.140702	6
V(G)/Vp	0.999999	0.948626	7
V(G)/Vp	0.000001	0.874484	8
V(G)/Vp	0.000001	0.429746	9
V(G)/Vp	0.037431	0.177426	10
V(G)/Vp	0.000001	0.840372	11
V(G)/Vp	0.000001	0.131653	12
V(G)/Vp	0.087082	0.265304	13
V(G)/Vp	0.094717	0.219333	14
V(G)/Vp	0.000001	0.784541	15
V(G)/Vp	0.000001	0.125851	16
V(G)/Vp	0.852372	0.934862	17
V(G)/Vp	0.000001	0.606037	18
V(G)/Vp	0.999999	0.943023	19
V(G)/Vp	0.000001	0.853662	20
V(G)/Vp	0.000001	0.331678	21
V(G)/Vp	0.668728	0.881260	22
V(G)/Vp	0.000001	0.293726	23
V(G)/Vp	0.000001	0.133833	24
V(G)/Vp	0.097793	0.188183	25
V(G)/Vp	0.000001	0.153377	26
V(G)/Vp	0.000001	0.169776	27
V(G)/Vp	0.989774	0.859714	28
V(G)/Vp	0.067450	0.187175	29
V(G)/Vp	0.000001	0.576098	30
V(G)/Vp	0.999999	1.004357	31
V(G)/Vp	0.030823	0.180532	32
V(G)/Vp	0.000001	0.402518	33
V(G)/Vp	0.031288	0.153882	34
V(G)/Vp	0.304525	0.411961	35
V(G)/Vp	0.000001	0.215630	36
V(G)/Vp	0.021690	0.145378	37
V(G)/Vp	0.999999	0.905840	38
V(G)/Vp	0.000001	0.218850	39
V(G)/Vp	0.017842	0.128954	40
V(G)/Vp	0.031719	0.157186	41
V(G)/Vp	0.000001	0.283233	42
V(G)/Vp	0.024053	0.172123	43
V(G)/Vp	0.000001	0.116223	44
V(G)/Vp	0.421851	0.705411	45
V(G)/Vp	0.016045	0.144269	46
V(G)/Vp	0.000001	0.152869	47
V(G)/Vp	0.967908	0.901822	48
V(G)/Vp	0.000001	0.540408	49
