"keep"	"Quant_Varia"	"Pst_Values"
9763	"V586"	0.785117446940661
9785	"V587"	0.800341902637969
9798	"V588"	0.907848362282226
9821	"V589"	0.876906037888049
9831	"V590"	0.923015254220157
9836	"V591"	0.786945059926088
9858	"V592"	0.798224883369408
9866	"V593"	0.830972212985455
9892	"V594"	0.791659549462988
9914	"V595"	0.908475789260376
9931	"V596"	0.792279148259047
9934	"V597"	0.97543907077091
9941	"V598"	0.809238229756582
9943	"V599"	0.951667945203324
9949	"V600"	0.795515088484347
9951	"V601"	0.797042887715355
9972	"V602"	0.991221739373141
9979	"V603"	0.840785848279962
10051	"V604"	0.865596536168141
10059	"V605"	0.802358031207506
10086	"V606"	0.813162503130362
10094	"V607"	0.819685304807593
10099	"V608"	0.966824585047155
10123	"V609"	0.970878050056548
10128	"V610"	0.831024860501249
10131	"V611"	0.855673362660462
10132	"V612"	0.946900372992265
10139	"V613"	0.940656985082949
10141	"V614"	0.917140732202799
10148	"V615"	0.800473312385212
