"keep"	"Quant_Varia"	"Pst_Values"
6837	"V147"	0.00598919930985939
9012	"V148"	0.820550795419282
5741	"V149"	0.14658570636768
7088	"V150"	7.90292178125007e-05
8244	"V151"	0.677119385123591
4526	"V152"	0.662423386511427
1567	"V153"	0.205703714574067
6204	"V154"	0.682957563774255
3889	"V155"	0.622321598805495
3224	"V156"	0.006597668581327
4082	"V157"	0.0171371466038065
3975	"V158"	0.453195595278073
7789	"V159"	0.155401597900443
3723	"V160"	0.729099909633035
9102	"V161"	0.84968069434776
57	"V162"	0.268012324741896
9532	"V163"	0.112227437607839
3915	"V164"	0.159776533699137
5563	"V165"	0.0123841082022391
8342	"V166"	0.0200430148139709
4059	"V167"	0.224514139227299
6136	"V168"	0.689157029560711
9639	"V169"	1.30594331483574e-08
8473	"V170"	0.654976219744229
6515	"V171"	0.0210910450501149
3135	"V172"	0.0351361453198857
4602	"V173"	0.00450785939548367
4638	"V174"	0.049221632082355
7275	"V175"	0.137510169369746
6649	"V176"	0.246716483645961
1896	"V177"	0.374841169421357
406	"V178"	0.0957025688285728
3970	"V179"	0.573739672081737
3778	"V180"	0.00285085123618221
8105	"V181"	0.0504489691974015
5813	"V182"	0.0988949188995986
2703	"V183"	0.0331336232432704
7353	"V184"	0.606914628052573
353	"V185"	0.147737273422319
4149	"V186"	0.764628223754538
7722	"V187"	0.0344089061645774
9409	"V188"	0.602505953166597
5279	"V189"	0.0736973736881013
3420	"V190"	0.418387042227272
4886	"V191"	0.22454642256632
3516	"V192"	0.425785553095951
8756	"V193"	0.291691885053356
6221	"V194"	0.2438687509663
4049	"V195"	0.122237215963477
5194	"V196"	0.0560005802414138
1375	"V197"	0.0709864796763654
5091	"V198"	0.730092814371964
9451	"V199"	0.0254606807382625
2682	"V200"	0.277270853558344
9513	"V201"	0.297051470064416
6118	"V202"	0.2006282867027
5722	"V203"	0.706803151984998
5609	"V204"	0.400854404095105
4806	"V205"	0.00211598766524965
1394	"V206"	0.0225545010924904
9454	"V207"	0.620508228365287
7804	"V208"	0.536063086073694
9915	"V209"	0.594543076468033
6147	"V210"	0.135826334309775
7589	"V211"	0.532831281161711
6071	"V212"	0.211103641949406
5898	"V213"	0.191823166714028
1361	"V214"	0.0523057654402787
2410	"V215"	0.374800563961546
3293	"V216"	0.240900026914796
3972	"V217"	0.769265522869729
1098	"V218"	0.578160712742427
6568	"V219"	0.134181656685888
6285	"V220"	0.385326391827831
4072	"V221"	0.00603433483096699
5409	"V222"	0.334791591307842
9341	"V223"	0.664609417562815
7689	"V224"	0.103276362673534
4848	"V225"	0.499871020443489
995	"V226"	0.0124385541674605
4393	"V227"	0.544641372359548
9755	"V228"	0.126006398193788
37	"V229"	0.491822473682872
265	"V230"	0.107652946122053
280	"V231"	0.359327261049912
8923	"V232"	0.303321386893616
6780	"V233"	0.213777468970503
9188	"V234"	0.0385598183002536
6682	"V235"	0.122388572282717
1481	"V236"	0.282183716615488
6798	"V237"	0.507994488682095
7924	"V238"	0.258682743986462
5417	"V239"	0.414736293842868
6325	"V240"	0.564238542172895
7720	"V241"	0.00496691654044112
3111	"V242"	0.970993107819889
7112	"V243"	0.0547809378229859
1695	"V244"	0.216786559630194
4213	"V245"	0.139945040833963
1134	"V246"	0.201410453695316
5220	"V247"	0.0307908708253603
2372	"V248"	0.00942171767072205
1891	"V249"	0.246325095842172
3002	"V250"	0.308692825575659
4515	"V251"	0.474526474477106
6011	"V252"	0.346502090692282
3256	"V253"	0.803046156246632
3233	"V254"	0.604563844023311
7465	"V255"	0.272752820533993
4424	"V256"	0.819467766662673
6834	"V257"	0.194530050775675
9986	"V258"	0.289646353976481
3557	"V259"	0.806710424809828
1416	"V260"	0.478255314307818
883	"V261"	0.0599266243324282
1712	"V262"	0.0275004560655523
557	"V263"	0.631406392225631
3873	"V264"	0.106912559762777
7366	"V265"	0.435334144239889
2757	"V266"	0.018361518769862
4915	"V267"	0.553463618152506
8884	"V268"	0.161925862442676
9968	"V269"	0.216378778509073
4321	"V270"	0.672726891963154
9668	"V271"	0.135255726930193
