"keep"	"Quant_Varia"	"Pst_Values"
4447	"V293"	0.782008805883648
4450	"V294"	0.865596774357486
4486	"V295"	0.870563883748064
4500	"V296"	0.940351121980837
4506	"V297"	0.821434950469264
4513	"V298"	0.853612731436698
4523	"V299"	0.830255224952838
4547	"V300"	0.847560614885855
4549	"V301"	0.871168162016821
4562	"V302"	0.82099183169166
4620	"V303"	0.832268533836512
4624	"V304"	0.888330329754702
4648	"V305"	0.822192788525403
4665	"V306"	0.785896088623681
4671	"V307"	0.815306843692508
4674	"V308"	0.894327751768074
4702	"V309"	0.82610571433789
4710	"V310"	0.979023181748534
4712	"V311"	0.799021595164189
4714	"V312"	0.919460780961601
4725	"V313"	0.904986516482916
4749	"V314"	0.910146278493203
4751	"V315"	0.87684354757768
4758	"V316"	0.877266346594485
4786	"V317"	0.796771116310994
4787	"V318"	0.946954611952959
4812	"V319"	0.834426745798404
4819	"V320"	0.863914649986601
4839	"V321"	0.796396538683231
4841	"V322"	0.834763715804733
4862	"V323"	0.783281043125617
4868	"V324"	0.818628568236545
4869	"V325"	0.848261896386718
4874	"V326"	0.92464433203818
4881	"V327"	0.878346102909229
4913	"V328"	0.845482473562326
4927	"V329"	0.922246648520884
4939	"V330"	0.81914772088504
4950	"V331"	0.875593687605364
4973	"V332"	0.829715764098184
4998	"V333"	0.781340175124165
5007	"V334"	0.860848976962537
5013	"V335"	0.806641825590196
5020	"V336"	0.915552875273529
5028	"V337"	0.77756762769992
5046	"V338"	0.795710899138676
5048	"V339"	0.809244750608549
5074	"V340"	0.800992275390941
5109	"V341"	0.818234448180343
5116	"V342"	0.792656824783315
5140	"V343"	0.879069942049209
5168	"V344"	0.843689643295927
5176	"V345"	0.807997762893078
5178	"V346"	0.80103361682371
5186	"V347"	0.803823025070126
5214	"V348"	0.881583097925095
5230	"V349"	0.801904958509226
5264	"V350"	0.790417595039978
5270	"V351"	0.826012091964576
5277	"V352"	0.786027205077848
5293	"V353"	0.85385178124615
5312	"V354"	0.838396790603652
5343	"V355"	0.835496529111665
5357	"V356"	0.793422048585734
5383	"V357"	0.818339144131977
5432	"V358"	0.844257942235198
5438	"V359"	0.954147850065122
5450	"V360"	0.788716815759296
5474	"V361"	0.848545650266285
5483	"V362"	0.892344553375595
5543	"V363"	0.804686847553648
5588	"V364"	0.956382427761294
5598	"V365"	0.90193064871281
5601	"V366"	0.820813257743651
5607	"V367"	0.810113362083614
5616	"V368"	0.912846748188425
5707	"V369"	0.814286734665579
5744	"V370"	0.790625324564264
5781	"V371"	0.788505354082999
5782	"V372"	0.791149462125483
5784	"V373"	0.79787058695962
5799	"V374"	0.805586604369909
5839	"V375"	0.815167104311801
5840	"V376"	0.82982569052001
5866	"V377"	0.818395116164999
5887	"V378"	0.785604310998611
5894	"V379"	0.846306585972069
5921	"V380"	0.871404039121747
5924	"V381"	0.824281135647291
5950	"V382"	0.786004957193396
5954	"V383"	0.796293407276753
5960	"V384"	0.841239995119653
5995	"V385"	0.799935512447558
6001	"V386"	0.837668061753404
6013	"V387"	0.908100812432629
6016	"V388"	0.798048398128226
6062	"V389"	0.787490938626785
6095	"V390"	0.81028075934795
6133	"V391"	0.852575491278111
6151	"V392"	0.842833214802765
6169	"V393"	0.783495511683471
6188	"V394"	0.850818817132626
6206	"V395"	0.826609311434257
6212	"V396"	0.853672765017947
6229	"V397"	0.884924605316279
6273	"V398"	0.894205107061413
6277	"V399"	0.79491876214774
6289	"V400"	0.825920819074432
6310	"V401"	0.921090747926157
6330	"V402"	0.803049106653167
6332	"V403"	0.811690324261999
6344	"V404"	0.942127495486146
6357	"V405"	0.872504123793445
6363	"V406"	0.922530177806793
6366	"V407"	0.845483375249183
6381	"V408"	0.777406180385656
6386	"V409"	0.908728726925833
6392	"V410"	0.924937458953852
6406	"V411"	0.798193822099742
6411	"V412"	0.834725554168338
6433	"V413"	0.861786420755498
6439	"V414"	0.821466346623396
6440	"V415"	0.913798770354641
6449	"V416"	0.817805133117478
6468	"V417"	0.878081761232934
6474	"V418"	0.921914323065907
6501	"V419"	0.885440434579324
6522	"V420"	0.859389858692591
6542	"V421"	0.917966926703573
6552	"V422"	0.79096585713452
6569	"V423"	0.838783738912454
6583	"V424"	0.819311937999184
6590	"V425"	0.780189387985906
6602	"V426"	0.850250696755871
6609	"V427"	0.87026027456618
6619	"V428"	0.895767898804863
6620	"V429"	0.87756869998038
6632	"V430"	0.810169485787598
6643	"V431"	0.903452227102821
6684	"V432"	0.872530069913599
6696	"V433"	0.869791896722453
6699	"V434"	0.858527778304195
6717	"V435"	0.854215586303456
6736	"V436"	0.782382175529561
6744	"V437"	0.878760222007807
6757	"V438"	0.86490508633577
6763	"V439"	0.834977535642941
