"ACRYL"	"BAFF"	"BPA"	"ETOH"	"FSL1"	"GARD"	"IFNG"	"IGF"	"PFOA"	"DEX"	"TUNIC"	"H20"
0.43997437704643	0.510997283868429	0.425269320290954	0.516791875617203	0.453480368441378	0.505362221431304	0.504296166057386	0.500303698302442	0.461531546004051	0.496316085825851	0.513483407678078	0.515409374400814
0.508776904197701	0.488061776656573	0.517161381181233	0.488300881340302	0.523286455535984	0.487973536425884	0.487863058978146	0.486926526698347	0.503817038262954	0.487916817477172	0.488700251528312	0.488487199592134
0.0812862969982691	0.0294667756447262	0.106823103824584	0.0296800226509653	0.0914321262743858	0.0285989528311488	0.0292200415739605	0.0293663541100405	0.0750074253811371	0.0294829381196374	0.0288934698112093	0.0288963212250191
0.114554246470912	0.0711017402602212	0.132045569456048	0.0702192643150499	0.118493906403483	0.0718252533168128	0.072304934995567	0.0731871935859788	0.111773794779949	0.0733362888424198	0.0705848466366652	0.0703865478513994
0.293995376917189	0.345530827943301	0.295274430892917	0.341700215384186	0.310681889080449	0.349486610225157	0.350234026040938	0.352466876236331	0.295457480062236	0.355650064291805	0.34444342629507	0.342711968857802
0.180333574573273	0.141547711404018	0.198787546838925	0.140344389234983	0.184868509110535	0.142330031915188	0.142893998074441	0.144030805518231	0.18440338907201	0.142835394797647	0.140639099197015	0.140505851539115
0.129774922532662	0.0566079639458512	0.163788768135202	0.0564586103461568	0.14038505110413	0.0565813027990896	0.056878026367059	0.0570287489225068	0.123332108024255	0.0570757463912062	0.0565107008185368	0.0565222892338553
0.0348241609886439	0.0167070276527288	0.0435065768519324	0.016401822954984	0.0384738083320004	0.0170062685600788	0.0171307528748232	0.0174272922650944	0.0324267233595397	0.0175215542176499	0.0165622694037881	0.0164624318560636
0.413258264973716	0.451889775874284	0.410264209504686	0.448401226836815	0.412546614043644	0.454341378167473	0.45603434038465	0.459071641903676	0.413549734745102	0.459191100968408	0.450236862673536	0.448965118273903
0.235383285893668	0.20343276708549	0.248665042242121	0.201944415767954	0.23908482550933	0.204430532234519	0.205361210272571	0.206048370291225	0.237041118906858	0.205532297507223	0.202484783006252	0.202202714612187
0.539313279906964	0.325159071916535	0.548628264903724	0.328727133354159	0.54285107176051	0.323045863200993	0.321379494137072	0.307585051644607	0.500348890208234	0.319821404039991	0.328882338402584	0.32865724104201
0.349593030131814	0.295308629401782	0.366241202695872	0.294969879356351	0.357703227342088	0.295636694965003	0.295839125922672	0.295642053211745	0.342152428974384	0.295942825028017	0.295286306536814	0.29510679784003
0.502043977265234	0.492694857644461	0.503334637961633	0.49225112899981	0.502905446102233	0.492601224016558	0.493219148732534	0.493179142992548	0.501376403150754	0.493375021086076	0.492486489578735	0.492310647775709
0.213073446248337	0.0957259412487133	0.250710916740394	0.0960465173563658	0.216562269595881	0.0954158173047489	0.0954739093215451	0.0951635891407778	0.194334634260178	0.0951165516403151	0.0958631737996031	0.0960064301250971
0.5432755852613	0.506627593755838	0.54625857459443	0.506863128636813	0.533792307439962	0.505601998783446	0.506291946612881	0.506248481189161	0.54924738012793	0.502902598221546	0.506040151184328	0.506577874319359
0.0498188480404309	0.0011304662686269	0.0670546139167279	0.00111215389428225	0.0473040491467248	0.00113849697489336	0.00115850925189808	0.00118889675761595	0.0416050200307988	0.00118947418350599	0.00111998616036318	0.00111360638183624
0.490756835039784	0.457189835042107	0.484984238574702	0.461632026361087	0.508081608743561	0.452939445658272	0.452006715433922	0.449579856413924	0.526771653784684	0.446735000843484	0.459778931918097	0.460428025457954
0.0203553436264944	0.00689204163100368	0.0279608376816832	0.00683053150463041	0.0246352603657587	0.00694671945317661	0.00697704371080704	0.00701646504473773	0.0168263939500527	0.00708437864400259	0.006877045105865	0.0068456870150103
0.479299087404018	0.490284460230249	0.47906078127108	0.48956008468617	0.481377026450589	0.490667787877584	0.491158547178787	0.491380016935048	0.477469419056246	0.491618223788629	0.490072664156351	0.489723594949489
0.16102221903012	0.135056133398129	0.172810106907367	0.134575458119826	0.165905039061411	0.135390677899096	0.135680185552467	0.135859991368965	0.15524208298473	0.136195706397749	0.134888342065097	0.134691074582573
0.111298638343612	0.0850593951274391	0.123739583306227	0.0846956420767575	0.11567958551786	0.0853000840284268	0.085529289054585	0.0856402182795386	0.105862825663181	0.0858996648853245	0.0849148081783122	0.0847850972910614
0.509464567560583	0.475548806695979	0.509861316149238	0.475227064352415	0.494093801184917	0.474735411705702	0.475875016551318	0.476648835637858	0.50552243004182	0.473732272747044	0.474847472270555	0.474979290493209
0.232466359247201	0.24261966733249	0.24163703893168	0.239883808485299	0.248368017496125	0.243741405038116	0.246088148499734	0.247754699133876	0.231947399637058	0.250137569335812	0.241774544812516	0.24063028132106
0.470724046583019	0.435123953600313	0.490198257187002	0.434939383364872	0.493583474738647	0.43562218297097	0.435620567345765	0.434701897341303	0.469575402822903	0.435413349340464	0.435565431671659	0.43537781657385
0.231442849588698	0.187768997037179	0.246216180988041	0.186807031968698	0.231077695954109	0.188257526303593	0.188995586632972	0.189714447343291	0.228591110455149	0.189419120903285	0.187093343302818	0.186927325643311
0.1763075287079	0.100674081916201	0.200119004389094	0.100609307175879	0.182336639493183	0.100657443256735	0.100782562145826	0.100678747242295	0.163345671749445	0.100579379688117	0.100661836317242	0.100616026043217
0.16760248933495	0.0484692546957254	0.205866560480774	0.0486140705849083	0.138394975917386	0.0480258094847242	0.048404478972541	0.048594082110233	0.151154734509761	0.0479217083430365	0.0482889753699756	0.0484819323355379
0.299021984805415	0.0208051352811181	0.362792789255911	0.0211469761089885	0.287474648801855	0.0204255475315248	0.0204683935759256	0.0202374972172973	0.246492932670787	0.0199372678192268	0.0209614583189968	0.0210642843483186
0.020493396024653	5.00580822657126e-05	0.031486508314356	4.92689195006018e-05	0.0242346717205629	5.00357548526201e-05	5.13545241864674e-05	5.27348708428735e-05	0.0192227207560504	5.22194973234297e-05	4.94133518851157e-05	5.08464131047247e-05
0.41896973675557	0.285222185579104	0.441787246311271	0.286428417905369	0.41784893402923	0.282393417005509	0.283877997141405	0.283041816446743	0.404736412457674	0.281879685250087	0.285697169802103	0.286127047338108
0.424287979847257	0.431051789501495	0.423337344607332	0.42772039553485	0.425327846264042	0.434159360144818	0.435082905462824	0.437774595332295	0.421124252278956	0.43921807892186	0.429660068924881	0.428285556088226
0.0794203264150467	0.0277723438078047	0.0983937134204811	0.027645842666391	0.0799615150613422	0.0274061971752635	0.0279483181480787	0.0281428112615929	0.0676216609038369	0.028169292837632	0.0277210729138758	0.0276455586059927
0.282916584033277	0.3758103802348	0.282598764364388	0.364734978738858	0.26795781894107	0.383653037993283	0.389333741854685	0.401889496450899	0.307474576709784	0.396371587089062	0.366300987770979	0.365706721818135
0.500503425899739	0.431557087750982	0.476717810588422	0.439036313445833	0.478603550311727	0.427308441606405	0.423693474080562	0.417628472237608	0.57024015944318	0.41956222944633	0.439207174984242	0.438582857886095
0.0527284165843654	3.68244317894539e-08	0.108386558739893	1.21876996020882e-09	0.0299659836224885	3.21622624720261e-09	6.25899396355338e-09	1.87892144266686e-08	0.0244117780638814	7.23814244113985e-10	2.31477728065596e-08	2.57942227701853e-08
0.37380808014618	0.297268528853319	0.390703781308731	0.29603498130525	0.359777933574609	0.297500935051603	0.298898586118228	0.300880327281886	0.372998348485487	0.298131145635508	0.295744939543035	0.29598452717367
0.0116623699876484	0.00196059047064656	0.0172439363826933	0.00185582017440744	0.0167991183142986	0.00208090946563932	0.0021243680501789	0.00221351305557638	0.012735201664534	0.00232763281114112	0.00191403214777786	0.00187713623692576
0.212836600204404	0.0606446172237032	0.242339024808186	0.0605918101683494	0.182817175193817	0.0605783226853284	0.060822071588464	0.0614822388195332	0.186711511426766	0.0603993392333462	0.0603578567913715	0.0604524153910425
0.464783075628093	0.391193047888878	0.482477231899384	0.392196306556216	0.476536427631258	0.390513887266191	0.390185925105739	0.38831573662968	0.449974072056724	0.389185159120156	0.392170122641749	0.392191445148972
0.328934608413097	0.349507489285032	0.332972050939096	0.347070321284265	0.338142379594806	0.351746687984634	0.352477438102758	0.354009261413487	0.331162924077895	0.354990209426739	0.348509165445695	0.347625499834255
0.297532153628397	0.223208373999947	0.322747490570587	0.223075476241178	0.305811546846927	0.223564438298159	0.223573066467549	0.223587056948985	0.280854210278548	0.223237715823983	0.223376941283029	0.223226883440317
0.0544982795365607	0.016971480835652	0.0686906526681413	0.0164298226210695	0.0766405032617493	0.0177571895071175	0.0177928111207694	0.0183085411242911	0.0456881081479073	0.0190073443202256	0.0169353620740222	0.0166012087461063
0.189515790431062	0.0551852882712153	0.237833938246413	0.0554780619413069	0.206631354233649	0.054966123416928	0.0549481302345103	0.0546392391372896	0.170979205354204	0.0545875668371776	0.0553753831957047	0.0554660722256395
0.0504341484453105	0.0143171254884004	0.0671637228598955	0.0140794844818114	0.0488417362433666	0.0144300022574652	0.0146336644621633	0.0149557776464696	0.0502662991355968	0.014869666629318	0.0141336527527514	0.0141115226052949
0.275037876945054	0.203924709874952	0.300908804871185	0.20251594994697	0.307819745922409	0.205810288714349	0.205964940399068	0.203409136545642	0.268822044798756	0.208132713156618	0.203984097017199	0.203167470815129
0.338254153326463	0.380834260850095	0.324127264509119	0.390846286909756	0.392308248927939	0.370285720161375	0.369458413941645	0.365960058604789	0.371675829806226	0.354936450520227	0.383143642660824	0.387379013712071
0.0876431042457144	0.00696303163075396	0.129526643086839	0.00697601974532835	0.0927795979150827	0.00694701240456663	0.00696760025353482	0.00697143473431561	0.0679542490177558	0.00695813469456175	0.00697350528088891	0.00697685567365269
0.237512145187948	0.0946626005259726	0.28228763798528	0.0948496540076079	0.26463134903295	0.0947758884044609	0.0946203580314366	0.0943363958947075	0.209953824391501	0.0950088171256797	0.0951244140296084	0.094964458617225
0.213796042883569	0.169475877296602	0.230334878063217	0.167699480417531	0.236269119240232	0.171209040946159	0.171815797025612	0.172356500472576	0.210686800365115	0.174696098978816	0.169073543995108	0.168241408292097
0.0466412586911696	1.45485460301131e-06	0.0785890946141581	1.4470065368144e-06	0.0487690285571868	1.45922503158591e-06	1.47537018069244e-06	1.48984996695134e-06	0.0348547566239782	1.4978923402742e-06	1.45508281657047e-06	1.44688887238065e-06
0.51981769280925	0.559038796523792	0.516009022296165	0.561241585355034	0.51875833934074	0.557411413059887	0.556499204422964	0.554057780022664	0.541343921658953	0.552224585542647	0.560896323001806	0.560918249006381
0.0631684496960021	0.00159816112995873	0.0920349453522741	0.0015612559534394	0.041945894562473	0.00125293586277151	0.0015822847189891	0.00163037631074342	0.0732861638259618	0.00157316085300639	0.00154474690694146	0.00159834985991592
0.553849632631921	0.308259631170829	0.510913027786871	0.312786423271219	0.515819716501401	0.305378502736105	0.303594845053613	0.299038587340612	0.537478343624327	0.30099188874481	0.312153119291233	0.312607439691085
0.294156670944948	0.198060875278114	0.322868666348662	0.198055946045747	0.28169648384565	0.197688146393746	0.198190296356243	0.198787956978785	0.286924135781516	0.196971232894864	0.197484552174406	0.197929923148374
0.467274868701953	0.524563119872369	0.467129690008136	0.522602614478433	0.497086296546109	0.525552046099679	0.52692662561111	0.526178413675478	0.477873661467298	0.530352312343893	0.524511615406985	0.523424468341561
0.107987947892711	0.0393146687726509	0.132335516266477	0.0392674640066213	0.10443104428816	0.0393012052007763	0.039422261405916	0.0395343540198834	0.0960755188261169	0.0393201793449164	0.039244934226684	0.0392577894712968
0.453599697325417	0.491126907098768	0.450521844223447	0.489337901799956	0.454401566994473	0.492160132638562	0.49324697841522	0.494175803090363	0.454688617636116	0.495014586038102	0.49033584842183	0.489683606793446
0.548858148825201	0.467741205819719	0.569362060836128	0.469889027823667	0.544322521928168	0.467632597827045	0.465635143927109	0.461490295112944	0.519855860356889	0.466681648235016	0.471449813890804	0.470453011123052
0.138995825696342	0.093901790174333	0.150675458993096	0.0928960420021611	0.142712662019492	0.0945273750279656	0.0952840948870807	0.0962534897676344	0.12048514627641	0.0968097618057207	0.0938624385013805	0.0931323812368067
0.221306660748209	0.137060284549348	0.249037517788715	0.137032353568943	0.231023932090742	0.136723584729794	0.137201972006123	0.137106248033515	0.212487265442789	0.137030978567893	0.137063679085136	0.137076965437906
0.513898101762824	0.522769099773746	0.515906109600792	0.521968498330838	0.535443612940788	0.524150863433439	0.523847581316891	0.523146643151071	0.503534793941016	0.526359071707712	0.523793781362821	0.522563501816218
0.387774018511527	0.292368670815183	0.405470287746919	0.292257116576244	0.418531781458776	0.293044169193903	0.292773758138268	0.290047256020054	0.356020730945486	0.295043757999746	0.293993217666345	0.292715284365371
0.180197893182962	0.106777701645939	0.201511480232427	0.10661103553056	0.186603084637156	0.106776592319444	0.107065129710774	0.107028548168427	0.166236064898089	0.107325359267104	0.106793410950993	0.106659404523185
0.351670151121682	0.363240558089712	0.357966613186463	0.360856042897364	0.368519891841102	0.365418540257114	0.366197923849218	0.36747491970803	0.350391506673904	0.369331625530602	0.362691688204593	0.36155012780474
0.514529464106102	0.476908645439588	0.502174831543179	0.480948469421494	0.530419883938095	0.473300837208036	0.472333666567388	0.470105292400415	0.544795270707008	0.467196168225153	0.479036000179752	0.479982567692083
0.431957362462647	0.457131317056977	0.433011217110425	0.455687906325233	0.451701777200873	0.458602808582339	0.458567762198338	0.458848763965096	0.427074172392602	0.461658729617721	0.456874089417048	0.45651327111776
0.145490162023824	0.0731749185075989	0.168841302554908	0.073092626324485	0.143514380183622	0.0732034008739498	0.0733636118957515	0.0734226043274241	0.130669125651358	0.0733169353119539	0.0731131848089862	0.0730854238519789
0.0840706754628061	0.0310566417165801	0.103566435043523	0.0305697836484528	0.0843026513447774	0.0315197213855674	0.0317469300000228	0.0314224996139086	0.0778979337358435	0.0315624760155098	0.0307636163164089	0.0306432759273715
0.27870282969934	0.22323341713596	0.293411160248817	0.221881119332173	0.271217265989746	0.224031343616149	0.225098174388848	0.224949073406904	0.281223213369152	0.225999548032898	0.221561680442016	0.221836042511974
0.506488603066315	0.252720383661883	0.540098810143403	0.25593044003715	0.516860288349704	0.249793768239726	0.249278561316419	0.245138778930268	0.472107302671609	0.246311654161422	0.254899597531094	0.255415648990194
0.13372811317123	0.133495125545913	0.146232013493584	0.130424343670086	0.166733294441873	0.136924161621653	0.137541693085529	0.138293463286411	0.139332715097822	0.143562645036191	0.132882939931623	0.131483089098273
0.47631813781274	0.093808498976619	0.524539437810883	0.0956796287114581	0.493350919571814	0.0918750564188524	0.0919907480345411	0.0908160669627141	0.408511970560455	0.0910435046911417	0.0952711099225378	0.09542045077412
0.0328518048005595	0.00746911202073486	0.0470975619728788	0.00735517634411975	0.0421871276579669	0.00760147591364779	0.00764324550557494	0.00763069204469624	0.0285426755894103	0.00783628878232245	0.0074598283090902	0.00738228344497049
