"keep"	"Quant_Varia"	"Pst_Values"
10003	"V115"	0.402496041965112
4328	"V116"	0.584487734775336
8538	"V117"	0.205433275538447
3477	"V118"	0.552562196435696
8791	"V119"	0.0246594151182421
136	"V120"	0.23607508328138
931	"V121"	0.619220809869108
7730	"V122"	0.549599614393418
863	"V123"	0.0130377366011237
7197	"V124"	0.392093615350848
9062	"V125"	0.220203188919609
9616	"V126"	0.54261102463641
7732	"V127"	0.323005467590181
1367	"V128"	0.101308463460536
3876	"V129"	0.448889991520448
4884	"V130"	0.171458430982135
6453	"V131"	0.16631950189233
3698	"V132"	0.218418568423978
1710	"V133"	0.486394050312082
3421	"V134"	0.356859827783284
8177	"V135"	0.675339521882832
5804	"V136"	0.507110725642027
5450	"V137"	0.804327314402546
2651	"V138"	0.780948265779844
5457	"V139"	0.00109156322548286
4161	"V140"	0.322159457343951
4651	"V141"	0.218607868475111
1991	"V142"	0.64310649449017
286	"V143"	0.0141861747180213
1657	"V144"	0.331504670152682
260	"V145"	0.0795150247073847
8641	"V146"	0.638227437554903
3841	"V147"	0.0502023155610342
3543	"V148"	0.753630183104424
2559	"V149"	0.182382912480873
5333	"V150"	0.407966399523027
5044	"V151"	0.578436351150846
3454	"V152"	0.0187421651665413
6405	"V153"	0.574288295494855
2053	"V154"	0.785637306853331
8624	"V155"	0.490338276259474
2165	"V156"	0.473234574444975
7446	"V157"	0.1680077369451
5863	"V158"	0.46200707515321
4758	"V159"	0.860587632589729
4368	"V160"	0.0515240262250456
9611	"V161"	0.0382039661197984
8693	"V162"	0.494064552130882
1300	"V163"	0.351513012889946
8714	"V164"	0.647214734829467
5209	"V165"	0.314020598968798
3937	"V166"	0.0130010884515065
4302	"V167"	0.233406906136524
765	"V168"	0.588773321236427
5201	"V169"	0.0338163476512531
2727	"V170"	0.0340303550283244
1573	"V171"	0.575536946412689
3459	"V172"	0.0942656191685715
9726	"V173"	0.772766271369257
5007	"V174"	0.755435121752143
3290	"V175"	0.396894563254258
1672	"V176"	0.202248668356889
5995	"V177"	0.404730608874671
10006	"V178"	0.00923176420661292
9992	"V179"	0.186210360945183
2672	"V180"	0.000430125249452333
5951	"V181"	0.063978864379328
8541	"V182"	0.00931282462672687
10079	"V183"	0.807518745213936
9645	"V184"	0.898913617825102
1258	"V185"	0.679368758198676
2135	"V186"	0.0210946764965496
1357	"V187"	0.552404237565583
6808	"V188"	0.166929088138804
5312	"V189"	0.604663288711614
7703	"V190"	0.492914642547793
6868	"V191"	0.00506910058771862
3639	"V192"	0.00307571063478545
8770	"V193"	0.362509968883545
4220	"V194"	0.530821238513238
7926	"V195"	0.00352463791358787
2576	"V196"	0.434691939516865
8815	"V197"	0.147653906541124
9153	"V198"	0.6182417146435
5128	"V199"	0.0148761779844999
