"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"
0.907881356387486	0.934265529716031	0.704873208495771	0.832105389355063	0.745824806369339	0.594781367771091	0.777711023920436	0.941076004174651	0.320980123503926	0.684103876408365	0.460219479333645	0.485598263687197
0.244421154282744	0.726210470466038	0.114727675906198	0.368110565351063	0.628768353538405	0.350202612064653	0.336742282336544	0.38594334719692	0.119565785589926	0.876290121076048	0.85299495950027	0.562089047453297
0.0997327477446943	0.912120546479932	0.267178898457504	0.3298144383331	0.479562501018704	0.26032891414884	0.239247935232424	0.167250639551739	0.145262282308295	0.525699215065716	0.657801802672723	0.88215617361706
0.378498136317237	0.820222828474193	0.547836136319207	0.584251866243166	0.460642093285281	0.301488305683514	0.725763296266422	0.909130813904723	0.845043177428718	0.260771623408647	0.226428268585384	0.68563362874956
0.257579975439678	0.482237565502063	0.34977502814807	0.871078296541639	0.8334704965098	0.0223226079514934	0.779417751923055	0.71052213499625	0.141905309521958	0.674543784822613	0.498194194909916	0.683143090041045
0.118682726201383	0.647867186683851	0.671516923043307	0.147307210983664	0.594410604715554	0.736901009430657	0.352060122887105	0.840058391947051	0.841882807308778	0.32021504705688	0.622432778897722	0.595822012069881
0.564991287313902	0.47681388482513	0.369621647722235	0.458967436955726	0.338816789697456	0.442864830646624	0.822197431039289	0.475808073662175	0.721619670340703	0.349242479143079	0.617825846782383	0.195410116875827
0.843375633785048	0.434101455865954	0.513555175146829	0.255529344864875	0.631682942520687	0.856419293968219	0.68691247559094	0.501241772705638	0.928360380409584	0.226591891492013	0.0375100156284928	0.0245910066090216
0.867962043926005	0.106325086815317	0.0380407905385072	0.718935130266458	0.00625750096040955	0.0524947962059232	0.123445339408654	0.431651388681132	0.748650168586816	0.849452401031721	0.407248571137685	0.436367613194866
0.415709133888318	0.630297695457476	0.209269218043482	0.757332443183967	0.434374125106207	0.0548322953670113	0.250016954697279	0.145479924006197	0.283388037999096	0.0257416346702191	0.434408564700317	0.230926696715003
0.816773261121749	0.225249115765776	0.0655112903145678	0.312770825918372	0.659442150852735	0.0303621538620819	0.0295973996982387	0.12108694302237	0.663590461067752	0.0396242919584503	0.00935643858866347	0.321762199047759
0.514781015286477	0.951136014248996	0.698928743981609	0.609966190351662	0.41248939554452	0.0239965921892446	0.356897537817276	0.3261124703735	0.0642727422344998	0.653905947863577	0.421650242489615	0.809192687646327
0.654724866339083	0.114134662307919	0.486317084005883	0.119060673352514	0.506803186963093	0.114797988382937	0.769216596890603	0.744531101563768	0.484430805740543	0.182570090085424	0.786179702324656	0.955231367121814
0.850551121198443	0.530235638981578	0.697295951223298	0.496821212745728	0.399338961361937	0.00497588042174236	0.119213194735667	0.802154597585141	0.384121187029957	0.478589664941147	0.788936263149295	0.0195309380796259
0.417832813444299	0.771125368646504	0.703981209133972	0.960968444053917	0.0082306065318932	0.205968175304172	0.268232242930718	0.663593503458871	0.74176524786909	0.657987280565823	0.528253919600052	0.356487385521111
0.620707342827782	0.734368307509505	0.385478815420058	0.259882788821684	0.193400964212116	0.220729651362178	0.601226218214826	0.339244694299332	0.106748645135321	0.524855531567555	0.216006886613723	0.561299709606111
0.24295318303649	0.0762152954211643	0.373778390732829	0.000583702795393402	0.129863240994126	0.00167483481995432	0.00776332780135509	0.0289245936195036	0.622068578982097	0.000274722735330463	0.0424789710368478	0.0444925541901307
0.798746251886054	0.414031718278986	0.805472450107638	0.445601020150211	0.358268976236365	0.411791661448546	0.484722342363789	0.179347687206363	0.966285304098069	0.351537879760507	0.155565770669656	0.142542002337296
0.173044747127093	0.135315881326704	0.0619336525578809	0.870011007206511	0.332176970938675	0.671624558298234	0.654678855806686	0.0199326926581108	0.59478877617834	0.0393604431682192	0.533547876310409	0.168067339356251
0.239895882617084	0.214517727862121	0.657889324543192	0.0345579844507467	0.161273665186343	0.31294341667155	0.457739006383322	0.960163252525407	0.732567358034789	0.483427934762042	0.120087459794661	0.0157645511217844
0.470458543042652	0.0753277705029275	0.315304862063152	0.903470950939468	0.287444258601413	0.697430262579727	0.949640447559874	0.170058878931873	0.515780974957583	0.940491368013441	0.833118256985043	0.736589490522352
0.481012852190089	0.61515600235854	0.243365411977929	0.928506135932711	0.816445539275624	0.164406061023579	0.652670059516129	0.634890392776861	0.442638012429494	0.490603294998868	0.0832174419447247	0.569909012244967
0.27705742534947	0.848791035703757	0.159721578977374	0.425648099430365	0.978896622950486	0.595215663957755	0.512102069672449	0.930232959516475	0.0390424657890053	0.213650915364544	0.0305766004409785	0.996866238210437
0.318676751139025	0.283810932703134	0.562663669891491	0.0151038267882243	0.653088234022053	0.0694665096044116	0.444794739065402	0.304321635009875	0.0579022685149455	0.118010281817767	0.974473970963006	0.23200997286299
0.132403176634752	0.652996252345411	0.318923920531871	0.303283764602543	0.419300490477429	0.72946848707808	0.0577148809140796	0.400349255586109	0.414902725400285	0.312183167212561	0.253009250968151	0.520379934639554
0.316735824985736	0.800485516696322	0.680262899979012	0.0578975918022722	0.168935635768939	0.107391241382181	0.00528249136511344	0.270074532032056	0.699339726689772	0.655639221356032	0.437240278925749	0.707784832779058
0.196187533886741	0.441019084748409	0.775808478281854	0.611044992402385	0.794430885520053	0.390172539969113	0.155782895159813	0.0241130550047257	0.560885553114949	0.226381899660816	0.597819576410229	0.884210007237708
0.0307090135681108	0.888778762385102	0.323302705115192	0.611078717429254	0.90074202847245	0.605087682386767	0.0380394863687492	0.925486211966533	0.100194487312626	0.506168869618964	0.879653207697075	0.144826263120492
0.407393418759891	0.0771730743304874	0.277662835285214	0.11026218558779	0.763007054348779	0.269798567891162	0.0418980273314436	0.437004893354088	0.575247590111586	0.530600623547716	0.424498647436367	0.686116884199514
0.365828673644188	0.540554798319375	0.451426276720086	0.000598413457582752	0.498501070259606	0.873756404963826	0.708450446257812	0.940509134625522	0.40167672962305	0.844335561630149	0.513280772540836	0.0855975380764409
0.289690328169178	0.39070903857237	0.261473603538505	0.396122726028514	0.820117581720693	0.538921345388181	0.513991797150205	0.214419932806643	0.720097639254269	0.675855377769929	0.20188676320548	0.514030207907411
0.806664138062979	0.111754526603164	0.695741343484505	0.0544913389248101	0.624758316636769	0.113349441143687	0.00642966735959739	0.0465860961237013	0.937048407533182	0.142445821998567	0.543436060049772	0.0101659804469081
0.369431512595616	0.316363837853439	0.862263264710547	0.251269736548448	0.52986684931223	0.533210273129325	0.268529303236868	0.31088719947868	0.465184069825127	0.150987970831286	0.644321987127255	0.604194457148076
0.588247220999609	0.880785318680308	0.824862263280308	0.269044329918113	0.0888633416573308	0.000742178546466011	0.0173128610547596	0.536350982044799	0.0535034863164841	0.140848695003891	0.0806041518209968	0.44146456557682
0.523529054229942	0.610751748110824	0.458931244439553	0.524500858896334	0.0802089161804183	0.918367426200022	0.306807807995673	0.693024349838344	0.830931972051677	0.909706795726478	0.179487890707849	0.8291134208232
0.339886908461042	0.835187999817874	0.0533160933391046	0.520443610553644	0.167915988723842	0.924675761300038	0.0585477846688394	0.153549549945799	0.737029104835841	0.431774502808529	0.102522797202767	0.909978461778975
0.1969677607139	0.384346945157595	0.257774061624143	0.729167547926473	0.389147108932385	0.107725120557341	0.867933939308858	0.273907968390744	0.861058616481684	0.206927603937629	0.264843785959153	0.607992962347667
0.884790323315671	0.0232106818577604	0.947961338512363	0.205212060424985	0.391589842576783	0.675218556673127	0.669908559673127	0.828280705871482	0.819096450083244	0.316498530802361	0.278223302702458	0.527318637984073
0.933740138156556	0.867143742053888	0.583184850749437	0.974909234239467	0.423966927995542	0.247511338926819	0.92676304335633	0.459267497355367	0.275736086131372	0.278555430946391	0.754203335367839	0.391228396072708
0.457376851770004	0.388893963025016	0.510226334576545	0.918819831025733	0.0628939359465733	0.506327115837414	0.462036472889083	0.311265244211502	0.10219014239486	0.295812484763635	0.80938338284731	0.532464211307739
0.258600844458562	0.344481920861294	0.437685130168072	0.0762854784081882	0.442075508761234	0.0459312958328767	0.531487385808752	0.911083698921404	0.0042422872516976	0.525043724787636	0.225029317862613	0.385188399499787
0.148548943773857	0.997667624509238	0.996140108805935	0.15149960865679	0.573254413939381	0.124620581285985	0.997365531716425	0.87550242650864	0.418815734584452	0.465001379358044	0.681803889203452	0.274763205647028
0.925967428432537	0.871526457084461	0.746656357123726	0.792414304360393	0.579156683790612	0.817474389214001	0.965644523660498	0.616811798406186	0.209327181233615	0.26072038300324	0.662184485844372	0.777546234692002
0.879210260350561	0.402327881719225	0.690957853996409	0.320133240402747	0.488195390705556	0.217870577406622	0.397713708275414	0.0531404711399232	0.117540194419047	0.64897498617884	0.648079220606607	0.140729464534056
0.788032232714813	0.0555387819930515	0.283764564284393	0.464223822870127	0.886560169684517	0.22259568899942	0.765835139070681	0.334493246880469	0.81528995641665	0.918339773034493	0.667941294778966	0.970504554365065
0.487019192074983	0.0985791147185156	0.478985258094657	0.258242329175908	0.81176753274803	0.429450690328611	0.922388693740785	0.241670689773243	0.244196754596173	0.693448818331765	0.311530091051665	0.347699956328943
0.349419115090551	0.402946393611218	0.442897507010939	0.502377749368429	0.848092200614135	0.736912397416391	0.402426964857269	0.791901873150028	0.9654157880785	0.765726902467476	0.348079646972189	0.333087045031853
0.692181521798366	0.501668600771869	0.247025524402048	0.415547927774044	0.439611114293704	0.801839059064757	0.174973470282297	0.817012497349789	0.094839712089094	0.507256857092096	0.00170059320384724	0.0110356078100863
0.673594737114231	0.0792746809382084	0.631455739277175	0.124939371628247	0.423542209330923	0.797556277448811	0.370122920291014	0.341555648625162	0.450536497087842	0.788152717163551	0.483393081644437	0.0760774842047342
0.55863785615387	0.191641051726114	0.705347836264741	0.842101513192119	0.14988681484164	0.490386862769617	0.421486645996251	0.011451254107486	0.449156635931296	0.0262904264227109	0.793145038121161	0.55007988200824
0.791317948490054	0.99658067617985	0.413356305722788	0.00732679563151396	0.16201691649379	0.825634573582683	0.13614713001433	0.0378782903462199	0.56606228131343	0.803576830781968	0.0237727745363991	0.433540438577637
0.394557592463916	0.52227155085292	0.996952327102975	0.683665117420242	0.141911930976437	0.287340573045545	0.447011300721321	0.0530704098246797	0.460339190430672	0.718724125056788	0.478579081202056	0.497745732128299
0.0326681482954537	0.622935534526774	0.062605311717808	0.0303561144578746	0.657407742173736	0.581871641081331	0.276187055482172	0.13709132105136	0.946906449260001	0.676371945073068	0.573806689060144	0.548286493171421
0.439194895435146	0.139756210529938	0.513144651052774	0.0766920209030627	0.233878021799013	0.04572038014279	0.198077768755565	0.666840905996816	0.874850861533876	0.00533287291664499	0.401994399100391	0.192127734938731
0.17469311291805	0.182898553281738	0.413917576493647	0.266686168237338	0.692193497748615	0.668371224158644	0.629820845377917	0.0304045022810532	0.412821177209819	0.253334563615652	0.161686902236625	0.0110387101700256
0.784762929278854	0.902385713385677	0.967605419649455	0.768543600898805	0.303189332895702	0.13032140171478	0.21405325332056	0.100959810738159	0.467901772149857	0.655350826248064	0.0161959504487233	0.168634489207541
0.463956610060962	0.264857707054934	0.582064784521826	0.166217219910762	0.00921098110317282	0.13519418129017	0.00162527074886186	0.599419310426584	0.371540712656362	0.15443127222501	0.0227756286558548	0.0105387911947798
0.398001390366435	0.783333690366617	0.637387567199503	0.465300033487914	0.962519870730492	0.262074449473994	0.298585788018249	0.450628981871714	0.719262443721653	0.420041623665143	0.327984400620401	0.501892701937623
0.279582587822663	0.220799195229839	0.0979862662657802	0.9883388777153	0.999014015540712	0.766201059610519	0.208509588732955	0.584755583707353	0.212875483936901	0.824261474199531	0.911411280443083	0.0685261076779254
0.354787496690619	0.0827863547283416	0.269685603659232	0.676599922188812	0.305366812129129	0.0236644184420611	0.0972197421411436	0.387469826280286	0.645983845889882	0.417764724757954	0.520958737602654	0.90557776053838
0.391877801793212	0.00242036743426852	0.620156206552729	0.543923749065184	0.127073467561017	0.490265996381909	0.250852542537483	0.115557428415966	0.448013821353638	0.0104769414177949	0.0178942629851871	0.0053840269676429
0.619233128474821	0.197832315725004	0.55624724530816	0.784607481473819	0.324678008066768	0.71831205011114	0.00603988170026438	0.380853129797026	0.747937470130239	0.397486951787634	0.130124733761344	0.749173708572713
0.96370706621082	0.985924020555632	0.0413952824392145	0.718628776887571	0.777227559594896	0.522173387279219	0.984377889609416	0.490793516939184	0.177105757045283	0.817408771025878	0.765368429816182	0.583240974684364
0.584984973662137	0.413822280472723	0.157207200196242	0.610622306361805	0.116065665770199	0.968358800904557	0.199786430748062	0.9427077453863	0.672728043931084	0.428834550304323	0.369480033733409	0.321696503665573
0.138864902993868	0.482233999700417	0.976562611240631	0.69089766025117	0.164050091270449	0.488613766926746	0.0789377512939319	0.713526747171163	0.734389552917246	0.728855080369328	0.039193685137621	0.745550107415873
0.909998725553279	0.475724063593266	0.657269136345344	0.336261122027718	0.726278347426204	0.755068443090942	0.150131399375191	0.82240933452952	0.990347276236452	0.940159232309183	0.68725082661233	0.614482377327597
0.000248553000904592	5.85821288215354e-06	0.0487871329674999	0.00970939632516675	0.000233611162812626	8.46694648051108e-05	0.000969670190224237	2.47641806592768e-06	0.0621480686152705	1.10831086820912e-06	2.71591283387423e-06	1.86239593441636e-10
0.38463787602625	0.16205078299258	0.788395228293619	0.0370331496065684	0.604309227398657	0.0566887157513137	0.0147096699282695	0.0135043702392899	0.721292535553848	0.035884218847605	0.780076126809772	0.883434637974205
0.908146171484537	0.00145447330467636	0.675619524287294	0.608091331278153	0.475742767835868	0.931592951779501	0.996323626747011	0.39355373993405	0.804962630083233	0.554085377497162	0.00702627179716718	0.886257048328918
0.522788056163524	0.616497341266412	0.394766936847591	0.899305148572268	0.489707269596907	0.153585321433722	0.506310761484529	0.350732584285932	0.546666178751454	0.0393366559071614	0.863682036769949	0.746978067729009
0.431772530541623	0.771436261256937	0.428564138356692	0.990463469248875	0.658541226147058	0.538130878579459	0.766167803984503	0.86551618758595	0.535808665383943	0.176796969518032	0.934600229522116	0.176639675274928
0.718275936330897	0.793635805726504	0.0364481756612191	0.522273931627123	0.739759787464114	0.127148578413675	0.941442854144285	0.173705489521229	0.370090847148177	0.55228116098465	0.807364110402937	0.127784439512031
0.188901430378028	0.000308910981598025	0.730663317019177	0.572345895405458	0.119572716944406	0.351880082072158	0.447658424797935	0.116361026250954	0.754506100031468	0.284991684054231	0.0891282314351723	0.00658905597678942
0.431651138740664	0.355597839940149	0.263630046376388	0.785933988734092	0.309143393997532	0.315695719216091	0.300317705756397	0.120660764171018	0.735287142594965	0.637100854753837	0.0688283157714537	0.424168798689998
0.777661894853633	0.752061549692533	0.728816278643257	0.44989050410328	0.577764034128291	0.00244170790562513	0.354131647868374	0.395824357312628	0.597671244255614	0.828659363963814	0.391579329558457	0.612113233928903
0.976828318054023	0.970540286479612	0.741180472084799	0.780686721673946	0.662266449746479	0.956314045902707	0.330398224675934	7.44466291074559e-06	0.411068464989123	0.0868632547564144	0.236631146584485	0.57953659308568
0.354456449792573	0.5351128424681	0.755031578516194	0.72782488851782	0.727856261798113	0.583447632548148	0.354051304870515	0.221742321986412	0.305480891818325	0.146229791354339	0.450411735042084	0.921428961735149
0.672797767226325	0.384470699780322	0.486044791927226	0.900239505940182	0.132639853016872	0.579393452980992	0.0132891540675326	0.580715728378483	0.708356949922035	0.100026618166027	0.951282597972517	0.119727461258402
0.390525410912576	0.015236347856852	0.657847435814981	0.0163611245379399	0.943371430043128	0.428109700104047	0.35485441501633	0.779440338857538	0.245024592321092	0.150410069940386	0.0195019052531189	0.0144892559676115
0.894402452441263	0.769252340316214	0.025153370814688	0.457616732360677	0.423034610272443	0.0860888687458376	0.844513058200815	0.756024302032208	0.228532483768725	0.677281672176348	0.707433648579089	0.813297924571229
0.0586451888234631	0.920989052993651	0.952899945086986	0.331591264149476	0.474432083941096	0.882527928822982	0.249404782595083	0.900523727067923	0.0582962175632221	0.0639244088613175	0.651051027068973	0.269207648404837
0.421291424094057	8.6595408616127e-05	0.537131892898401	0.989676500467122	0.102983557487258	0.761000063696036	0.21597817127004	0.105069135769275	0.223488802990067	0.15045991836041	0.597719507675831	0.249339898745413
0.153345778198493	0.286405368113678	0.081610278775457	0.849808688842345	0.0131907122339651	0.552223562563794	0.559103529696574	0.250032449886746	0.559341043469352	0.530822464847672	0.225877914808632	0.0160749280521862
0.0122712431126883	0.376666753905601	0.411939192482666	0.555540730423454	0.735545725221947	0.518071769169459	0.674953107137403	0.0780619751904123	0.829356324226168	0.394920708076162	0.262890295375095	0.136509201403197
0.857953144453086	0.039501603739917	0.720361694102605	0.313582781172636	0.186347581759066	0.965683672055926	0.104149456033993	0.942155517007087	0.49486609343126	0.922030895451709	0.385730927400747	0.155964924933302
0.451289635834246	0.723505821031565	0.282148425369597	0.439738634941388	0.661150915652078	0.794476630176383	0.0844933905124105	0.0465927362567498	0.334729994574793	0.176588602826257	0.0612018357406302	0.444594963399681
0.292575525533403	0.0418604470098345	0.771143047515056	0.0630747313239724	0.856675590671697	0.66013532251689	0.161437490978839	0.0445149502875894	0.198738542020956	0.012018317267467	0.0784692087778291	0.183870239900796
0.43470315890636	0.0107717898415177	0.870243248870837	0.0330669160096739	0.105195050496978	0.121420411396661	0.811620806111566	0.570638826954703	0.919814587796629	0.909627220956556	0.369978677966378	0.0785997801941084
0.409922230311226	0.00118491559477589	0.860084754519753	0.387611883497538	0.943546871935431	0.617645981913629	0.159876334471554	0.570195696904346	0.737015819579954	0.00116763185697768	0.0437074714671633	0.168282728318704
0.243542177272027	0.59765991352349	0.246637011855352	0.995228033673521	0.874821056821999	0.96864795149674	0.497233146830566	0.381014182240518	0.843129280615405	0.103120280336935	0.841315502346211	0.888538839455935
0.600667046712174	0.117671069321829	0.449994760974088	0.26457285584564	0.746567652335434	0.731803068065534	0.74117975930034	0.366030682187214	0.396404689792378	0.306931760526142	0.479895554153315	0.122180687430262
0.486898932157597	0.00271242784250346	0.826300486318141	0.00182209093568507	0.275050521572099	0.101617229386934	5.90039475213738e-06	8.78204629441755e-05	0.0739929676580292	3.71994881427339e-05	0.11553272153244	0.000752261933880392
0.8956696632883	0.87208535540333	0.638662091521656	0.550756031670527	0.65304268320289	0.560904546761149	0.538978842858918	0.302331188047283	0.422641933886626	0.13513945805538	0.381512798258886	0.0466933181797426
0.452262801206038	0.00124948618211076	0.229434823216952	0.000872141506685334	0.150363061666563	0.0439600994468282	4.91355963460932e-05	0.00645718944021867	0.471069889047471	0.0830688642956271	0.0137347124438329	0.00453220706298172
0.459605618394554	0.743267943951362	0.291908112615919	0.944382737128542	0.497269027267503	0.0231652618507243	0.0388383207550299	0.497319312050919	0.24167948188679	0.755681823394619	0.321577003756439	0.806541851756987
0.574705221686585	0.17962013881689	0.206503047100439	0.467415180716843	0.342791681906787	0.796990630741809	0.992158534284845	0.729385949916082	0.209350388817081	0.79931927519735	0.712063377344803	0.698098337607493
0.999506412381464	0.726888792347717	0.923329715104998	0.748906270809446	0.862060822685851	0.823160844252019	0.50086942508892	0.173820216140521	0.218347901081743	0.280992606588631	0.00276626343887137	0.332159373257402
0.453864352569331	0.735297480741407	0.776909298975054	0.366787388172982	0.678005756719094	0.988120875976815	0.896027073680199	0.693934394895596	0.491275128420897	0.80003844744489	0.833531307477591	0.731079864882066
0.127981905643145	0.384215917207634	0.991367026828728	0.945732660217586	0.506447138044467	0.481032912831753	0.100587378752664	0.233450229176919	0.365974543620626	0.686279859334333	0.296148661593117	0.926602215446423
0.787712580232956	0.0756985335920508	0.6342678972095	0.0326834352903128	0.421218574923717	0.476474621569731	0.325791035465138	0.432221075365599	0.429674355418193	0.716896094701432	0.37457674820439	0.0242431980920319
0.213402795834715	0.0601251819372566	0.338162319526787	0.00832852776678531	0.391790093808449	0.393358859377414	0.0601896792592289	0.248501670963995	0.650947252478633	0.766416773337249	0.0227844390977074	0.48438177750742
0.992038461091187	0.491788733025893	0.00475248327277423	0.600165547000959	0.0886467746744162	0.810530874775895	0.830309020053256	0.266153685377184	0.666076558033417	0.895920806243768	0.371893030981461	0.787724069149654
0.137182673738267	0.302928063747266	0.603009445989896	0.273371346341082	0.23793309391386	0.271743324737308	0.042951883207711	0.584036489173892	0.919130933128548	0.0959176438055085	0.0527861918631373	0.709628334667601
0.184571249850879	0.119282793551247	0.449551482367082	0.98540454483737	0.446390492047758	0.825115669136458	0.720161052566437	0.211941223938229	0.333559074098168	0.0216037956353015	0.0329556631838736	0.679240733211967
0.209330162807249	0.879979012154523	0.41440490654263	0.920562826263767	0.310701584906279	0.00361013954309859	0.153128670410714	0.668795143762256	0.29848112044936	0.469266269632141	0.274171248809889	0.252543650182835
0.689416925675695	0.280028292800378	0.77373380919297	0.484618175674526	0.837050556694096	0.317502761915142	0.992185738398793	0.721205718643675	0.177296901436965	0.0982011788966567	0.27951517641108	0.37570375296276
0.176971577020406	0.0011772352515426	0.0749701655002337	0.56401299417551	0.602641645536951	0.250556321423725	0.125947674874782	0.034238165426372	0.933830729670488	0.00126310713180107	0.204435403995243	0.0171777732117816
0.0328223284886404	0.0112397543855807	0.0499180544612234	0.244916711126105	0.0660212314162622	0.0514194662625683	0.333574978225984	0.000759915767616719	0.0105233132562665	0.792240736988345	0.000102176220727035	0.143646005057766
0.390507493897069	0.115162225755336	0.315022761061361	0.266503119006834	0.473017676213224	0.111354812984717	0.501204558938352	0.20114834699779	0.25598612689029	0.462769532938245	0.846987200569993	0.116212003851867
0.337187911467745	0.296468049365823	0.13760764435953	0.0531968880150512	0.265670818216829	0.352723471788403	0.651261206048227	0.767209220754377	0.308603766152241	0.803909971593161	0.946335536102024	0.613554596211439
0.293747608487853	0.282722427894655	0.287090283029182	0.0478199108650585	0.902371061521405	0.855889413300448	0.937799045334989	0.581330759437824	0.0573672433905631	0.24959803270626	0.00220452489902661	0.616885555867338
0.0715579574765981	0.43801943220897	0.150464020487466	0.375694927206273	0.345584997481762	0.950121289466942	0.0208075264824384	0.464189408409656	0.155095183840117	0.699924398319908	0.390001343453903	0.11942932629528
0.829851165882648	0.0149585595455465	0.92740663323657	0.00207186551940496	0.0549297095489542	0.774024751762328	0.0333692435918498	0.0541327047125384	0.546055515656315	0.0107779310875541	0.944517516043504	0.609673275982924
0.179650900023079	0.629379347652634	0.169798262962846	0.65611595800976	0.901995764829425	0.668306178295021	0.397001457357901	0.84874432691356	0.429373574905717	0.34765680348716	0.0450490583703572	0.350172389665883
0.0202153341290912	0.00769522962184271	0.0406461027457581	9.16056662259961e-05	0.0297588691108241	0.00729161293082962	0.00167408595772923	0.00110603944246856	0.523577675225074	0.0104472690874676	1.61536148731083e-05	0.000449734638952407
0.873244602521017	0.935881926855885	0.994546124858966	0.20219616015671	0.326481395295636	0.914099324025361	0.287758610800527	0.533891509092644	0.466193415617916	0.208310039316146	0.314351756003457	0.672727464579952
0.708160643446992	0.349013596158364	0.942043873291716	0.921255499858955	0.172659330594734	0.191910263444954	0.102661613644067	0.852604289913259	0.224085262881974	0.768954193634229	0.914220384906139	0.57889623507301
0.354695814823669	0.430851124391383	0.00964241836205583	0.0384208455157614	0.0644759618787481	0.036263606361289	8.86100545405607e-05	0.00893802320342976	0.778167454820063	0.00131695138260046	0.226994240819307	0.148443085243701
0.851847030118851	0.487891457956567	0.116941706752192	0.996963415092306	0.815163057489332	0.55636984902169	0.324755098728763	0.499535497800583	0.921113507798016	0.108709599501633	0.910251183593662	0.315216654357843
0.887594506158625	0.481021708159373	0.410172529748326	0.63240080736379	0.816236699916056	0.11865087808582	0.845168747030824	0.504119402646952	0.783797081789547	0.573295544985782	0.575757745451842	0.593573585418911
0.00128834272482897	0.00727563523505419	0.782890423514659	0.00235483327760101	0.0178611505121311	6.21747520365741e-06	0.0210756357438366	0.00421064623452478	0.000164317043869949	0.586120293091852	0.000565969037587166	0.515180461527205
0.204279893667236	0.014425338549007	0.155378576530531	0.0617936641165685	0.435197764451166	0.260591683722856	0.175539878941236	0.398521534960164	0.0482967699716321	0.955692249462303	0.910804522191175	0.212205547129108
0.371451164844274	0.223425545146658	0.407706365415916	0.671306732959744	0.480170554761302	0.363286199889518	0.0073486581117549	0.984389205306166	0.482443878438515	0.315025024396452	0.170695485155158	0.964833925538054
