"ACRYL"	"BAFF"	"BPA"	"ETOH"	"FSL1"	"GARD"	"IFNG"	"IGF"	"PFOA"	"DEX"	"TUNIC"
-0.0393545198081597	-0.0301280200803093	-0.0431358520085515	-0.0216619196726188	0.0608295727660097	-0.0722044523264447	-0.0396155910543173	-0.0459148273497002	-0.0377850450775527	-0.0899694282396727	-0.0672858562670455
-0.127746449527678	0.0696135220098746	-0.1363247600641	-0.203591463694246	-0.157755495221262	0.13877448154214	0.136991988440617	0.022299571901262	-0.0195692182880833	0.0378541774337538	0.153347375775458
0.337355675723114	0.234820145125957	0.491260107020649	0.0465358705504874	0.411250651919496	0.251306229882297	0.00930215808069004	0.093429352581847	0.27354340387546	-0.155059605575478	-0.15183348912386
-0.00921083093466112	-0.0504640452043905	-0.0275555606411596	-0.0368405806157554	0.0334659536310573	-0.0474190171395447	-0.145228199533459	0.0606933470323821	-0.00912127309537827	-0.117211971665317	0.055408031847932
-0.0298577426154118	-0.145593466100144	-0.0122752499865846	0.0567966555158307	-0.202862752300112	-0.103833665204644	0.0126302467376905	-0.0256550828724344	-0.177775388197998	-0.0234609257184882	-0.0592235308524872
-0.107901484837479	-0.00277042993435586	-0.0818518306933141	-0.00466647786403578	-0.110714460016232	0.0653445120848248	0.114063559730045	-0.120186558515618	-0.035145417888598	0.282416425457065	0.119043816938555
-0.141432005398366	0.0339990249393412	-0.0756333827966744	0.00210990451050391	0.17402932770669	-0.0506349888889829	-0.0583204643921745	0.00454533421532975	-0.0215382609070081	-0.167604078172902	-0.0574633816866137
-0.223082656177479	0.0691160579576634	-0.118543565002119	0.115229356921395	0.0637687788839356	0.167223756412748	-0.0353421548006093	-0.0642759824457215	-0.187035047091581	0.0457896927721684	-0.120574809312151
-0.0644604842965258	0.0187205795879886	-0.0930965698042339	-0.0648452358498748	0.0137650853396809	0.0196115181506424	-0.0502470393093153	-0.0336089465125504	-0.0356627020210792	0.0707463185127987	-0.00403953487572895
-0.280174710219668	-0.0821683851241643	0.145185429661518	-0.11484771934199	0.170008447161975	-0.138108684326802	-0.231156119534218	-0.2339060856304	-0.0937551692502461	0.946460350931856	-0.152915565155005
0.0268991904302102	-0.135131785923454	-0.0478782612821321	-0.1210590817782	-0.0993089338549766	-0.070951053325219	0.0114360975573196	0.00761759643643248	0.0565958838150248	0.195757561969829	0.0752088818510902
-0.31149536045385	-0.0478691383119948	-0.458102903592831	0.192340736101359	-0.339605832829105	-0.135668710714108	-0.00107589682933697	-0.0555559571407334	-0.336920132303853	-0.322510386140884	-0.169496541963405
-0.108942764010166	-0.094191726242104	-0.242561097469165	-0.118209440119513	-0.141092922313139	-0.170646828090053	-0.0580905586713993	0.061178178626691	-0.155376626657417	0.202892998519322	0.0752644958474563
-0.127793094467149	0.0788877762192202	0.0178245012954017	-0.0835268539159191	-0.218446780313964	0.14085548992342	0.111760779701595	0.0465462418389018	-0.226201416308025	0.241114045039896	0.202220878277735
0.166246562255959	-0.0779556201112148	0.267422472211576	0.195886116007026	0.0467285113514232	0.00257474416480907	-0.104945009393245	-0.0202062583122883	0.110558059535733	-0.0124782158035805	-0.184183563281297
-0.149430171154967	-0.118474468693254	-0.100381057894483	-0.0623988219277042	-0.0357886511917891	0.0479086741517997	0.149604051629173	0.00783320309859949	-0.104039370333624	-0.10135305560115	-0.0927992745305596
-0.12791898064307	-0.169715771430623	-0.0597914317067248	-0.0500848313728934	-0.117671716212085	-0.095682383116575	-0.149213081201309	-0.0685149588078469	-0.0249849205284017	0.00608181219349628	-0.0693661558097028
-1.39341913121019	-0.158304601517151	-1.45251289190132	-0.0919408730811633	-0.676127991752229	-0.241926237878726	-0.280838014593796	-0.256033237904878	-1.31858052480762	-0.0991608360456941	0.0869160842535957
-1.84896227119246	-0.160109744284491	-1.82051112200778	-0.0360977750945213	-0.741708010195752	-0.153308214314927	-0.145635116806093	-0.220561544580633	-1.7860106123322	-0.0581128078842257	-0.127279842184368
-3.11446242175958	-0.14869857437102	-3.21323258220238	-0.0779538168027908	-1.3001642857359	-0.299552069077078	-0.277260050198579	-0.408079823677665	-3.07960621661143	-0.163355456123416	0.0290023978789304
2.72687897985897	-0.0906969751323022	2.83958163499074	-0.0498064458490149	1.10843873652996	0.175173405662915	0.0448814001601953	0.200225631663683	2.90606603234281	0.0716608012194912	-0.0327252886906444
0.0150087522821985	0.044957228488238	0.0732457493338321	0.117945937485061	-0.074226509635148	0.174700696429227	0.0209513192689922	0.184691393843406	0.0715573419308903	0.0119885072490346	-0.0544777550241288
0.498194356623541	0.0065743669762009	0.471033271466789	0.128321380550319	0.0902027171010694	-0.0101799441512131	0.0624949129753553	0.264203888527869	0.311678503818867	0.0931814064425469	-0.117487376806388
0.0781573330172449	0.381763243855786	0.174039644612592	0.0249399534460948	-0.00316566980312441	0.451077942231321	0.0336149553271333	0.000992256189217726	0.0214033603012394	0.240102144023127	0.187698549870414
0.278685204412535	-0.121551127999128	-0.00307475462228885	-0.00409142015856687	0.0347727785143528	0.0122001374152244	-0.231613260718666	0.0453912650987197	0.072811157556661	-0.100635926789817	0.0620649310963145
-0.0114396535601807	-0.0608373067655728	-0.093145128013897	0.0185198682871032	0.286353104750298	-0.0604927470513344	-0.142889888605117	0.0155781496152407	0.0397449266271236	0.0663141526175659	-0.161962883493134
0.26361753773551	-0.00648553039333093	0.0751759146864718	0.093843263755043	0.0754434410482317	-0.0299697255405116	0.0144718122700145	0.00810849072147585	0.255515049424035	-0.291883388127814	0.14441477453049
0.078816688354342	-0.0777145300561932	-0.0151931553948302	0.0434969663260049	-0.13461226909323	0.156996383731676	0.257364886524689	0.158140515829679	-0.0356134435174816	0.170508483429166	0.138796091759648
0.111488165228457	0.158944388346116	0.0992759933744776	0.0044575970477037	-0.00327049024407257	0.317256614803433	0.0884700254190711	0.0599730079943332	-0.00370185308329182	0.937322873620878	0.0117235649241953
-0.134797008412154	0.177223538330294	0.0326231314311761	-0.0562051892354128	0.228358375943893	-0.0890052782464378	-0.0783381448403834	-0.0829211085987205	0.0167379163395628	0.158383160190072	0.210308162707883
-0.0983967378872528	0.117047551768656	0.0237374587615259	0.0178959442961745	-0.0623592247208642	0.0156506997916946	0.00446287103904503	0.0201976437225735	-0.0864888407351359	-0.000662309818808044	0.0850333642235887
0.834193178149315	0.191226905925142	0.839346861655048	0.0844313439386914	0.0895255087889936	0.0583558122739031	0.165147707183538	0.323471446057125	0.549836707343244	0.146251509488065	0.0539870385981245
0.00398101133955587	-0.0770691326891236	0.015900281677787	-0.00454148055208611	-0.0366915531062096	0.0116585302532192	0.0108044828088535	0.0472743564507565	-0.0290176040106077	-0.00596257736480744	-0.111747140777248
-0.0378975897760594	-0.0130998596386118	-0.0845313351453656	-0.0427864051125451	0.0771099441880511	0.0370569833527707	0.0219288761277341	0.00627353023660157	-0.0894368701970832	-0.0146578756061098	-0.0799571239565353
-0.13891885041563	-0.00530929227923701	-0.24828494193891	-0.0584323749070509	-0.0282576641602433	0.160653892459101	0.466983830270875	0.11669073539415	-0.0448747990650584	-0.225995336428868	0.111465293267879
0.145336728436472	0.0653766327026785	0.125364846012174	0.0879113391880472	0.0703720789556335	-0.00730175296902038	0.046933769355632	0.00587826679008247	-0.0258759431168197	-0.0988562062101946	-0.181710283426701
-0.194487669828751	-0.0951265699540989	-0.252616427016259	-0.030521226233203	-0.134870045598852	-0.157398870250017	-0.103669058553081	-0.0185578775934248	-0.247111177334781	-0.0869559272119629	-0.0322600472158386
-0.215285916648767	-0.0630176600472902	-0.189686842384074	-0.0840925768665284	-0.261925046052164	-0.0174856846758943	-0.0328656800061423	0.00374362468344598	-0.171903311551209	0.125993608077343	0.00504018974753398
0.42813814703932	0.069951268962059	0.192468051716963	0.293026113211804	0.271642622402438	0.345284995995907	0.258038499194849	-0.191995648074786	0.303608203337797	0.0995646540037229	-0.111594125275218
0.0397375669733114	-0.0189812761661699	0.0243798260277063	-0.159265581705819	0.0421928676051265	-0.060507717920582	0.13396795297991	-0.0138777050708447	-0.05543807262195	0.11109217248634	0.0478032849965572
-0.0173941388421581	-0.071021316753342	0.09348604292878	-0.00620499154400619	-0.0989069840474569	-0.252894893645164	-0.201179626566596	-0.0621186021547449	0.283546236840033	0.084369734475146	-0.0985595072896009
-0.261398849563082	-0.102936154679308	-0.256463102366559	-0.0457414063623741	-0.159286115604519	-0.101086589392279	-0.0952191699959146	-0.0493239830638327	-0.299439955680069	-0.0948293775584659	-0.10948356871954
-0.0690802380652472	-0.0386970000600576	-0.0396033600194769	-0.149774475433741	-0.00306262884072842	0.0285635207050151	0.0497592108256788	0.0926864283867547	0.0495113988988423	0.168570168590035	0.0931704191669932
0.0102281564093904	-0.0725401663970806	-0.0181977949146931	-0.0500338964667187	-0.117191827480719	-0.0118002157916855	-0.081249866147428	0.0390250791682838	-0.273581125874412	0.203609849484903	-0.0701313481405489
-0.0805880654070038	-0.0403536859012831	-0.0211432430313338	-0.0241727874043269	0.0110454904545773	-0.055528707967167	-0.0321908088349863	0.00812687048359916	0.0380466925701614	0.0159788692103745	0.0426305278948301
-0.377360472535804	-0.0931028391466859	-0.355930553733192	-0.109550440871168	-0.180018852982994	-0.116070387451794	-0.105458829416686	-0.102872266546386	-0.227753708375035	-0.122453401758151	-0.022928680618755
-0.128087296110865	0.00583713851707528	0.0280645256437429	-0.0109733386109113	0.0251690792208196	-0.052483517185921	-0.156292242291808	0.0132580392867115	0.0507524080260688	-0.0511208394645405	-0.0311938567950979
0.0865667134287264	-0.0538337199189422	0.103848221886826	-0.0520707423782331	0.0763150985399799	-0.0526732325609164	-0.160770396637483	0.0357208016099617	-0.0175686761575126	-0.0112168504202863	-0.0492608581582481
-0.0799826636134663	-0.096557309525927	-0.082155363304478	-0.0120861962328361	-0.00709087200149905	-0.10576868224271	-0.00233438697587183	-0.0289195210683072	-0.0947545553897088	0.128492796432305	0.0157827892786398
0.0431225264301906	-0.00747654873785031	0.0653326326681471	0.0280028495657242	0.0437959488358863	-0.0386549574086968	-0.0239270338378963	-0.0401445088022044	0.0376243418716913	-0.0168033966670154	-0.0937093930102317
0.127526160404811	0.00473798015396471	0.163825433199861	0.0267926820207858	-0.00404168548906585	-0.0541928145913435	0.0149857569718169	-0.0870345946543234	0.0483296723253139	0.227393830449156	-0.127126807219035
0.0663277615731253	0.112003499180255	0.00867401941785262	0.0754532125623863	0.0575250940956213	0.0402206913417957	0.0960298157525817	0.112417522739257	0.146220545056869	0.0531765177441324	-0.00407695690807581
-0.10223785679901	0.110555321871229	0.0891345866848865	-0.0291047358435803	-0.0854070503427201	0.183483959815812	0.0524819014561772	0.11186103259773	0.00624421221439823	0.170938188754761	0.0224451190565066
0.161643808175045	0.196927595616292	-0.0545178346435228	0.0286341846112934	0.0680752055585586	0.134423919850198	-0.025867036412708	0.0956455958094906	-0.0624488658865298	0.0158353309890134	-0.058483814582933
0.221400806467224	0.0801353773174849	0.0987521946968418	0.0908655510266521	0.155740956123153	0.119446610159699	0.105388915828433	0.0131289615853585	0.195458673466365	-0.0596126758986909	0.053696771624946
-0.166700996681368	-0.211834823148809	-0.0978780767542787	-0.156467686261107	-0.144207365132691	-0.0803982451342095	-0.16633968097211	-0.403527663407395	0.165341163491222	-0.111665562815094	-0.049732180799995
-0.126788435051126	-0.0510628628564724	-0.122216572327612	-0.132238520763073	-0.0911148249292514	-0.0298023690277081	-0.0452525589265014	0.158274554279533	-0.167829684453383	0.109286724212511	0.156570736665287
0.00235335117487649	0.014047908972956	-0.00365863737384735	0.00793760705418094	-0.0563002355022952	0.0607964844332566	0.0212978170268057	-0.0109642095617192	0.022998288627749	-0.0429090917854358	-0.0852324040013364
0.275008563397667	-0.101306809797024	0.309972450484738	-0.0549376651942754	0.190436910965138	0.0994708698409425	-0.0400512320680263	0.0565416574514025	0.36253298027215	0.149886262970203	0.0441381028338114
0.071054728547995	-0.0679435997587065	-0.00994235223089754	0.110168807471154	-0.0584973072171271	-0.190886308862562	0.000446328813733727	0.0519410291824546	-0.136507639523382	0.00967868810781906	-0.0989698026214492
