"keep"	"Quant_Varia"	"Pst_Values"
861	"V64"	0.797534675150763
7244	"V65"	0.31287686541297
9423	"V66"	0.590058243154912
4734	"V67"	0.685809732325606
5585	"V68"	0.80140885696518
8321	"V69"	0.789515691206631
4865	"V70"	0.723070998481857
6309	"V71"	0.0428101435696586
8701	"V72"	0.0164227933446724
1448	"V73"	0.690364680778134
7357	"V74"	0.328475713478699
9018	"V75"	0.726427362550833
7168	"V76"	0.170556836268782
5697	"V77"	0.0792829353338451
3115	"V78"	0.654055160899217
6173	"V79"	0.0931025748132445
2773	"V80"	0.445567448788689
289	"V81"	0.0902023541889088
3102	"V82"	0.644109022159112
517	"V83"	0.0913524992441603
2101	"V84"	0.8382822817696
9813	"V85"	0.0326874308910316
7536	"V86"	0.392759355788248
8986	"V87"	0.485845581833673
10102	"V88"	0.336771029633751
7998	"V89"	0.0659297070973467
694	"V90"	1.82219979238943e-05
9924	"V91"	0.143210799972778
5032	"V92"	0.148189690054006
1676	"V93"	0.340880206323497
4214	"V94"	0.0169356554385974
2098	"V95"	0.384869643504063
8002	"V96"	0.678242035872118
773	"V97"	0.614647557526561
9673	"V98"	0.617414067790978
355	"V99"	0.49548835401162
7077	"V100"	0.604037460752351
1966	"V101"	0.107519567264219
5011	"V102"	0.0213590318590118
2559	"V103"	0.041913719823532
9469	"V104"	0.143386156074919
141	"V105"	0.787347184258622
6070	"V106"	0.682550669157484
8941	"V107"	0.0166045652496577
9816	"V108"	0.467485507785059
4935	"V109"	0.129563248757453
6140	"V110"	0.374564358643246
2020	"V111"	0.543819322803689
8415	"V112"	0.588782209150681
1500	"V113"	0.506151505014933
5581	"V114"	0.0457569263311913
332	"V115"	0.0439247415801431
7658	"V116"	0.287791625567467
4203	"V117"	0.373663747262114
9305	"V118"	0.00854654663184824
8028	"V119"	0.195633808230497
9229	"V120"	0.0442650417327087
315	"V121"	0.153102045541969
4634	"V122"	0.0630832382830849
9954	"V123"	0.177526851243271
3227	"V124"	0.209105157952589
6536	"V125"	0.241044425742558
766	"V126"	0.0674534035645263
9321	"V127"	0.481144971463754
1309	"V128"	0.177810017926088
3001	"V129"	0.0923260537123077
5001	"V130"	0.862374646237375
2051	"V131"	0.342335066642599
5816	"V132"	0.622169752912059
4824	"V133"	0.391300929378243
4923	"V134"	0.271518423566991
3661	"V135"	8.38997291130415e-05
2748	"V136"	0.328015393091004
1168	"V137"	0.0307162163102425
895	"V138"	0.227276080718859
4849	"V139"	0.420590098873578
8003	"V140"	0.00333492920472079
10130	"V141"	0.2293997572203
8139	"V142"	0.692156406713916
1859	"V143"	0.300058698473303
9095	"V144"	0.0273025086569657
8743	"V145"	0.0402746244410653
3186	"V146"	0.660951783862423
7286	"V147"	0.141794324842295
3205	"V148"	0.0286501321965421
9202	"V149"	0.607070703572196
7475	"V150"	0.016199196613631
9228	"V151"	0.71188230373778
8974	"V152"	0.576445005398758
3088	"V153"	0.118921554462368
4631	"V154"	0.775896483236429
4955	"V155"	0.33429679442194
2595	"V156"	0.456263444611104
9811	"V157"	0.091356524533194
4266	"V158"	0.0853295849330491
2758	"V159"	0.657284923267198
156	"V160"	0.420681417799123
8285	"V161"	0.484821838362649
5187	"V162"	0.658281946622398
4564	"V163"	0.19723961033118
3411	"V164"	0.71199806337474
6770	"V165"	0.528356886348253
6255	"V166"	0.221559087358032
9858	"V167"	0.560067980406676
3848	"V168"	0.538932426502639
1547	"V169"	0.509319420022462
3662	"V170"	0.0580363146795814
3128	"V171"	0.0131019481842721
7915	"V172"	0.531793426358928
8424	"V173"	0.300399933560211
6940	"V174"	0.669842341678327
2088	"V175"	0.539755996448538
5645	"V176"	0.0342034120901176
7393	"V177"	0.208144104650228
1584	"V178"	0.251767414340915
827	"V179"	0.831863660717385
365	"V180"	0.414799110014789
2770	"V181"	0.343764859057383
8808	"V182"	0.36869222384938
6444	"V183"	0.574272450027716
8298	"V184"	0.624423499854161
8012	"V185"	0.392919300940245
1807	"V186"	0.373676042357387
3993	"V187"	0.352994225447022
4474	"V188"	0.00186639512769422
1903	"V189"	0.0242652832460461
5836	"V190"	0.663976188892343
2260	"V191"	0.284427796964664
163	"V192"	0.0749923560553186
3813	"V193"	0.022079025217265
5565	"V194"	0.0234697800437434
1962	"V195"	0.411729385220406
5640	"V196"	0.106544230559119
5631	"V197"	0.368761836749453
3945	"V198"	0.0210980567540457
8541	"V199"	0.000842192339166164
6684	"V200"	0.315730040516804
6917	"V201"	0.477005630593887
4394	"V202"	0.0330589166809555
