V(G)/Vp	0.000001	0.454334	1
V(G)/Vp	0.000001	0.152703	2
V(G)/Vp	0.134606	0.282094	3
V(G)/Vp	0.999999	0.807306	4
V(G)/Vp	0.000001	0.246435	5
V(G)/Vp	0.000001	0.156577	6
V(G)/Vp	0.047130	0.213740	7
V(G)/Vp	0.000001	0.870128	8
V(G)/Vp	0.000001	0.159440	9
V(G)/Vp	0.029017	0.125475	10
V(G)/Vp	0.999999	0.877527	11
V(G)/Vp	0.999999	0.869624	12
V(G)/Vp	0.000001	0.848007	13
V(G)/Vp	0.000001	0.131259	14
V(G)/Vp	0.000001	0.150222	15
V(G)/Vp	0.035472	0.169026	16
V(G)/Vp	0.000001	0.830653	17
V(G)/Vp	0.013456	0.140918	18
V(G)/Vp	0.000001	0.153802	19
V(G)/Vp	0.030375	0.164505	20
V(G)/Vp	0.064745	0.222918	21
V(G)/Vp	0.000001	0.622424	22
V(G)/Vp	0.000001	0.137887	23
V(G)/Vp	0.000001	0.209104	24
V(G)/Vp	0.000001	0.173419	25
V(G)/Vp	0.039638	0.164046	26
V(G)/Vp	0.000001	0.200085	27
V(G)/Vp	0.050619	0.168756	28
V(G)/Vp	0.071930	0.223207	29
V(G)/Vp	0.000001	0.126359	30
V(G)/Vp	0.143092	0.278988	31
V(G)/Vp	0.000001	0.508673	32
V(G)/Vp	0.063037	0.223764	33
V(G)/Vp	0.000001	0.718442	34
V(G)/Vp	0.000001	0.578204	35
V(G)/Vp	0.182557	0.320338	36
V(G)/Vp	0.000001	0.244504	37
V(G)/Vp	0.000001	0.150613	38
V(G)/Vp	0.000001	0.259186	39
V(G)/Vp	0.103502	0.212280	40
V(G)/Vp	0.000001	0.463512	41
V(G)/Vp	0.000001	0.685617	42
V(G)/Vp	0.000001	0.162224	43
V(G)/Vp	0.999999	0.886892	44
V(G)/Vp	0.000001	0.283649	45
V(G)/Vp	0.000001	0.141623	46
V(G)/Vp	0.000001	0.132844	47
V(G)/Vp	0.000001	0.457928	48
V(G)/Vp	0.000001	0.151053	49
V(G)/Vp	0.000001	0.744778	50
V(G)/Vp	0.999999	0.891262	51
V(G)/Vp	0.999999	0.843194	52
V(G)/Vp	0.000001	0.812284	53
V(G)/Vp	0.088269	0.208580	54
V(G)/Vp	0.000001	0.180643	55
V(G)/Vp	0.000001	0.137303	56
V(G)/Vp	0.061697	0.162615	57
V(G)/Vp	0.000001	0.195528	58
V(G)/Vp	0.000001	0.198140	59
V(G)/Vp	0.000001	0.132342	60
V(G)/Vp	0.000001	0.223058	61
V(G)/Vp	0.000001	0.769825	62
V(G)/Vp	0.999999	0.878333	63
V(G)/Vp	0.025247	0.123112	64
V(G)/Vp	0.721185	0.860177	65
V(G)/Vp	0.000001	0.182988	66
V(G)/Vp	0.011759	0.134286	67
V(G)/Vp	0.013199	0.123304	68
V(G)/Vp	0.005023	0.136761	69
V(G)/Vp	0.000001	0.189800	70
V(G)/Vp	0.705285	0.862778	71
V(G)/Vp	0.999999	0.855113	72
V(G)/Vp	0.999999	0.827839	73
V(G)/Vp	0.000001	0.124289	74
V(G)/Vp	0.016862	0.148050	75
V(G)/Vp	0.999999	0.887417	76
V(G)/Vp	0.000001	0.127500	77
V(G)/Vp	0.000001	0.744094	78
V(G)/Vp	0.013209	0.139899	79
V(G)/Vp	0.000001	0.127459	80
V(G)/Vp	0.805508	0.857944	81
V(G)/Vp	0.773216	0.898718	82
V(G)/Vp	0.045979	0.171592	83
V(G)/Vp	0.999999	0.847004	84
V(G)/Vp	0.133658	0.238833	85
V(G)/Vp	0.175756	0.365876	86
V(G)/Vp	0.000001	0.766577	87
V(G)/Vp	0.000001	0.171875	88
V(G)/Vp	0.999999	0.914696	89
V(G)/Vp	0.000001	0.151319	90
V(G)/Vp	0.999999	0.895805	91
V(G)/Vp	0.000002	0.707454	92
V(G)/Vp	0.999999	0.908936	93
V(G)/Vp	0.051127	0.164492	94
V(G)/Vp	0.000001	0.303688	95
V(G)/Vp	0.000001	0.481056	96
V(G)/Vp	0.000001	0.436084	97
V(G)/Vp	0.087048	0.195421	98
V(G)/Vp	0.917054	0.833412	99
V(G)/Vp	0.263954	0.461241	100
V(G)/Vp	0.999999	0.853106	101
V(G)/Vp	0.000001	0.269833	102
V(G)/Vp	0.014178	0.137503	103
V(G)/Vp	0.999999	0.808204	104
V(G)/Vp	0.068342	0.177814	105
V(G)/Vp	0.252343	0.491204	106
V(G)/Vp	0.055403	0.170448	107
V(G)/Vp	0.000001	0.119671	108
V(G)/Vp	0.258070	0.451055	109
V(G)/Vp	0.111723	0.205430	110
V(G)/Vp	0.045193	0.179975	111
V(G)/Vp	0.301069	0.348959	112
V(G)/Vp	0.132813	0.243873	113
