"ACRYL"	"BAFF"	"BPA"	"ETOH"	"FSL1"	"GARD"	"IFNG"	"IGF"	"PFOA"	"DEX"	"TUNIC"
-0.0254663667484567	-0.029132772368334	-0.0258946979290168	-0.0104934878836468	-0.011252788391658	-0.0432980995541157	-0.0413872295532427	-0.0255112481673689	-0.0245893490226723	-0.0565775989907449	-0.0196180169060798
-0.0430189425362761	0.0203065856603554	-0.042892663900978	-0.00941209715609742	-0.0286109023502857	0.045374449959892	0.0424540369295817	0.0129637841172065	-0.0394396401173989	0.0201417668104433	0.0326466791847794
0.334000093944773	0.0838977000872871	0.330845060462358	0.0702232895154817	0.159647418162026	0.107909302203169	0.0972952014701709	0.0807496662874172	0.323925783861758	-0.0352862938213253	-0.0089328714934863
-0.0136497769585478	-0.0263218167270965	-0.0151356598098311	-0.0156098412360043	-0.00494592883609833	-0.0382560891858823	-0.0387750482087885	-0.0239604206501164	-0.0100054471992588	-0.0565998896796972	0.000435999278629661
-0.0706201072763191	-0.0307434313211526	-0.0689141326030231	-0.0166822025985557	-0.0440225817598638	-0.0382871935905643	-0.035136110848109	-0.0257500942780602	-0.0731945110311749	-0.0168365087306474	-0.016751571150657
-0.0408833885569785	0.0146538161285752	-0.0390393490175474	-0.0185543513348168	-0.0224706867101314	0.0223411558554448	0.0229349015680406	0.01059130716212	-0.0395513667990071	0.195371183621547	0.0326502003662154
-0.0236349123184899	-0.0130686566616469	-0.0248644404473869	0.000232095238229033	-0.00372087589945358	-0.0193967839007636	-0.0186752270023632	-0.0133509025282612	-0.0200682356951243	-0.0870946527088852	-0.0099283247866709
-0.0483988303054041	0.00483517016951031	-0.0468835868948383	0.00570560595427957	-0.0220743095312666	0.00954228658306611	0.0114252993893838	0.00354359531458728	-0.0495505799672238	0.0112899447737965	-0.00893259141816706
-0.042788575789664	-0.010548888635517	-0.0425853275048398	-0.0118852452925362	-0.0178534857368519	-0.0154962770057722	-0.0141373875175393	-0.0108355447212976	-0.0402824118171013	0.0264666960038838	0.00496370730448355
-0.0451494115139435	-0.0821811876260319	-0.0376562656212022	-0.0710093858216505	0.0238270835720511	-0.210919891464563	-0.1878377737043	-0.0594819738982259	-0.0498356658823975	0.884271672348136	-0.0103842614201881
-0.0167104703673109	-0.0294034614637878	-0.0162213237396785	-0.0440228730668451	-0.0161404300521988	-0.0464702571687897	-0.0460167858557608	-0.0246960017312509	-0.0150476661623556	0.166949309167886	0.031351985829522
-0.272885606949519	-0.0665031505734973	-0.264709991818424	0.00328645376334502	-0.172678865660744	-0.0587878935310002	-0.0476708464822739	-0.0510879588806188	-0.290828768899955	-0.270407007840998	-0.0898767876758948
-0.115252699906435	-0.0513442701844651	-0.113676640025721	-0.0495787829397565	-0.0558314157657687	-0.0789403793323143	-0.0736432341117334	-0.0455459184019873	-0.11159085426829	0.139230151013606	0.0148313557452063
-0.0598607159025345	0.0328641666034007	-0.057457060014495	-0.0159615409239234	-0.0437209634660217	0.064543422012428	0.0624570895748113	0.024717310398614	-0.059340259657379	0.158504432678062	0.0454274787960906
