V(G)/Vp	0.000001	0.226424	1
V(G)/Vp	0.000001	0.762812	2
V(G)/Vp	0.000001	0.875949	3
V(G)/Vp	0.000001	0.782600	4
V(G)/Vp	0.052841	0.164415	5
V(G)/Vp	0.006006	0.130660	6
V(G)/Vp	0.000001	0.307820	7
V(G)/Vp	0.999999	0.920266	8
V(G)/Vp	0.678060	0.868724	9
V(G)/Vp	0.498304	0.839348	10
V(G)/Vp	0.999999	0.858378	11
V(G)/Vp	0.000001	0.121269	12
V(G)/Vp	0.000001	0.547746	13
V(G)/Vp	0.140128	0.247901	14
V(G)/Vp	0.000001	0.185722	15
V(G)/Vp	0.000001	0.348115	16
V(G)/Vp	0.999999	0.972879	17
V(G)/Vp	0.162567	0.286507	18
V(G)/Vp	0.005187	0.124097	19
V(G)/Vp	0.086013	0.197747	20
V(G)/Vp	0.028715	0.142340	21
V(G)/Vp	0.999999	0.904436	22
V(G)/Vp	0.999999	0.838222	23
V(G)/Vp	0.000001	0.266561	24
V(G)/Vp	0.000001	0.266463	25
V(G)/Vp	0.041024	0.174540	26
V(G)/Vp	0.330908	0.504722	27
V(G)/Vp	0.049769	0.190609	28
V(G)/Vp	0.071655	0.181400	29
V(G)/Vp	0.999999	0.928551	30
V(G)/Vp	0.000001	0.187494	31
V(G)/Vp	0.999999	0.912894	32
V(G)/Vp	0.000001	0.699938	33
V(G)/Vp	0.000001	0.239033	34
V(G)/Vp	0.089246	0.248883	35
V(G)/Vp	0.999999	0.866030	36
V(G)/Vp	0.149592	0.306256	37
V(G)/Vp	0.000001	0.365296	38
V(G)/Vp	0.412505	0.641631	39
V(G)/Vp	0.000001	0.115993	40
V(G)/Vp	0.027219	0.144964	41
V(G)/Vp	0.000001	0.573622	42
V(G)/Vp	0.072743	0.243741	43
V(G)/Vp	0.999999	0.961159	44
V(G)/Vp	0.000002	0.608209	45
V(G)/Vp	0.615634	0.737046	46
V(G)/Vp	0.999999	0.885599	47
V(G)/Vp	0.999999	0.872864	48
V(G)/Vp	0.000001	0.134006	49
V(G)/Vp	0.000001	0.450672	50
V(G)/Vp	0.000001	0.225102	51
V(G)/Vp	0.000001	0.321700	52
V(G)/Vp	0.000001	0.531258	53
V(G)/Vp	0.781891	0.784736	54
V(G)/Vp	0.999999	0.889952	55
V(G)/Vp	0.000001	0.189688	56
V(G)/Vp	0.000001	0.272534	57
V(G)/Vp	0.999999	0.983065	58
V(G)/Vp	0.000001	0.172176	59
V(G)/Vp	0.000001	0.656133	60
V(G)/Vp	0.000001	0.834020	61
V(G)/Vp	0.999999	0.916784	62
V(G)/Vp	0.039632	0.142174	63
V(G)/Vp	0.411807	0.781464	64
V(G)/Vp	0.000001	0.231021	65
V(G)/Vp	0.665575	0.916830	66
V(G)/Vp	0.000001	0.139273	67
