V(G)/Vp	0.999999	0.861558	1
V(G)/Vp	0.039316	0.192504	2
V(G)/Vp	0.999999	0.777281	3
V(G)/Vp	0.000001	0.368428	4
V(G)/Vp	0.999999	0.903094	5
V(G)/Vp	0.999999	0.865144	6
V(G)/Vp	0.999999	0.851408	7
V(G)/Vp	0.999999	0.891365	8
V(G)/Vp	0.000001	0.222496	9
V(G)/Vp	0.021289	0.136217	10
V(G)/Vp	0.069398	0.190467	11
V(G)/Vp	0.000001	0.630511	12
V(G)/Vp	0.000001	0.466616	13
V(G)/Vp	0.000001	0.163539	14
V(G)/Vp	0.000001	0.349901	15
V(G)/Vp	0.779367	0.811840	16
V(G)/Vp	0.999999	0.882341	17
V(G)/Vp	0.000001	0.251675	18
V(G)/Vp	0.000001	0.139959	19
V(G)/Vp	0.000001	0.246173	20
V(G)/Vp	0.000001	0.426762	21
V(G)/Vp	0.000001	0.198316	22
V(G)/Vp	0.999999	0.932507	23
V(G)/Vp	0.040827	0.142243	24
V(G)/Vp	0.000001	0.189111	25
V(G)/Vp	0.000001	0.128198	26
V(G)/Vp	0.153409	0.316542	27
V(G)/Vp	0.000001	0.306201	28
V(G)/Vp	0.000001	0.132832	29
V(G)/Vp	0.000548	0.108519	30
V(G)/Vp	0.040771	0.123863	31
V(G)/Vp	0.999999	0.905523	32
V(G)/Vp	0.110704	0.245778	33
V(G)/Vp	0.862360	0.869739	34
V(G)/Vp	0.000001	0.324648	35
V(G)/Vp	0.753900	0.781971	36
V(G)/Vp	0.999999	0.804008	37
V(G)/Vp	0.000001	0.213948	38
V(G)/Vp	0.000001	0.128313	39
V(G)/Vp	0.000001	0.184067	40
V(G)/Vp	0.000001	0.750764	41
V(G)/Vp	0.999999	0.893991	42
V(G)/Vp	0.116371	0.291925	43
V(G)/Vp	0.999999	0.880092	44
V(G)/Vp	0.072095	0.209222	45
V(G)/Vp	0.000001	0.320650	46
V(G)/Vp	0.000001	0.214075	47
V(G)/Vp	0.000001	0.132576	48
V(G)/Vp	0.999999	0.904202	49
V(G)/Vp	0.000001	0.239975	50
V(G)/Vp	0.000001	0.122744	51
V(G)/Vp	0.999999	0.833729	52
V(G)/Vp	0.000001	0.141922	53
V(G)/Vp	0.562622	0.817675	54
V(G)/Vp	0.781836	0.874170	55
V(G)/Vp	0.258767	0.494469	56
V(G)/Vp	0.000001	0.100606	57
