V(G)/Vp	0.000001	0.419024	1
V(G)/Vp	0.000001	0.271674	2
V(G)/Vp	0.000001	0.715237	3
V(G)/Vp	0.089213	0.201931	4
V(G)/Vp	0.042789	0.167618	5
V(G)/Vp	0.000001	0.142302	6
V(G)/Vp	0.000001	0.546027	7
V(G)/Vp	0.069002	0.177341	8
V(G)/Vp	0.000001	0.135144	9
V(G)/Vp	0.000001	0.166014	10
V(G)/Vp	0.000001	0.658229	11
V(G)/Vp	0.000001	0.137566	12
V(G)/Vp	0.000001	0.181268	13
V(G)/Vp	0.000001	0.578001	14
V(G)/Vp	0.000001	0.146518	15
V(G)/Vp	0.000001	0.144766	16
V(G)/Vp	0.999999	0.799485	17
V(G)/Vp	0.015357	0.143995	18
V(G)/Vp	0.028691	0.176314	19
V(G)/Vp	0.010918	0.144808	20
V(G)/Vp	0.000001	0.161656	21
V(G)/Vp	0.999999	0.839148	22
V(G)/Vp	0.000001	0.106309	23
V(G)/Vp	0.000001	0.111417	24
V(G)/Vp	0.151836	0.327982	25
V(G)/Vp	0.000001	0.613397	26
V(G)/Vp	0.000001	0.290535	27
V(G)/Vp	0.257298	0.578255	28
V(G)/Vp	0.000001	0.206549	29
V(G)/Vp	0.000001	0.743057	30
V(G)/Vp	0.000001	0.109856	31
V(G)/Vp	0.259690	0.265557	32
V(G)/Vp	0.000001	0.206867	33
V(G)/Vp	0.000001	0.213673	34
V(G)/Vp	0.999999	0.806475	35
V(G)/Vp	0.000001	0.156839	36
V(G)/Vp	0.000001	0.514141	37
V(G)/Vp	0.000001	0.109951	38
V(G)/Vp	0.000001	0.170619	39
V(G)/Vp	0.000001	0.289443	40
V(G)/Vp	0.012379	0.132019	41
V(G)/Vp	0.999999	0.865014	42
V(G)/Vp	0.097725	0.206225	43
V(G)/Vp	0.000001	0.249672	44
V(G)/Vp	0.000001	0.162418	45
V(G)/Vp	0.000001	0.737232	46
V(G)/Vp	0.000001	0.186669	47
V(G)/Vp	0.001243	0.098279	48
V(G)/Vp	0.048224	0.176910	49
V(G)/Vp	0.061673	0.147977	50
V(G)/Vp	0.022131	0.121267	51
V(G)/Vp	0.094546	0.173432	52
V(G)/Vp	0.000001	0.229665	53
V(G)/Vp	0.095891	0.239236	54
V(G)/Vp	0.000001	0.266085	55
V(G)/Vp	0.000001	0.926533	56
V(G)/Vp	0.000001	0.483719	57
V(G)/Vp	0.000001	0.139109	58
V(G)/Vp	0.104679	0.169789	59
V(G)/Vp	0.000001	0.377856	60
V(G)/Vp	0.000001	0.608882	61
V(G)/Vp	0.000001	0.287570	62
